"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"03/11/1987","58","CO","","41-051-1002","AQS","58",".","27",".",".","33"
"03/12/1987","62","CO","","41-051-1002","AQS","62",".","34",".",".","29"
"03/13/1987","34","CO","","41-051-1002","AQS","34",".","6",".",".","26"
"03/14/1987","36","NO2","Portland - SE Lafayette","41-051-0080","AQS","30",".","11",".",".","36"
"03/15/1987","38","CO","","41-051-0075","AQS","38",".","13",".",".","35"
"03/16/1987","57","PM10","","41-051-0009","AQS","40",".","20","57",".","."
"03/17/1987","27","CO","","41-051-0078","AQS","27",".","6",".",".","."
"03/18/1987","33","CO","","41-051-0075","AQS","33",".","9",".",".","."
"03/19/1987","33","CO","","41-051-1002","AQS","33",".","6",".",".","32"
"03/20/1987","54","CO","","53-011-0010","AQS","54",".","11",".",".","33"
"03/21/1987","56","CO","","53-011-0010","AQS","56",".","36",".",".","37"
"03/22/1987","69","CO","","53-011-0010","AQS","69",".","34","45",".","38"
"03/23/1987","38","CO","","41-051-0075","AQS","38",".","13",".",".","."
"03/24/1987","55","CO","","41-051-0075","AQS","55",".","17","31",".","."
"03/25/1987","59","CO","","41-051-0075","AQS","59",".","44",".",".","."
"03/26/1987","33","CO","","41-051-0078","AQS","33",".","17",".",".","26"
"03/27/1987","43","CO","","41-051-0078","AQS","43",".","39",".",".","36"
"03/28/1987","34","CO","","41-051-0078","AQS","34",".","30","31",".","30"
"03/29/1987","20","CO","","53-011-0010","AQS","20",".","9",".",".","18"
"03/30/1987","62","CO","","41-051-0078","AQS","62",".","19",".",".","54"
"03/31/1987","77","CO","","53-011-0010","AQS","77",".","31",".",".","62"
"04/01/1987","80","CO","","53-011-0010","AQS","80",".","47",".",".","44"
"04/02/1987","48","CO","","41-051-0075","AQS","48",".","31",".",".","42"
"04/03/1987","51","CO","","53-011-0010","AQS","51",".","14","23",".","49"
"04/04/1987","52","CO","","53-011-0010","AQS","52",".","17",".",".","46"
"04/05/1987","34","NO2","Portland - SE Lafayette","41-051-0080","AQS","26",".","21",".",".","34"
"04/06/1987","49","CO","","53-011-0010","AQS","49",".","29",".",".","29"
"04/07/1987","35","CO","","41-051-1002","AQS","35",".","33",".",".","26"
"04/08/1987","28","NO2","Portland - SE Lafayette","41-051-0080","AQS","25",".","19",".",".","28"
"04/09/1987","53","PM10","","41-051-0009","AQS","51",".","31","53",".","37"
"04/10/1987","51","CO","","41-051-0075","AQS","51",".","27",".",".","29"
"04/11/1987","33","NO2","Portland - SE Lafayette","41-051-0080","AQS","33",".","1",".",".","33"
"04/12/1987","43","NO2","Portland - SE Lafayette","41-051-0080","AQS","34",".","6",".",".","43"
"04/13/1987","41","CO","","41-051-0075","AQS","41","32","6",".",".","37"
"04/14/1987","36","SO2","","41-051-0074","AQS","34","31","36",".",".","28"
"04/15/1987","34","CO","","41-051-1002","AQS","34","31","9","24",".","33"
"04/16/1987","36","CO","","41-051-1002","AQS","36","33","24",".",".","25"
"04/17/1987","48","CO","","41-051-0078","AQS","48","31","20",".",".","28"
"04/18/1987","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","31","32","20",".",".","27"
"04/19/1987","37","SO2","","41-051-0074","AQS","26","35","37",".",".","30"
"04/20/1987","45","NO2","Portland - SE Lafayette","41-051-0080","AQS","43","35","23",".",".","45"
"04/21/1987","70","SO2","","41-051-0074","AQS","44","43","70","60",".","28"
"04/22/1987","74","SO2","","41-051-0074","AQS","41","33","74",".",".","28"
"04/23/1987","52","SO2","","41-051-0074","AQS","39","42","52",".",".","29"
"04/24/1987","40","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","33","40","36",".",".","27"
"04/25/1987","52","SO2","","41-051-0074","AQS","25","43","52",".",".","34"
"04/26/1987","74","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","33","74","55",".",".","35"
"04/27/1987","84","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","56","84","21","69",".","46"
"04/28/1987","49","NO2","Portland - SE Lafayette","41-051-0080","AQS","34","33","20",".",".","49"
"04/29/1987","51","CO","","41-051-0078","AQS","51","46","21",".",".","41"
"04/30/1987","38","CO","","53-011-0010","AQS","38","37","14",".",".","22"
"05/01/1987","49","CO","","53-011-0010","AQS","49","43","4",".",".","33"
"05/02/1987","39","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","35","39","6",".",".","22"
"05/03/1987","40","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","30","40","19","20",".","28"
"05/04/1987","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","34","35","24",".",".","34"
"05/05/1987","47","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","40","47","40",".",".","20"
"05/06/1987","77","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","60","77","27",".",".","37"
"05/07/1987","126","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","66","126","34",".",".","56"
"05/08/1987","205","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","51","205","24",".",".","52"
"05/09/1987","93","Ozone","","41-005-2001","AQS","40","93","36","49",".","41"
"05/10/1987","71","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","24","71","33",".",".","26"
"05/11/1987","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","40","41","16",".",".","20"
"05/12/1987","47","SO2","","41-051-0074","AQS","32","34","47",".",".","20"
"05/13/1987","38","CO","","41-051-1002","AQS","38","27","20",".",".","27"
"05/14/1987","41","CO","","41-051-1002","AQS","41","25","33",".",".","25"
"05/15/1987","60","SO2","","41-051-0074","AQS","33","34","60","37",".","17"
"05/16/1987","42","Ozone","","41-005-2001","AQS","24","42","36",".",".","19"
"05/17/1987","42","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","20","42","20",".",".","19"
"05/18/1987","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","26","38","23",".",".","26"
"05/19/1987","43","CO","","53-011-0010","AQS","43","35","1",".",".","19"
"05/20/1987","43","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","38","43","20",".",".","34"
"05/21/1987","45","PM10","","41-051-0009","AQS","42","43","13","45",".","23"
"05/22/1987","42","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","35","42","27",".",".","23"
"05/23/1987","46","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","27","46","24",".",".","19"
"05/24/1987","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","20","41","10",".",".","19"
"05/25/1987","42","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","20","42","29",".",".","25"
"05/26/1987","36","CO","","41-051-0078","AQS","36","33","11",".",".","27"
"05/27/1987","35","CO","","41-051-1002","AQS","35","28","9","23",".","20"
"05/28/1987","51","SO2","","41-051-0074","AQS","32","36","51",".",".","20"
"05/29/1987","40","CO","","41-051-1002","AQS","40","38","14",".",".","23"
"05/30/1987","39","CO","","41-051-1002","AQS","39","31","1",".",".","21"
"05/31/1987","32","Ozone","","41-005-2001","AQS","25","32","4",".",".","13"
"06/01/1987","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","31","33","4",".",".","27"
"06/02/1987","53","PM10","","41-051-0009","AQS","52","44","40","53",".","26"
"06/03/1987","101","SO2","","41-051-0074","AQS","67","84","101",".",".","36"
"06/04/1987","80","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","63","80","20",".",".","37"
"06/05/1987","39","CO","","41-051-0078","AQS","39","31","37",".",".","14"
"06/06/1987","64","SO2","","41-051-0074","AQS","49","44","64",".",".","18"
"06/07/1987","90","Ozone","","41-005-2001","AQS","50","90","20",".",".","20"
"06/08/1987","42","PM10","","41-051-0009","AQS","39","34","26","42",".","21"
"06/09/1987","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","45",".",".",".","23"
"06/10/1987","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","38",".",".",".","23"
"06/11/1987","43","Ozone","","41-005-2001","AQS","35","43",".",".",".","25"
"06/12/1987","47","CO","","41-051-0078","AQS","47","40","16",".",".","16"
"06/13/1987","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","51","27",".",".","14"
"06/14/1987","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","48","34","36",".","11"
"06/15/1987","36","SO2","","41-051-0074","AQS","31","32","36",".",".","11"
"06/16/1987","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","31","6",".",".","26"
"06/17/1987","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","49","10",".",".","19"
"06/18/1987","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","54","20",".",".","20"
"06/19/1987","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","45","64","17",".",".","60"
"06/20/1987","38","CO","","41-051-0078","AQS","38","26","6","18",".","28"
"06/21/1987","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","19","26","1",".",".","12"
"06/22/1987","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","35","29",".",".","20"
"06/23/1987","46","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","41","46","43",".",".","25"
"06/24/1987","93","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","42","93","47",".",".","20"
"06/25/1987","126","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","48","126","57",".",".","27"
"06/26/1987","108","Ozone","","41-005-3001","AQS","45","108","23","66",".","21"
"06/27/1987","71","Ozone","","41-005-3001","AQS","25","71","30",".",".","22"
"06/28/1987","74","Ozone","","41-005-3001","AQS","15","74","27",".",".","15"
"06/29/1987","204","Ozone","","41-005-2001","AQS","55","204","10",".",".","26"
"06/30/1987","119","Ozone","","41-005-3001","AQS","43","119","24",".",".","26"
"07/01/1987","42","Ozone","","41-005-3001","AQS","30","42","26",".",".","21"
"07/02/1987","41","SO2","","41-051-0074","AQS","34","32","41","26",".","22"
"07/03/1987","42","Ozone","","41-005-2001","AQS","18","42","24",".",".","17"
"07/04/1987","21","Ozone","","41-005-3001","AQS","18","21","6",".",".","8"
"07/05/1987","36","SO2","","41-051-0074","AQS","18","24","36",".",".","12"
"07/06/1987","37","Ozone","","41-005-3001","AQS","26","37","23",".",".","26"
"07/07/1987","34","SO2","","41-051-0074","AQS","34","29","34",".",".","24"
"07/08/1987","34","Ozone","","41-005-3001","AQS","32","34","20","30",".","14"
"07/09/1987","41","CO","","41-051-0075","AQS","41","33","11",".",".","33"
"07/10/1987","42","Ozone","","41-005-3001","AQS","40","42","27",".",".","41"
"07/11/1987","90","Ozone","","41-005-3001","AQS","30","90","24",".",".","18"
"07/12/1987","122","Ozone","","41-005-3001","AQS","18","122","27",".",".","13"
"07/13/1987","159","Ozone","","41-005-3001","AQS","43","159","36",".",".","14"
"07/14/1987","82","PM10","","41-051-0009","AQS","40","61","31","82",".","16"
"07/15/1987","38","Ozone","","41-005-3001","AQS","30","38","24",".",".","27"
"07/16/1987","28","CO","","41-051-0078","AQS","28","25","11",".",".","15"
"07/17/1987","41","SO2","","41-051-0074","AQS","35","23","41",".",".","25"
"07/18/1987","27","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","27","27","13",".",".","15"
"07/19/1987","42","Ozone","","41-005-3001","AQS","24","42","19",".",".","14"
"07/20/1987","47","CO","","41-051-0078","AQS","47","46","23","33",".","29"
"07/21/1987","87","Ozone","","41-005-3001","AQS","44","87","19",".",".","28"
"07/22/1987","33","CO","","41-051-1002","AQS","33","30","21",".",".","17"
"07/23/1987","61","Ozone","","41-005-3001","AQS","44","61","40",".",".","23"
"07/24/1987","41","Ozone","","41-005-3001","AQS","36","41","23",".",".","18"
"07/25/1987","44","Ozone","","41-005-3001","AQS","26","44","11",".",".","23"
"07/26/1987","28","Ozone","","41-005-3001","AQS","20","28","11","20",".","15"
"07/27/1987","38","Ozone","","41-005-3001","AQS","27","38","16",".",".","17"
"07/28/1987","42","Ozone","","41-005-3001","AQS","30","42","6",".",".","17"
"07/29/1987","38","Ozone","","41-005-3001","AQS","30","38","24",".",".","19"
"07/30/1987","28","Ozone","","41-005-3001","AQS","23","28","11",".",".","19"
"07/31/1987","40","SO2","","41-051-0074","AQS","33","34","40",".",".","17"
"08/01/1987","62","PM10","","41-051-0009","AQS","19","42","40","62",".","14"
"08/02/1987","84","Ozone","","41-005-3001","AQS","14","84","36",".",".","13"
"08/03/1987","80","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","59","80","33",".",".","24"
"08/04/1987","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","34","42","16",".",".","25"
"08/05/1987","31","CO","","41-051-0078","AQS","31","29","11",".",".","17"
"08/06/1987","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","36","17",".",".","29"
"08/07/1987","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","53","67","41","58",".","24"
"08/08/1987","147","Ozone","","41-005-3001","AQS","36","147","47",".",".","38"
"08/09/1987","39","SO2","","41-051-0074","AQS","28","37","39",".",".","28"
"08/10/1987","52","SO2","","41-051-0074","AQS","34","22","52",".",".","13"
"08/11/1987","34","CO","","41-051-0078","AQS","34","28","29",".",".","30"
"08/12/1987","40","SO2","","41-051-0074","AQS","31","37","40",".",".","19"
"08/13/1987","41","CO","","41-051-1002","AQS","41","19","20","21",".","23"
"08/14/1987","42","CO","","41-051-0078","AQS","42","22","7",".",".","27"
"08/15/1987","35","CO","","41-051-0078","AQS","35","22","6",".",".","14"
"08/16/1987","31","Ozone","","41-005-3001","AQS","22","31","13",".",".","12"
"08/17/1987","40","SO2","","41-051-0074","AQS","39","31","40",".",".","17"
"08/18/1987","42","CO","","41-051-0078","AQS","42","37","37",".",".","17"
"08/19/1987","45","Ozone","","41-005-3001","AQS","38","45","36","34",".","12"
"08/20/1987","37","Ozone","","41-005-3001","AQS","30","37","36",".",".","15"
"08/21/1987","45","Ozone","","41-005-3001","AQS","43","45","39",".",".","20"
"08/22/1987","90","Ozone","","41-005-3001","AQS","25","90","46",".",".","23"
"08/23/1987","80","Ozone","","41-005-3001","AQS","27","80","27",".",".","57"
"08/24/1987","74","Ozone","","41-005-3001","AQS","45","74","11",".",".","35"
"08/25/1987","97","Ozone","","41-005-3001","AQS","58","97","13","51",".","40"
"08/26/1987","122","Ozone","","41-005-3001","AQS","48","122","36",".",".","26"
"08/27/1987","112","Ozone","","41-005-3001","AQS","42","112","34",".",".","21"
"08/28/1987","48","CO","","41-051-0078","AQS","48","42","29",".",".","21"
"08/29/1987","49","Ozone","","41-005-3001","AQS","38","49","36",".",".","27"
"08/30/1987","182","Ozone","","41-005-3001","AQS","25","182","34",".",".","29"
"08/31/1987","150","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","100","150","29","58",".","73"
"09/01/1987","105","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","74","105","20",".",".","47"
"09/02/1987","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","31","31","27",".",".","23"
"09/03/1987","41","CO","","41-051-0078","AQS","41","37","39",".",".","26"
"09/04/1987","51","Ozone","","41-005-4001","AQS","51","51","50",".",".","31"
"09/05/1987","54","Ozone","","41-005-3001","AQS","33","54","24",".",".","33"
"09/06/1987","101","Ozone","","41-005-4001","AQS","31","101","31","33",".","49"
"09/07/1987","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","47","17",".",".","33"
"09/08/1987","60","NO2","Portland - SE Lafayette","41-051-0080","AQS","51","38","19",".",".","60"
"09/09/1987","84","Ozone","","41-005-3001","AQS","56","84","27",".",".","61"
"09/10/1987","51","SO2","","41-051-0074","AQS","48","44","51","43",".","38"
"09/11/1987","38","CO","","41-051-0078","AQS","38","25","29",".",".","37"
"09/12/1987","36","SO2","","41-051-0074","AQS","28","31","36","23",".","27"
"09/13/1987","31","Ozone","","41-005-3001","AQS","24","31","13",".",".","29"
"09/14/1987","49","CO","","53-011-0010","AQS","49","26","4",".",".","25"
"09/15/1987","36","NO2","Portland - SE Lafayette","41-051-0080","AQS","36","30","7",".",".","36"
"09/16/1987","41","CO","","41-051-0078","AQS","41","31","34",".",".","29"
"09/17/1987","60","CO","","41-051-0078","AQS","60","36","30",".",".","41"
"09/18/1987","54","CO","","41-051-0078","AQS","54","44","19","43",".","49"
"09/19/1987","108","Ozone","","41-005-3001","AQS","44","108","30",".",".","65"
"09/20/1987","58","NO2","Portland - SE Lafayette","41-051-0080","AQS","58","44","23",".",".","58"
"09/21/1987","78","CO","","41-051-0078","AQS","78","61","36",".",".","63"
"09/22/1987","74","Ozone","","41-005-3001","AQS","65","74","34",".",".","68"
"09/23/1987","49","CO","","41-051-1002","AQS","49","47","43",".",".","44"
"09/24/1987","43","CO","","41-051-1002","AQS","43","28","7","39",".","29"
"09/25/1987","45","CO","","41-051-1002","AQS","45","26","13",".",".","28"
"09/26/1987","33","Ozone","","41-005-3001","AQS","31","33","3",".",".","33"
"09/27/1987","31","Ozone","","41-005-3001","AQS","26","31","30",".",".","28"
"09/28/1987","50","CO","","53-011-0010","AQS","50","38","33",".",".","38"
"09/29/1987","61","CO","","53-011-0010","AQS","61","46","52",".",".","37"
"09/30/1987","91","CO","","53-011-0010","AQS","91","50","51","63",".","70"
"10/01/1987","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","89","97","47",".",".","68"
"10/02/1987","51","CO","","41-051-0078","AQS","51","45","20",".",".","46"
"10/03/1987","35","NO2","Portland - SE Lafayette","41-051-0080","AQS","28","27","9",".",".","35"
"10/04/1987","37","NO2","Portland - SE Lafayette","41-051-0080","AQS","28","31","20",".",".","37"
"10/05/1987","55","CO","","41-051-0078","AQS","55","31","54",".",".","46"
"10/06/1987","66","SO2","","41-051-0074","AQS","56","48","66","53",".","41"
"10/07/1987","87","NO2","Portland - SE Lafayette","41-051-0080","AQS","55","54","40","62",".","87"
"10/08/1987","49","CO","","41-051-1002","AQS","49","27","14",".",".","45"
"10/09/1987","50","CO","","41-051-1002","AQS","50","32","29",".",".","30"
"10/10/1987","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","33","24",".",".","18"
"10/11/1987","66","SO2","","41-051-0074","AQS","38","35","66",".",".","32"
"10/12/1987","72","NO2","Portland - SE Lafayette","41-051-0080","AQS","44","37","21","59",".","72"
"10/13/1987","58","NO2","Portland - SE Lafayette","41-051-0080","AQS","55","31","34",".",".","58"
"10/14/1987","63","CO","Portland - SE Lafayette","41-051-0080","AQS","63","24","29",".",".","46"
"10/15/1987","56","CO","","41-051-0078","AQS","56","22","29",".",".","37"
"10/16/1987","61","CO","","41-051-0078","AQS","61","28","31",".",".","44"
"10/17/1987","55","CO","","41-051-0075","AQS","55","32","24",".",".","45"
"10/18/1987","42","NO2","Portland - SE Lafayette","41-051-0080","AQS","31","36","36","32",".","42"
"10/19/1987","44","SO2","","41-051-0074","AQS","36","37","44",".",".","41"
"10/20/1987","69","CO","","53-011-0010","AQS","69","36","55",".",".","36"
"10/21/1987","87","CO","","41-051-0075","AQS","87","29","43",".",".","71"
"10/22/1987","96","CO","Portland - SE Lafayette","41-051-0080","AQS","96","24","24",".",".","58"
"10/23/1987","65","CO","","53-011-0010","AQS","65","23","23",".",".","58"
"10/24/1987","65","CO","","41-051-0075","AQS","65","29","30","63",".","42"
"10/25/1987","87","CO","","41-051-0075","AQS","87","30","33",".",".","45"
"10/26/1987","61","CO","","41-051-0078","AQS","61","15","24",".",".","36"
"10/27/1987","140","CO","","53-011-0010","AQS","140","9","40",".",".","54"
"10/28/1987","143","CO","","53-011-0010","AQS","143","15","52",".",".","70"
"10/29/1987","131","CO","","53-011-0010","AQS","131","6","46",".",".","72"
"10/30/1987","78","CO","","41-051-0078","AQS","78","8",".","59",".","45"
"10/31/1987","67","CO","","41-051-0078","AQS","67","2",".",".",".","27"
"11/01/1987","50","CO","","53-011-0010","AQS","50",".",".",".",".","28"
"11/02/1987","58","CO","","53-011-0010","AQS","58",".",".",".",".","."
"11/03/1987","86","CO","","53-011-0010","AQS","86",".","23",".",".","."
"11/04/1987","91","CO","","53-011-0010","AQS","91",".","30",".",".","."
"11/05/1987","66","PM10","","41-051-0015","AQS","61",".","17","66",".","."
"11/06/1987","59","CO","","53-011-0010","AQS","59",".","9",".",".","."
"11/07/1987","111","CO","","53-011-0010","AQS","111",".","36",".",".","."
"11/08/1987","120","CO","","53-011-0010","AQS","120",".","6",".",".","."
"11/09/1987","57","CO","","41-051-1002","AQS","57",".","4",".",".","."
"11/10/1987","61","CO","","41-051-1002","AQS","61",".","40",".",".","."
"11/11/1987","49","CO","","41-051-1002","AQS","49",".","9","36",".","."
"11/12/1987","52","CO","","41-051-1002","AQS","52",".","11",".",".","."
"11/13/1987","47","CO","","41-051-1002","AQS","47",".","1",".",".","."
"11/14/1987","39","CO","","41-051-1002","AQS","39",".","1",".",".","."
"11/15/1987","27","CO","","41-051-1002","AQS","27",".","9",".",".","."
"11/16/1987","48","CO","","41-051-0078","AQS","48",".","6",".",".","."
"11/17/1987","33","PM10","","41-051-0015","AQS","32",".","13","33",".","."
"11/18/1987","42","CO","","41-051-0075","AQS","42",".","16",".",".","."
"11/19/1987","28","CO","","41-051-0075","AQS","28",".","10",".",".","."
"11/20/1987","36","CO","","41-051-1002","AQS","36",".","11",".",".","."
"11/21/1987","25","CO","","41-051-1002","AQS","25",".","3",".",".","."
"11/22/1987","26","CO","","41-051-1002","AQS","26",".","1",".",".","."
"11/23/1987","41","CO","","41-051-1002","AQS","41",".","6","31",".","."
"11/24/1987","43","CO","","41-051-1002","AQS","43",".","6",".",".","."
"11/25/1987","48","CO","","41-051-0078","AQS","48",".","9",".",".","."
"11/26/1987","30","CO","","41-051-0078","AQS","30",".","13",".",".","."
