"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/02/2018","22","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","21","0",".","17","22"
"02/03/2018","19","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","19","0",".","17","18"
"02/04/2018","17","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","15","0","3","17","13"
"02/05/2018","27","NO2","Portland - SE Lafayette","41-051-0080","AQS","6","19","0",".","20","27"
"02/06/2018","33","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","7","17",".",".","33","25"
"02/07/2018","64","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","9","9",".","30","64","25"
"02/08/2018","58","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","20",".",".","58","22"
"02/09/2018","36","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","7","29",".",".","21","36"
"02/10/2018","42","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","18","1","13","42","26"
"02/11/2018","54","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10","20","1",".","54","21"
"02/12/2018","43","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","3","33","0",".","43","34"
"02/13/2018","66","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","7","28","0","22","66","35"
"02/14/2018","35","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","7","24","0",".","35","28"
"02/15/2018","31","NO2","Portland - SE Lafayette","41-051-0080","AQS","6","24","0",".","28","31"
"02/16/2018","25","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","25","0","4","18","19"
"02/17/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","0",".","8","10"
"02/18/2018","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","32","0",".","13","13"
"02/19/2018","41","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","30","1","13","41","23"
"02/20/2018","43","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10","24","0",".","43","19"
"02/21/2018","48","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5","28","0",".","48","25"
"02/22/2018","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","28","0","7","35","33"
"02/23/2018","42","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","6","32","1",".","42","30"
"02/24/2018","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","36","0",".","21","25"
"02/25/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","0","7","23","25"
"02/26/2018","48","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","8","23","1",".","48","31"
"02/27/2018","30","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","8","29","0",".","30","22"
"02/28/2018","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","30","0","2","12","17"
"03/01/2018","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","1",".","13","28"
"03/02/2018","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","0",".","14","32"
"03/03/2018","35","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","7","24","1","11","35","27"
"03/04/2018","49","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","32","3",".","49","25"
"03/05/2018","33","NO2","Portland - SE Lafayette","41-051-0080","AQS","8","29","3",".","28","33"
"03/06/2018","45","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","10","29","1","12","45","26"
"03/07/2018","51","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","3","31","1",".","51","25"
"03/08/2018","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0",".","20","25"
"03/09/2018","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","9","36","3","15","33","30"
"03/10/2018","41","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","35","1",".","41","25"
"03/11/2018","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","38","0",".","23","17"
"03/12/2018","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","37","0","10","19","18"
"03/13/2018","36","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","32","1",".","19","36"
"03/14/2018","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","35","0",".","23","29"
"03/15/2018","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","31","1","9","21","21"
"03/16/2018","29","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","20","0",".","25","29"
"03/17/2018","30","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6","23","0",".","30","20"
"03/18/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","0","5","25","17"
"03/19/2018","32","NO2","Portland - SE Lafayette","41-051-0080","AQS","6","28","1",".","31","32"
"03/20/2018","46","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10","31","4",".","46","32"
"03/21/2018","48","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","8","22","4","17","48","27"
"03/22/2018","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0",".","10","30"
"03/23/2018","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0",".","8","19"
"03/24/2018","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","30","0","3","14","16"
"03/25/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","0",".","19","18"
"03/26/2018","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","0",".","19","25"
"03/27/2018","26","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","26","0","6","17","23"
"03/28/2018","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","21","30"
"03/29/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","33","3",".","28","27"
"03/30/2018","29","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3","25","0","11","29","25"
"03/31/2018","33","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","3","33","0",".","33","23"
"04/01/2018","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","0",".","22","19"
"04/02/2018","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","34","0","6","22","30"
"04/03/2018","38","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","8","20","1",".","38","24"
"04/04/2018","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","27","0",".","35","24"
"04/05/2018","50","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","17","0","9","50","26"
"04/06/2018","24","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","24","0",".","20","14"
"04/07/2018","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","0",".","11","9"
"04/08/2018","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","35","0","5","16","14"
"04/09/2018","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","34","1",".","26","22"
"04/10/2018","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","44","0",".","18","21"
"04/11/2018","29","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","29","0","4","12","22"
"04/12/2018","31","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","31","0",".","13","22"
"04/13/2018","33","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3","33","0",".","19","12"
"04/14/2018","43","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","43","0","16","37","8"
"04/15/2018","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","39","0",".","15","20"
"04/16/2018","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","0",".","10","21"
"04/17/2018","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","0","6","18","25"
"04/18/2018","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","32","1",".","15","25"
"04/19/2018","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","42","3",".","19","23"
"04/20/2018","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","38","1","12","24","23"
"04/21/2018","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","0",".","16","18"
"04/22/2018","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40","0",".","19","19"
"04/23/2018","47","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","47","0","9","20","30"
"04/24/2018","46","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","46","0",".","18","38"
"04/25/2018","51","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","51","1",".","44","36"
"04/26/2018","49","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","49","1","23","43","37"
"04/27/2018","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","29","0",".","24","23"
"04/28/2018","35","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","34","0",".","35","13"
"04/29/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","0","6","23","14"
"04/30/2018","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","35","0",".","18","21"
"05/01/2018","34","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","34","0",".","20","25"
"05/02/2018","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","43","0","10","33","25"
"05/03/2018","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","43","1",".","34","17"
"05/04/2018","36","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","36","0",".","32","24"
"05/05/2018","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","1","9","37","17"
"05/06/2018","36","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","3","36","0",".","36","15"
"05/07/2018","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","0",".","25","23"
"05/08/2018","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","37","0","15","33","20"
"05/09/2018","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","41","0",".","13","18"
"05/10/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0",".","13","23"
"05/11/2018","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","35","1",".","18","12"
"05/12/2018","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","0",".","24","13"
"05/13/2018","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","50","1",".","33","22"
"05/14/2018","58","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","58","1","18","31","13"
"05/15/2018","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","0",".","20","8"
"05/16/2018","26","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","26","0",".","15","10"
"05/17/2018","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","0","6","15","11"
"05/18/2018","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","30","0",".","24","18"
"05/19/2018","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","31","1",".","32","14"
"05/20/2018","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","38","0","8","19","12"
"05/21/2018","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","0",".","26","19"
"05/22/2018","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","54","0",".","31","21"
"05/23/2018","47","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","47","0","16","31","16"
"05/24/2018","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","0",".","21","18"
"05/25/2018","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","33","0",".","20","19"
"05/26/2018","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","36","0","7","20","16"
"05/27/2018","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","43","0",".","20","12"
"05/28/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0",".","14","10"
"05/29/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","0","11","20","27"
"05/30/2018","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","0",".","15","19"
"05/31/2018","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","31","0",".","17","25"
"06/01/2018","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","1","9","20","25"
"06/02/2018","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","47","1",".","19","22"
"06/03/2018","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","0",".","18","13"
"06/04/2018","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","43","1","6","23","26"
"06/05/2018","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","0",".","15","21"
"06/06/2018","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","42","1",".","17","21"
"06/07/2018","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","42","0","12","20","23"
"06/08/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","0",".","26","21"
"06/09/2018","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","15","14"
"06/10/2018","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","25","0","4","13","9"
"06/11/2018","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","0",".","20","22"
"06/12/2018","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","40","1",".","19","22"
"06/13/2018","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","25","0","6","15","17"
"06/14/2018","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","27","0",".","12","20"
"06/15/2018","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","30","0",".","15","19"
"06/16/2018","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","0","9","25","15"
"06/17/2018","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","43","0",".","27","19"
"06/18/2018","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","44","1",".","30","20"
"06/19/2018","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","48","1","15","33","19"
"06/20/2018","64","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","64","1",".","32","25"
"06/21/2018","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","1",".","18","17"
"06/22/2018","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","28","0","6","17","21"
"06/23/2018","29","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","29","0",".","12","13"
"06/24/2018","47","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","47","0",".","24","18"
"06/25/2018","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0","6","13","19"
"06/26/2018","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","38","0",".","17","23"
"06/27/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","0",".","18","20"
"06/28/2018","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","40","0","8","20","18"
"06/29/2018","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","0",".","18","20"
"06/30/2018","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","30","0",".","12","16"
"07/01/2018","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","33","0","6","10","10"
"07/02/2018","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31","0",".","11","22"
"07/03/2018","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","35","1",".","19","20"
"07/04/2018","89","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","34","4","24","89","20"
"07/05/2018","55","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","5","41","1",".","55","14"
"07/06/2018","21","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","21","0",".","13","9"
"07/07/2018","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","34","0","6","15","8"
"07/08/2018","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","1",".","18","8"
"07/09/2018","25","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","25","0",".","25","17"
"07/10/2018","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","29","0","6","16","16"
"07/11/2018","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","1",".","18","20"
"07/12/2018","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","50","4",".","22","25"
"07/13/2018","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","97","1","15","31","22"
"07/14/2018","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","38","1",".","24","18"
"07/15/2018","93","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","93","4",".","35","20"
"07/16/2018","93","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","93","3","16","40","25"
"07/17/2018","49","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","49","3",".","33","21"
"07/18/2018","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","28","0",".","15","11"
"07/19/2018","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","26","0","8","21","23"
"07/20/2018","39","NO2","","41-051-0065","AQS","5","33","0",".","28","39"
"07/21/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","1",".","29","14"
"07/22/2018","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","67","0","11","32","30"
"07/23/2018","105","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","105","1",".","39","23"
"07/24/2018","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","67","1",".","31","22"
"07/25/2018","77","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","77","1","14","33","25"
"07/26/2018","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","84","1",".","33","23"
"07/27/2018","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","51","1",".","31","26"
"07/28/2018","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","49","3","9","32","12"
"07/29/2018","84","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","84","4",".","40","18"
"07/30/2018","74","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","74","3",".","53","15"
"07/31/2018","48","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","48","3","23","40","15"
"08/01/2018","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","47","3",".","44","17"
"08/02/2018","41","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","21","1",".","41","15"
"08/03/2018","30","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","21","0","5","30","15"
"08/04/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","37","3",".","33","18"
"08/05/2018","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","43","3",".","32","17"
"08/06/2018","74","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","74","1","14","40","25"
"08/07/2018","100","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","100","1",".","61","28"
"08/08/2018","119","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","119","1",".","67","23"
"08/09/2018","87","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","87","4","19","68","45"
"08/10/2018","53","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","41","1",".","53","23"
"08/11/2018","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","19","0",".","28","10"
"08/12/2018","32","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","25","0","7","32","12"
"08/13/2018","68","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","42","1",".","68","23"
"08/14/2018","152","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","115","1",".","152","37"
"08/15/2018","127","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","90","1","50","127","26"
"08/16/2018","87","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","33","0",".","87","17"
"08/17/2018","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","46","0",".","33","23"
"08/18/2018","61","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","49","1","20","61","21"
"08/19/2018","91","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","7","84","1",".","91","24"
"08/20/2018","165","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","9","43","3",".","165","31"
"08/21/2018","141","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","51","1",".","141","34"
"08/22/2018","135","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","10","119",".",".","135","42"
"08/23/2018","107","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","8","34",".",".","107","16"
"08/24/2018","42","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","27",".","13","42","21"
"08/25/2018","68","PM2.5","Portland Cully Helensview School (PCH)","41-051-2011","AQS","3","36",".",".","68","11"
"08/26/2018","31","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","3","24",".",".","31","11"
"08/27/2018","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","30",".","6","29","23"
"08/28/2018","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","44",".",".","40","26"
"08/29/2018","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","46",".",".","40","20"
"08/30/2018","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","27",".","8","29","13"
"08/31/2018","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","27",".",".","29","17"
"09/01/2018","34","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","31","0",".","34","14"
"09/02/2018","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","37","0","10","33","11"
"09/03/2018","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","31","0",".","30","10"
"09/04/2018","44","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","42","0",".","44","23"
"09/05/2018","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","71","0","33","69","31"
"09/06/2018","97","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","97","0",".","70","25"
