"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/09/1988","41","SO2","","41-051-0074","AQS","38","24","41",".",".","12"
"08/10/1988","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","36","33",".",".","14"
"08/11/1988","43","SO2","","41-051-0074","AQS","40","28","43",".",".","26"
"08/12/1988","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","44","47","23",".",".","19"
"08/13/1988","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","32","13","29",".","17"
"08/14/1988","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","33","19",".",".","25"
"08/15/1988","76","CO","","41-051-0087","AQS","76","30","19",".",".","35"
"08/16/1988","45","CO","","41-051-0087","AQS","45","17","23",".",".","19"
"08/17/1988","47","CO","","41-051-0087","AQS","47","31","21",".",".","22"
"08/18/1988","43","SO2","","41-051-0074","AQS","40","32","43",".",".","30"
"08/19/1988","48","PM10","","41-051-0009","AQS","41","36","19","48",".","22"
"08/20/1988","28","Ozone","","41-005-2001","AQS","26","28","14",".",".","23"
"08/21/1988","50","SO2","","41-051-0074","AQS","20","39","50",".",".","21"
"08/22/1988","51","NO2","Portland - SE Lafayette","41-051-0080","AQS","40","37","36",".",".","51"
"08/23/1988","71","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","59","71","36",".",".","45"
"08/24/1988","61","Ozone","","41-005-2001","AQS","60","61","17",".",".","25"
"08/25/1988","87","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","55","87","31","50",".","41"
"08/26/1988","47","CO","","41-051-0078","AQS","47","44","36",".",".","32"
"08/27/1988","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","97","40",".",".","35"
"08/28/1988","174","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","174","24",".",".","30"
"08/29/1988","34","CO","","41-051-0078","AQS","34","27","23",".",".","18"
"08/30/1988","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","37","20",".",".","23"
"08/31/1988","58","PM10","","41-051-0009","AQS","40","45","55","58",".","22"
"09/01/1988","54","NO2","Portland - SE Lafayette","41-051-0080","AQS","49","51","29",".",".","54"
"09/02/1988","140","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","76","140","43",".",".","58"
"09/03/1988","133","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","54","133","118",".",".","44"
"09/04/1988","105","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","105","24",".",".","34"
"09/05/1988","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","51","14",".",".","22"
"09/06/1988","54","CO","","41-051-0087","AQS","54","27","37","37",".","30"
"09/07/1988","34","CO","","41-051-0078","AQS","34","28","31",".",".","21"
"09/08/1988","40","CO","","41-051-0078","AQS","40","39","34",".",".","21"
"09/09/1988","41","CO","","41-051-0087","AQS","41","32","34",".",".","25"
"09/10/1988","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","33","27",".",".","23"
"09/11/1988","42","NO2","Portland - SE Lafayette","41-051-0080","AQS","24","32","39",".",".","42"
"09/12/1988","61","SO2","","41-051-0074","AQS","52","36","61","60",".","42"
"09/13/1988","77","CO","","41-051-0087","AQS","77","61","43",".",".","74"
"09/14/1988","93","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","70","93","31",".",".","70"
"09/15/1988","45","CO","","41-051-0087","AQS","45","43","26",".",".","30"
"09/16/1988","42","CO","","41-051-0087","AQS","42","31","10",".",".","28"
"09/17/1988","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","30","4",".",".","25"
"09/18/1988","38","NO2","Portland - SE Lafayette","41-051-0080","AQS","25","31","17","24",".","38"
"09/19/1988","59","CO","","41-051-0087","AQS","59","19","9",".",".","28"
"09/20/1988","47","CO","","53-011-0010","AQS","47","29","13",".",".","33"
"09/21/1988","47","CO","","53-011-0010","AQS","47","29","27",".",".","25"
"09/22/1988","38","NO2","Portland - SE Lafayette","41-051-0080","AQS","36","23","17",".",".","38"
"09/23/1988","58","CO","","41-051-0087","AQS","58","20","33",".",".","42"
"09/24/1988","39","CO","","41-051-0087","AQS","39","31","23","28",".","37"
"09/25/1988","31","CO","","41-051-0087","AQS","31","19","4",".",".","14"
"09/26/1988","54","CO","","41-051-0087","AQS","54","21","9",".",".","22"
"09/27/1988","42","CO","","41-051-0087","AQS","42","39","19",".",".","34"
"09/28/1988","61","CO","","41-051-0078","AQS","61","33","52",".",".","42"
"09/29/1988","61","CO","","53-011-0010","AQS","61","39","30",".",".","46"
"09/30/1988","53","PM10","","41-051-0009","AQS","52","34","36","53",".","36"
"10/01/1988","90","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","50","90","21","26",".","43"
"10/02/1988","51","CO","","41-051-0078","AQS","51","43","19","34",".","37"
"10/03/1988","69","CO","","41-051-0087","AQS","69","20","23","44",".","40"
"10/04/1988","68","CO","","41-051-0087","AQS","68","18","13","47",".","35"
"10/05/1988","44","CO","","41-051-0078","AQS","44","16","31","21",".","30"
"10/06/1988","47","CO","","41-051-0078","AQS","47","10","13","44",".","34"
"10/07/1988","53","CO","","41-051-0087","AQS","53","15","17","52",".","43"
"10/08/1988","59","CO","","53-011-0010","AQS","59","31","29","41",".","42"
"10/09/1988","59","CO","","53-011-0010","AQS","59","31","20","40",".","44"
"10/10/1988","62","CO","","41-051-0087","AQS","62","33","41","38",".","48"
"10/11/1988","60","CO","","41-051-0087","AQS","60","30","13","19",".","37"
"10/12/1988","62","CO","","41-051-0087","AQS","62","22","33","54",".","32"
"10/13/1988","103","CO","","41-051-0087","AQS","103","17","36","55",".","68"
"10/14/1988","64","CO","","41-051-0087","AQS","64","28","4","17",".","19"
"10/15/1988","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","27","4","7",".","8"
"10/16/1988","29","SO2","","41-051-0074","AQS","25","23","29","5",".","14"
"10/17/1988","38","CO","","41-051-0078","AQS","38","16","34","23",".","29"
"10/18/1988","64","CO","","41-051-0087","AQS","64","17","31","56",".","31"
"10/19/1988","63","CO","","41-051-0087","AQS","63","19","20","39",".","39"
"10/20/1988","43","CO","","41-051-0078","AQS","43","10","29","25",".","25"
"10/21/1988","50","CO","","53-011-0010","AQS","50","21","13","28",".","28"
"10/22/1988","33","NO2","Portland - SE Lafayette","41-051-0080","AQS","32","26","21","28",".","33"
"10/23/1988","31","CO","","41-051-0078","AQS","31","20","27","26",".","27"
"10/24/1988","53","CO","","41-051-0078","AQS","53","11","29","43",".","29"
"10/25/1988","90","CO","","41-051-0087","AQS","90","7","23",".",".","60"
"10/26/1988","90","CO","Portland - SE Lafayette","41-051-0080","AQS","90","26","36","42",".","34"
"10/27/1988","43","CO","","53-011-0010","AQS","43","30","29","27",".","29"
"10/28/1988","78","CO","","41-051-0087","AQS","78","20","24","45",".","."
"10/29/1988","59","CO","","41-051-0087","AQS","59","24","14","58",".","."
"10/30/1988","60","CO","","53-011-0010","AQS","60","25","13","39",".","."
"10/31/1988","79","CO","","53-011-0010","AQS","79","12","40",".",".","."
"11/01/1988","79","CO","","53-011-0010","AQS","79","10","20","24",".","."
"11/02/1988","48","CO","","41-051-0087","AQS","48","19","3","9",".","."
"11/03/1988","55","CO","","41-051-0087","AQS","55","19","9","12",".","."
"11/04/1988","83","CO","","41-051-0087","AQS","83","14","9","18",".","."
"11/05/1988","56","CO","","41-051-0087","AQS","56","19","9","21",".","."
"11/06/1988","54","CO","","41-051-0075","AQS","54","19","9","34",".","."
"11/07/1988","73","CO","","41-051-0087","AQS","73","9","19","38",".","."
"11/08/1988","59","CO","","41-051-0087","AQS","59","12","9","24",".","."
"11/09/1988","67","CO","","41-051-0087","AQS","67","19","14","21",".","."
"11/10/1988","54","CO","","41-051-0087","AQS","54","11","6","14",".","."
"11/11/1988","71","CO","","41-051-0087","AQS","71","20","6","26",".","."
"11/12/1988","47","CO","","41-051-0087","AQS","47","19","3","23",".","."
"11/13/1988","48","CO","","41-051-0087","AQS","48","19","26","23",".","."
"11/14/1988","79","CO","","41-051-0087","AQS","79","12","21","19",".","."
"11/15/1988","55","CO","","41-051-0087","AQS","55","17","9","17",".","."
"11/16/1988","72","CO","","41-051-0087","AQS","72","15","16","16",".","."
"11/17/1988","67","CO","","41-051-0087","AQS","67","6","9","23",".","."
"11/18/1988","75","CO","","41-051-0087","AQS","75","2","4","23",".","."
"11/19/1988","50","CO","","41-051-0087","AQS","50","19",".","23",".","."
"11/20/1988","27","CO","","53-011-0010","AQS","27","19","4","18",".","."
"11/21/1988","71","CO","","41-051-0087","AQS","71","17","3","19",".","."
"11/22/1988","59","CO","","41-051-0087","AQS","59","20","6","7",".","."
"11/23/1988","69","CO","","41-051-0087","AQS","69","19","9","15",".","."
"11/24/1988","32","CO","","41-051-0087","AQS","32","19","14","25",".","."
"11/25/1988","60","CO","","41-051-0087","AQS","60","3","17","18",".","."
"11/26/1988","50","CO","","41-051-0087","AQS","50","9","39","36",".","."
"11/27/1988","43","CO","","41-051-0087","AQS","43","14","10","23",".","."
"11/28/1988","62","CO","","53-011-0010","AQS","62","11","14","37",".","."
"11/29/1988","79","CO","","53-011-0010","AQS","79","6","37","55",".","."
