"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/09/1984","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","37","6","28",".","."
"02/10/1984","49","CO","","41-051-1002","AQS","49","31","7",".",".","."
"02/11/1984","34","CO","","41-051-0078","AQS","34","31","9",".",".","."
"02/12/1984","33","CO","","41-051-0078","AQS","33","31","13","30",".","."
"02/13/1984","39","CO","","41-051-1002","AQS","39","37","23",".",".","."
"02/14/1984","50","CO","","41-051-1002","AQS","50","33","16",".",".","."
"02/15/1984","49","CO","","41-051-0075","AQS","49","29","17","24",".","."
"02/16/1984","97","CO","","41-051-0075","AQS","97","21","50",".",".","."
"02/17/1984","130","CO","","41-051-0075","AQS","130","13","67",".",".","."
"02/18/1984","61","CO","","41-051-0078","AQS","61","20","11","29",".","."
"02/19/1984","39","CO","","41-051-0078","AQS","39","21","29",".",".","."
"02/20/1984","52","CO","","41-051-0078","AQS","52","21","20",".",".","."
"02/21/1984","45","CO","","41-051-0078","AQS","45","19","20",".",".","."
"02/22/1984","49","CO","","41-051-1002","AQS","49","22","11","19",".","."
"02/23/1984","48","CO","","41-051-1002","AQS","48","29","17",".",".","."
"02/24/1984","49","CO","","41-051-0078","AQS","49","30","16","15",".","."
"02/25/1984","43","CO","","41-051-0078","AQS","43","28","31",".",".","."
"02/26/1984","47","CO","Portland - SE Lafayette","41-051-0080","AQS","47","21","37",".",".","."
"02/27/1984","34","CO","","41-051-1002","AQS","34","20","13",".",".","."
"02/28/1984","51","CO","","41-051-1002","AQS","51","34","33","43",".","."
"02/29/1984","51","CO","","41-051-0075","AQS","51","29","43",".",".","."
"03/01/1984","43","CO","","41-051-1002","AQS","43","30","13","27",".","."
"03/02/1984","58","CO","","41-051-0078","AQS","58","28","29",".",".","."
"03/03/1984","45","CO","","41-051-0078","AQS","45","24","27",".",".","."
"03/04/1984","43","PM10","","41-051-0015","AQS","30","32","29","43",".","."
"03/05/1984","108","CO","","41-051-0078","AQS","108","27","67",".",".","."
"03/06/1984","92","CO","","41-051-0078","AQS","92","25","62",".",".","."
"03/07/1984","103","SO2","","41-051-0015","AQS","73","27","103","91",".","."
"03/08/1984","79","CO","","41-051-0078","AQS","79","31","20",".",".","."
"03/09/1984","56","CO","","41-051-0078","AQS","56","30","1",".",".","."
"03/10/1984","54","CO","","41-051-0075","AQS","54","32","11","42",".","."
"03/11/1984","45","CO","","41-051-0075","AQS","45","30","20",".",".","."
"03/12/1984","36","CO","","41-051-1002","AQS","36","31","9",".",".","."
"03/13/1984","49","CO","","41-051-0075","AQS","49","19","13","31",".","."
"03/14/1984","52","CO","","41-051-1002","AQS","52","26","11",".",".","."
"03/15/1984","49","CO","","41-051-1002","AQS","49","30","11","19",".","."
"03/16/1984","52","CO","","41-051-1002","AQS","52","31","13",".",".","."
"03/17/1984","33","CO","","41-051-1002","AQS","33","31","9",".",".","."
"03/18/1984","31","CO","","41-051-1002","AQS","31","27","6",".",".","."
"03/19/1984","94","CO","","41-051-0078","AQS","94","15","50","58",".","."
"03/20/1984","72","CO","","41-051-0078","AQS","72","28","50",".",".","."
"03/21/1984","42","CO","","41-051-1002","AQS","42","29","39",".",".","."
"03/22/1984","63","CO","","41-051-0075","AQS","63","25","20","35",".","."
"03/23/1984","61","CO","","41-051-0075","AQS","61","31","11",".",".","."
"03/24/1984","49","CO","","41-051-0075","AQS","49","31","23",".",".","."
"03/25/1984","47","CO","","41-051-0075","AQS","47","26","6","31",".","."
"03/26/1984","56","CO","","41-051-0078","AQS","56","40","21",".",".","."
"03/27/1984","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","45","36",".",".","."
"03/28/1984","51","CO","","41-051-0075","AQS","51","41","16","22",".","."
"03/29/1984","51","CO","","41-051-0078","AQS","51","40","43",".",".","."
"03/30/1984","56","CO","","41-051-0075","AQS","56","37","27",".",".","."
"03/31/1984","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","45","36","33",".","."
"04/01/1984","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","40","13",".",".","."
"04/02/1984","60","CO","","41-051-0075","AQS","60","33","34",".",".","."
"04/03/1984","56","CO","","41-051-0075","AQS","56","32","24","31",".","."
"04/04/1984","62","CO","","41-051-0075","AQS","62","19","33",".",".","."
"04/05/1984","56","CO","","41-051-0075","AQS","56","32","27",".",".","."
"04/06/1984","39","CO","","41-051-0078","AQS","39","37","13","22",".","."
"04/07/1984","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","36","9",".",".","."
"04/08/1984","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","34","14",".",".","."
"04/09/1984","48","CO","","41-051-1002","AQS","48","31","11",".",".","."
"04/10/1984","38","CO","","41-051-1002","AQS","38","35","11","13",".","."
"04/11/1984","44","CO","","41-051-1002","AQS","44","30","9",".",".","."
"04/12/1984","39","CO","","41-051-1002","AQS","39","37","14","24",".","."
"04/13/1984","58","CO","","41-051-0075","AQS","58","28","36",".",".","."
"04/14/1984","51","SO2","","41-051-0015","AQS","42","41","51",".",".","."
"04/15/1984","40","CO","","41-051-0078","AQS","40","38","11","23",".","."
"04/16/1984","41","CO","","53-011-0008","AQS","41","36","26",".",".","."
"04/17/1984","40","SO2","","41-051-0015","AQS","38","37","40",".",".","."
"04/18/1984","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","38","13","19",".","."
"04/19/1984","39","CO","","41-051-1002","AQS","39","34","10",".",".","."
"04/20/1984","42","CO","","41-051-0078","AQS","42","36","29",".",".","."
"04/21/1984","39","CO","","41-051-0078","AQS","39","26","23",".",".","."
"04/22/1984","35","Ozone","","53-011-1001","AQS","27","35","27",".",".","."
"04/23/1984","41","CO","","53-011-0008","AQS","41","38","24",".",".","."
"04/24/1984","41","CO","","41-051-0078","AQS","41","37","14","21",".","."
"04/25/1984","43","Ozone","","53-011-1001","AQS","36","43","13",".",".","."
"04/26/1984","52","CO","","41-051-0078","AQS","52","37","37",".",".","."
"04/27/1984","53","CO","","41-051-0078","AQS","53","44","37",".",".","."
"04/28/1984","44","CO","","41-051-0078","AQS","44","35","16",".",".","."
"04/29/1984","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","36","6",".",".","."
"04/30/1984","47","CO","","41-051-1002","AQS","47","33","9","13",".","."
"05/01/1984","49","CO","","41-051-1002","AQS","49","34","9",".",".","."
"05/02/1984","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","36","11",".",".","."
"05/03/1984","39","CO","","41-051-0078","AQS","39","26","27",".",".","."
"05/04/1984","41","CO","","41-051-1002","AQS","41","20","27",".",".","."
"05/05/1984","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","34","38","7",".",".","."
"05/06/1984","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","37","26","22",".","."
"05/07/1984","64","SO2","","41-051-0015","AQS","54","44","64",".",".","."
"05/08/1984","43","CO","","41-051-0078","AQS","43","36","17",".",".","."
"05/09/1984","35","CO","","41-051-1002","AQS","35","34","9",".",".","."
"05/10/1984","40","CO","","41-051-1002","AQS","40","36","9",".",".","."
"05/11/1984","41","CO","","41-051-1002","AQS","41","22","6",".",".","."
"05/12/1984","47","CO","","41-051-0078","AQS","47","34","20","28",".","."
"05/13/1984","49","CO","","41-051-0078","AQS","49","29","16",".",".","."
"05/14/1984","36","CO","","41-051-0075","AQS","36","31","13",".",".","."
"05/15/1984","35","CO","","41-051-0078","AQS","35","30","11",".",".","."
"05/16/1984","39","CO","","41-051-0078","AQS","39","36","30",".",".","."
"05/17/1984","41","CO","","41-051-0078","AQS","41","40","40",".",".","."
"05/18/1984","55","CO","","41-051-0078","AQS","55","38","30","51",".","."
"05/19/1984","54","CO","","41-051-0078","AQS","54","28","16",".",".","."
"05/20/1984","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","34","6",".",".","."
"05/21/1984","38","CO","","41-051-0075","AQS","38","37","20",".",".","."
"05/22/1984","58","CO","","41-051-0075","AQS","58","30","20",".",".","."
"05/23/1984","36","CO","","41-051-1002","AQS","36","31","14",".",".","."
"05/24/1984","33","CO","","41-051-0075","AQS","33","30","23","31",".","."
"05/25/1984","74","CO","","41-051-0075","AQS","74","18","23",".",".","."
"05/26/1984","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","33","13",".",".","."
"05/27/1984","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","37","14",".",".","."
"05/28/1984","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","51","43",".",".","."
"05/29/1984","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","54","71","40",".",".","."
"05/30/1984","30","CO","","41-051-0078","AQS","30","29","13","24",".","."
"05/31/1984","36","CO","","41-051-0078","AQS","36","34","11",".",".","."
"06/01/1984","60","CO","","41-051-0078","AQS","60","36","24",".",".","."
"06/02/1984","54","CO","","41-051-0078","AQS","54","34","11",".",".","."
"06/03/1984","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","34","11",".",".","."
"06/04/1984","49","CO","","41-051-1002","AQS","49","31","10",".",".","."
"06/05/1984","50","CO","","41-051-1002","AQS","50","22","11","19",".","."
"06/06/1984","58","CO","","41-051-1002","AQS","58","23","36",".",".","."
"06/07/1984","42","CO","","41-051-1002","AQS","42","26","14",".",".","."
"06/08/1984","73","CO","","41-051-1002","AQS","73","28","44",".",".","."
"06/09/1984","43","CO","","41-051-0078","AQS","43","28","30",".",".","."
"06/10/1984","44","CO","","41-051-0078","AQS","44","31","30",".",".","."
"06/11/1984","49","CO","","41-051-0078","AQS","49","34","36","41",".","."
"06/12/1984","55","CO","","41-051-0078","AQS","55","37","23",".",".","."
"06/13/1984","50","CO","","41-051-0078","AQS","50","37","16",".",".","."
"06/14/1984","53","CO","","41-051-0078","AQS","53","43","13",".",".","."
"06/15/1984","43","CO","","41-051-0078","AQS","43","32","13",".",".","."
"06/16/1984","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","30","9",".",".","."
"06/17/1984","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","20","35","16","29",".","."
"06/18/1984","43","CO","","41-051-0078","AQS","43","41","10",".",".","."
"06/19/1984","44","CO","","41-051-0078","AQS","44","40","13",".",".","."
"06/20/1984","73","CO","","41-051-1002","AQS","73","19","7",".",".","."
"06/21/1984","66","CO","","41-051-0078","AQS","66","21","13",".",".","."
"06/22/1984","49","CO","","41-051-0078","AQS","49","39","24",".",".","."
"06/23/1984","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","42","47","40","42",".","."
"06/24/1984","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","34","16",".",".","."
"06/25/1984","42","CO","","41-051-0078","AQS","42","40","26",".",".","."
"06/26/1984","51","CO","","41-051-1002","AQS","51","6","9",".",".","."
"06/27/1984","44","CO","","41-051-1002","AQS","44","21","16",".",".","."
"06/28/1984","43","CO","","41-051-0078","AQS","43","15","20",".",".","."
"06/29/1984","50","CO","","41-051-1002","AQS","50","21","14","17",".","."
"06/30/1984","33","CO","","41-051-0078","AQS","33","32","20",".",".","."
"07/01/1984","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","33","17",".",".","."
"07/02/1984","43","CO","","41-051-0078","AQS","43","39","13",".",".","."
"07/03/1984","48","CO","","41-051-0078","AQS","48","47","21",".",".","."
"07/04/1984","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","42","23",".",".","."
"07/05/1984","34","CO","","41-051-0078","AQS","34","26",".","32",".","."
"07/06/1984","39","CO","","41-051-0078","AQS","39","31",".",".",".","."
"07/07/1984","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","26","37","10",".",".","."
"07/08/1984","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","37","9",".",".","."
"07/09/1984","39","CO","","41-051-0078","AQS","39","35","9",".",".","."
"07/10/1984","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","45","50","1",".",".","."
"07/11/1984","40","CO","","41-051-1002","AQS","40","20","1","39",".","."
"07/12/1984","54","CO","","41-051-0078","AQS","54","18","1",".",".","."
"07/13/1984","64","CO","","41-051-0078","AQS","64","41","6",".",".","."
"07/14/1984","90","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","90","11",".",".","."
"07/15/1984","119","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","43","119","11",".",".","."
"07/16/1984","67","CO","","41-051-0078","AQS","67","50","13",".",".","."
"07/17/1984","60","CO","","41-051-0078","AQS","60","49","17","46",".","."
"07/18/1984","56","CO","","41-051-0078","AQS","56","42","9",".",".","."
"07/19/1984","54","CO","","41-051-0078","AQS","54","36","6",".",".","."
"07/20/1984","63","CO","","41-051-0078","AQS","63","29","4",".",".","."
"07/21/1984","40","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","34","40","6",".",".","."
"07/22/1984","48","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","23","48","31",".",".","."
"07/23/1984","67","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","45","67","27","54",".","."
"07/24/1984","200","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","79","200","31",".",".","."
"07/25/1984","47","CO","","41-051-0078","AQS","47","33","29",".",".","."
"07/26/1984","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","62","64","23",".",".","."
"07/27/1984","63","CO","","41-051-0078","AQS","63","32","11",".",".","."
"07/28/1984","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","36","11",".",".","."
"07/29/1984","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","44","11","28",".","."
"07/30/1984","119","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","81","119","24",".",".","."
"07/31/1984","75","CO","","41-051-0078","AQS","75","44","13",".",".","."
"08/01/1984","61","CO","","41-051-0078","AQS","61","35","9",".",".","."
"08/02/1984","55","CO","","41-051-0078","AQS","55","40","9",".",".","."
"08/03/1984","43","CO","","41-051-0078","AQS","43","36","11",".",".","."
"08/04/1984","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","43","44","9","27",".","."
"08/05/1984","39","CO","","41-051-0078","AQS","39","21","11",".",".","."
"08/06/1984","62","CO","","41-051-0078","AQS","62","45","23",".",".","."
"08/07/1984","70","CO","","41-051-0078","AQS","70","47","30",".",".","."
"08/08/1984","172","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","67","172","51",".",".","."
"08/09/1984","69","CO","","41-051-0078","AQS","69","49","41",".",".","."
"08/10/1984","71","CO","","41-051-0078","AQS","71","67","16","42",".","."
"08/11/1984","51","CO","","41-051-0078","AQS","51","37","10",".",".","."
"08/12/1984","33","CO","","41-051-0078","AQS","33","21","9",".",".","."
"08/13/1984","76","CO","","41-051-0078","AQS","76","32","17",".",".","."
"08/14/1984","69","CO","","41-051-0078","AQS","69","42","19",".",".","."
"08/15/1984","90","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","72","90","29",".",".","."
"08/16/1984","48","CO","","41-051-0078","AQS","48","31","19","43",".","."
"08/17/1984","66","CO","","41-051-0078","AQS","66","32","16",".",".","."
"08/18/1984","57","CO","","41-051-0078","AQS","57","34","14",".",".","."
"08/19/1984","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","35","37","10",".",".","."
"08/20/1984","71","CO","","41-051-0078","AQS","71","49","23",".",".","."
"08/21/1984","61","CO","","41-051-0078","AQS","61","58","31",".",".","."
"08/22/1984","61","CO","","41-051-0078","AQS","61","31","9","37",".","."
"08/23/1984","66","CO","","41-051-0078","AQS","66","28","7",".",".","."
"08/24/1984","67","CO","","41-051-0078","AQS","67","38","23",".",".","."
"08/25/1984","62","CO","","41-051-0078","AQS","62","51","20",".",".","."
"08/26/1984","150","Ozone","","53-011-1001","AQS","35","150","34",".",".","."
"08/27/1984","44","CO","","41-051-0078","AQS","44","32","13",".",".","."
"08/28/1984","64","CO","","41-051-0078","AQS","64","38","11","39",".","."
"08/29/1984","75","CO","","41-051-0078","AQS","75","71","43",".",".","."
"08/30/1984","52","CO","","41-051-0078","AQS","52","43","17",".",".","."
"08/31/1984","58","CO","","41-051-0078","AQS","58","19","4",".",".","."
"09/01/1984","39","CO","","41-051-0078","AQS","39","32","4",".",".","."
"09/02/1984","40","SO2","Portland - SE Lafayette","41-051-0080","AQS","36","40","40",".",".","."
"09/03/1984","71","Ozone","","53-011-1001","AQS","31","71","23","30",".","."
"09/04/1984","89","CO","","41-051-0078","AQS","89","48","20",".",".","."
"09/05/1984","53","CO","","41-051-0078","AQS","53","22","3",".",".","."
"09/06/1984","51","CO","","41-051-1002","AQS","51","21","10",".",".","."
"09/07/1984","58","CO","","41-051-1002","AQS","58","19","10",".",".","."
"09/08/1984","41","CO","","41-051-1002","AQS","41","23","7",".",".","."
"09/09/1984","33","CO","","41-051-0078","AQS","33","32","1","17",".","."
"09/10/1984","54","CO","","41-051-0078","AQS","54","28","24",".",".","."
"09/11/1984","52","CO","","41-051-1002","AQS","52","24","7",".",".","."
"09/12/1984","45","CO","","41-051-0078","AQS","45","29","9",".",".","."
"09/13/1984","47","CO","","41-051-0078","AQS","47","32","10",".",".","."
"09/14/1984","50","CO","","41-051-0075","AQS","50","35","1",".",".","."
"09/15/1984","55","CO","","41-051-0078","AQS","55","46","20","39",".","."
"09/16/1984","57","CO","","41-051-0078","AQS","57","44","17",".",".","."
"09/17/1984","75","CO","","41-051-0078","AQS","75","48","30",".",".","."
"09/18/1984","67","CO","","41-051-0078","AQS","67","25","19","20",".","."
"09/19/1984","69","CO","","41-051-0075","AQS","69","19","27",".",".","."
"09/20/1984","63","CO","","41-051-0075","AQS","63","31","19",".",".","."
"09/21/1984","70","CO","","41-051-0078","AQS","70","31","9","25",".","."
"09/22/1984","62","CO","","41-051-0078","AQS","62","30","4",".",".","."
"09/23/1984","51","CO","","41-051-0075","AQS","51","28","9",".",".","."
"09/24/1984","72","CO","","41-051-0078","AQS","72","19","43",".",".","."
"09/25/1984","67","CO","","41-051-0078","AQS","67","25","36",".",".","."
"09/26/1984","60","CO","","41-051-0078","AQS","60","31","33",".",".","."
"09/27/1984","54","PM10","","41-051-0015","AQS","39","35","31","54",".","."
"09/28/1984","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","36","38","10",".",".","."
"09/29/1984","43","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","34","43","4",".",".","."
"09/30/1984","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","30","41","13",".",".","."
"10/01/1984","53","CO","","41-051-0078","AQS","53","36","21",".",".","44"
"10/02/1984","72","CO","","41-051-0078","AQS","72","33","24",".",".","51"
"10/03/1984","63","PM10","","41-051-0015","AQS","53","42","24","63",".","35"
"10/04/1984","47","CO","","41-051-0078","AQS","47","30","11",".",".","27"
"10/05/1984","63","CO","","41-051-1002","AQS","63","19","16",".",".","."
"10/06/1984","61","CO","","41-051-0078","AQS","61","19","19",".",".","."
"10/07/1984","56","CO","","41-051-0078","AQS","56","36","21",".",".","."
"10/08/1984","48","CO","","41-051-0078","AQS","48","20","31",".",".","."
"10/09/1984","44","CO","","41-051-1002","AQS","44","28","11","37",".","25"
"10/10/1984","47","CO","","41-051-1002","AQS","47","30","4",".",".","."
"10/11/1984","54","CO","","41-051-1002","AQS","54","30","4","21",".","."
"10/12/1984","54","CO","","41-051-1002","AQS","54","31","9",".",".","."
"10/13/1984","36","CO","","41-051-1002","AQS","36","31","3",".",".","25"
"10/14/1984","33","NO2","Portland - SE Lafayette","41-051-0080","AQS","28","26","4",".",".","33"
"10/15/1984","55","PM10","Portland - SE Lafayette","41-051-0080","AQS","55","20","20","55",".","35"
"10/16/1984","68","CO","","41-051-0078","AQS","68","20","20",".",".","30"
"10/17/1984","48","CO","","41-051-0078","AQS","48","21","23",".",".","34"
"10/18/1984","57","CO","","41-051-0075","AQS","57","17","20","48",".","31"
"10/19/1984","67","CO","","41-051-0075","AQS","67","21","11",".",".","24"
"10/20/1984","54","CO","","41-051-0075","AQS","54","20","6",".",".","27"
"10/21/1984","47","CO","","41-051-1002","AQS","47","20","33","44",".","37"
"10/22/1984","69","CO","","41-051-0078","AQS","69","15","64",".",".","34"
"10/23/1984","67","CO","","41-051-0075","AQS","67","10","56",".",".","24"
"10/24/1984","60","CO","","41-051-0078","AQS","60","9","23","48",".","38"
"10/25/1984","41","CO","","41-051-1002","AQS","41","28","20","20",".","30"
"10/26/1984","60","CO","","41-051-1002","AQS","60","32","1","10",".","27"
"10/27/1984","47","CO","","41-051-1002","AQS","47","26","1","15",".","17"
"10/28/1984","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","26","31","1","27",".","28"
"10/29/1984","56","CO","","41-051-0075","AQS","56","20","6","55",".","34"
"10/30/1984","52","CO","","41-051-0075","AQS","52","31","13","36",".","34"
"10/31/1984","52","CO","","41-051-0075","AQS","52","26","21","33",".","31"
"11/01/1984","69","CO","","41-051-0078","AQS","69","22","20","29",".","31"
"11/02/1984","57","CO","","41-051-1002","AQS","57","28","1","11",".","12"
"11/03/1984","38","CO","","41-051-1002","AQS","38","30","1","16",".","20"
"11/04/1984","45","CO","","41-051-0078","AQS","45","27","3","22",".","29"
"11/05/1984","51","CO","","41-051-0078","AQS","51","11","17","15",".","17"
"11/06/1984","44","CO","","41-051-1002","AQS","44","27","6","19",".","28"
"11/07/1984","70","CO","","41-051-0078","AQS","70","22","34","23",".","29"
"11/08/1984","58","CO","","41-051-1002","AQS","58","25","30","32",".","23"
"11/09/1984","77","CO","","41-051-0075","AQS","77","24","16","14",".","27"
"11/10/1984","39","CO","","41-051-1002","AQS","39","27","4","11",".","13"
"11/11/1984","50","CO","","41-051-0075","AQS","50","23","7","41",".","29"
"11/12/1984","59","CO","","41-051-0078","AQS","59","28","20","27",".","31"
"11/13/1984","52","CO","","41-051-1002","AQS","52","26","16","27",".","30"
"11/14/1984","67","CO","","41-051-0075","AQS","67","20","41","52",".","27"
"11/15/1984","49","CO","","41-051-0075","AQS","49","19","24","11",".","21"
"11/16/1984","69","CO","","41-051-0075","AQS","69","15","36","20",".","25"
"11/17/1984","51","PM10","Portland - SE Lafayette","41-051-0080","AQS","51","28","4","51",".","29"
"11/18/1984","33","CO","","41-051-0075","AQS","33","28","9","26",".","27"
"11/19/1984","48","CO","","41-051-1002","AQS","48","23","13","31",".","26"
"11/20/1984","68","CO","","41-051-0075","AQS","68","23","24","55",".","27"
"11/21/1984","74","CO","","41-051-0075","AQS","74","11","36","63",".","26"
"11/22/1984","69","CO","","41-051-0075","AQS","69","17","20","57",".","18"
"11/23/1984","48","CO","","41-051-1002","AQS","48","29","21","29",".","30"
"11/24/1984","34","CO","","41-051-1002","AQS","34","22","9","28",".","25"
"11/25/1984","28","CO","","41-051-1002","AQS","28","26","6","19",".","21"
"11/26/1984","57","CO","","41-051-0075","AQS","57","28","29","44",".","20"
"11/27/1984","52","CO","","41-051-1002","AQS","52","29","14","15",".","28"
"11/28/1984","40","CO","","41-051-1002","AQS","40","28","7","14",".","29"
"11/29/1984","52","CO","","41-051-1002","AQS","52","27","6","19",".","21"
"11/30/1984","59","CO","","41-051-0075","AQS","59","26","17","34",".","31"
"12/01/1984","55","CO","","41-051-0075","AQS","55","21","21","47",".","27"
"12/02/1984","47","CO","","41-051-0078","AQS","47","24","13","27",".","13"
"12/03/1984","42","CO","","41-051-0078","AQS","42","23","11","12",".","14"
"12/04/1984","38","CO","","41-051-0078","AQS","38","22","11","16",".","14"
"12/05/1984","41","CO","","41-051-0075","AQS","41","21","10","39",".","14"
"12/06/1984","56","CO","","41-051-0075","AQS","56","12","17","41",".","22"
"12/07/1984","84","CO","","41-051-0078","AQS","84","9","59","56",".","19"
"12/08/1984","97","PM10","Portland - SE Lafayette","41-051-0080","AQS","71","7","36","97",".","25"
"12/09/1984","59","CO","","41-051-0078","AQS","59","24","30","45",".","21"
"12/10/1984","86","CO","","41-051-0075","AQS","86","24","31","45",".","32"
