"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"09/24/1986","39","CO","","41-051-1002","AQS","39","25","7",".",".","."
"09/25/1986","42","CO","","41-051-1002","AQS","42","29","9",".",".","."
"09/26/1986","44","CO","","41-051-1002","AQS","44","29","1",".",".","."
"09/27/1986","40","CO","","41-051-1002","AQS","40","15","4",".",".","."
"09/28/1986","39","CO","","41-051-1002","AQS","39","17","13",".",".","."
"09/29/1986","45","CO","","41-051-1002","AQS","45","28","4","30",".","."
"09/30/1986","59","CO","","41-051-1002","AQS","59","24","20",".",".","."
"10/01/1986","48","CO","","41-051-0078","AQS","48","25","21",".",".","."
"10/02/1986","53","CO","","41-051-0078","AQS","53","26","41",".",".","37"
"10/03/1986","60","CO","","41-051-0078","AQS","60","28","31",".",".","33"
"10/04/1986","58","CO","","41-051-0075","AQS","58","29","27",".",".","38"
"10/05/1986","50","CO","","41-051-0075","AQS","50","19","31","45",".","31"
"10/06/1986","53","CO","","41-051-0078","AQS","53","16","17",".",".","31"
"10/07/1986","58","CO","","41-051-0078","AQS","58","23","41",".",".","37"
"10/08/1986","48","CO","","41-051-0078","AQS","48","17","41",".",".","35"
"10/09/1986","51","SO2","","41-051-0074","AQS","51","19","51",".",".","36"
"10/10/1986","44","CO","","41-051-0078","AQS","44","30","40",".",".","36"
"10/11/1986","65","PM10","","41-051-0009","AQS","32","33","52","65",".","18"
"10/12/1986","56","SO2","","41-051-0074","AQS","31","33","56",".",".","50"
"10/13/1986","122","NO2","Portland - SE Lafayette","41-051-0080","AQS","61","40","30",".",".","122"
"10/14/1986","97","NO2","Portland - SE Lafayette","41-051-0080","AQS","84","42","61",".",".","97"
"10/15/1986","79","NO2","Portland - SE Lafayette","41-051-0080","AQS","76","37","56",".",".","79"
"10/16/1986","73","NO2","Portland - SE Lafayette","41-051-0080","AQS","63","33","41",".",".","73"
"10/17/1986","74","PM10","","41-051-0009","AQS","62","24","47","74",".","45"
"10/18/1986","49","CO","","41-051-0075","AQS","49","19","27",".",".","36"
"10/19/1986","51","CO","","41-051-0075","AQS","51","18","27",".",".","46"
"10/20/1986","112","SO2","","41-051-0074","AQS","52","21","112",".",".","44"
"10/21/1986","66","CO","","41-051-0078","AQS","66","7","39",".",".","60"
"10/22/1986","66","SO2","","41-051-0074","AQS","63","14","66",".",".","57"
"10/23/1986","76","PM10","","41-051-0009","AQS","67","15","61","76",".","52"
"10/24/1986","99","CO","","41-051-0078","AQS","99","14","50",".",".","."
"10/25/1986","84","CO","","41-051-0078","AQS","84","8","17",".",".","."
"10/26/1986","42","CO","","41-051-1002","AQS","42","28","13",".",".","."
"10/27/1986","50","CO","","41-051-1002","AQS","50","27","7",".",".","."
"10/28/1986","112","NO2","Portland - SE Lafayette","41-051-0080","AQS","51","10","36",".",".","112"
"10/29/1986","54","CO","","41-051-1002","AQS","54","31","17","45",".","27"
"10/30/1986","47","CO","","41-051-1002","AQS","47","31","1",".",".","25"
"10/31/1986","132","NO2","Portland - SE Lafayette","41-051-0080","AQS","69","21","14",".",".","132"
"11/01/1986","69","NO2","Portland - SE Lafayette","41-051-0080","AQS","63",".","43",".",".","69"
"11/02/1986","107","NO2","Portland - SE Lafayette","41-051-0080","AQS","33",".","76",".",".","107"
"11/03/1986","54","SO2","","41-051-0074","AQS","44",".","54",".",".","53"
"11/04/1986","82","NO2","Portland - SE Lafayette","41-051-0080","AQS","48",".","29","75",".","82"
"11/05/1986","53","NO2","Portland - SE Lafayette","41-051-0080","AQS","45",".","17",".",".","53"
"11/06/1986","79","NO2","Portland - SE Lafayette","41-051-0080","AQS","35",".","4",".",".","79"
"11/07/1986","102","NO2","Portland - SE Lafayette","41-051-0080","AQS","50",".","1",".",".","102"
"11/08/1986","62","NO2","Portland - SE Lafayette","41-051-0080","AQS","36",".","4",".",".","62"
"11/09/1986","50","SO2","","41-051-0074","AQS","35",".","50",".",".","35"
"11/10/1986","48","CO","","41-051-0075","AQS","48",".","13","35",".","28"
"11/11/1986","49","CO","","41-051-0078","AQS","49",".","40",".",".","30"
"11/12/1986","36","CO","","41-051-0078","AQS","36",".","9",".",".","10"
"11/13/1986","55","CO","","41-051-0075","AQS","55",".","26",".",".","."
"11/14/1986","72","CO","","41-051-0075","AQS","72",".","34",".",".","."
"11/15/1986","61","CO","","41-051-0075","AQS","61",".","13",".",".","."
"11/16/1986","33","CO","","41-051-1002","AQS","33",".","4","17",".","."
"11/17/1986","64","CO","","41-051-1002","AQS","64",".","46",".",".","."
"11/18/1986","55","CO","","41-051-1002","AQS","55",".","11",".",".","."
"11/19/1986","43","CO","","41-051-1002","AQS","43",".","6",".",".","."
"11/20/1986","51","CO","","41-051-1002","AQS","51",".","13",".",".","."
"11/21/1986","44","CO","","41-051-1002","AQS","44",".","6",".",".","."
"11/22/1986","34","CO","","41-051-1002","AQS","34",".","1","19",".","22"
"11/23/1986","25","CO","","41-051-1002","AQS","25",".","1",".",".","6"
