"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"04/03/1985","37","Ozone","","53-011-1001","AQS","28","37","14",".",".","23"
"04/04/1985","42","CO","","41-051-1002","AQS","42","35","16","24",".","41"
"04/05/1985","47","CO","","41-051-0078","AQS","47","34","33",".",".","33"
"04/06/1985","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","49","34",".",".","30"
"04/07/1985","43","Ozone","","53-011-1001","AQS","36","43","24","26",".","29"
"04/08/1985","51","NO2","Portland - SE Lafayette","41-051-0080","AQS","50","48","43",".",".","51"
"04/09/1985","83","NO2","Portland - SE Lafayette","41-051-0080","AQS","70","54","31",".",".","83"
"04/10/1985","57","CO","","41-051-0075","AQS","57","35","10","25",".","44"
"04/11/1985","36","CO","","41-051-1002","AQS","36","28","6","13",".","26"
"04/12/1985","81","NO2","Portland - SE Lafayette","41-051-0080","AQS","60","38","23",".",".","81"
"04/13/1985","55","CO","","41-051-0075","AQS","55","37","13","32",".","28"
"04/14/1985","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","35","13",".",".","23"
"04/15/1985","48","CO","","41-051-1002","AQS","48","32","19",".",".","28"
"04/16/1985","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","35","10","23",".","29"
"04/17/1985","40","CO","","41-051-1002","AQS","40","39","13",".",".","30"
"04/18/1985","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","38","9",".",".","36"
"04/19/1985","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","40","9","21",".","39"
"04/20/1985","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","39","7",".",".","39"
"04/21/1985","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","37","13",".",".","28"
"04/22/1985","48","CO","","41-051-1002","AQS","48","38","10",".",".","19"
"04/23/1985","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","39","9","10",".","25"
"04/24/1985","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","34","41","14",".",".","37"
"04/25/1985","44","CO","","41-051-1002","AQS","44","41","11","24",".","29"
"04/26/1985","54","CO","","41-051-1002","AQS","54","36","10",".",".","25"
"04/27/1985","43","CO","","41-051-1002","AQS","43","31","13",".",".","21"
"04/28/1985","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","40","16","15",".","22"
"04/29/1985","50","NO2","Portland - SE Lafayette","41-051-0080","AQS","35","47","20",".",".","50"
"04/30/1985","60","NO2","Portland - SE Lafayette","41-051-0080","AQS","60","48","27",".",".","60"
"05/01/1985","59","PM10","","41-051-0009","AQS","55","46","27","59",".","37"
"05/02/1985","42","CO","","41-051-1002","AQS","42","35","30",".",".","40"
"05/03/1985","39","CO","","41-051-1002","AQS","39","35","6",".",".","31"
"05/04/1985","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","34","35","6","13",".","27"
"05/05/1985","40","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","28","40","13",".",".","33"
"05/06/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","44","13",".",".","21"
"05/07/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","34","44","14","35",".","26"
"05/08/1985","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","42","13",".",".","35"
"05/09/1985","52","SO2","Portland - SE Lafayette","41-051-0080","AQS","45","43","52","40",".","30"
"05/10/1985","37","Ozone","","53-011-1001","AQS","36","37","11",".",".","27"
"05/11/1985","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","37","13",".",".","33"
"05/12/1985","46","Ozone","","53-011-1001","AQS","30","46","20",".",".","46"
"05/13/1985","50","PM10","","41-051-0015","AQS","50","35","34","50",".","50"
"05/14/1985","44","CO","","41-051-0078","AQS","44","42","13",".",".","37"
"05/15/1985","64","CO","","41-051-0078","AQS","64","47","17",".",".","58"
"05/16/1985","61","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","56","61","11","53",".","43"
"05/17/1985","54","Ozone","","41-005-2001","AQS","50","54","1",".",".","21"
"05/18/1985","67","Ozone","","41-005-2001","AQS","33","67","13",".",".","33"
"05/19/1985","44","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","26","44","9","29",".","31"
"05/20/1985","43","CO","","41-051-0078","AQS","43","40","10",".",".","28"
"05/21/1985","101","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","51","101","36",".",".","57"
"05/22/1985","122","Ozone","","53-011-1001","AQS","57","122","9","58",".","51"
"05/23/1985","50","CO","","41-051-1002","AQS","50","39","1",".",".","26"
"05/24/1985","39","CO","","41-051-1002","AQS","39","26","1",".",".","19"
"05/25/1985","33","CO","","41-051-0078","AQS","33","25","7","14",".","20"
"05/26/1985","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","29","6",".",".","24"
"05/27/1985","24","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","18","24","9",".",".","15"
"05/28/1985","38","CO","","41-051-1002","AQS","38","32","7",".",".","21"
"05/29/1985","49","CO","","41-051-1002","AQS","49","29","11","14",".","20"
"05/30/1985","45","CO","","41-051-0078","AQS","45","31","13",".",".","19"
"05/31/1985","48","CO","","41-051-0078","AQS","48","30","16","22",".","31"
"06/01/1985","48","CO","","41-051-0078","AQS","48","31","16",".",".","33"
"06/02/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","44","17",".",".","33"
"06/03/1985","56","CO","","41-051-1002","AQS","56","26","24",".",".","26"
"06/04/1985","42","Ozone","","53-011-1001","AQS","40","42",".","19",".","."
"06/05/1985","40","CO","","41-051-1002","AQS","40","38",".",".",".","."
"06/06/1985","69","CO","","41-051-1002","AQS","69","12",".","23",".","."
"06/07/1985","51","CO","","41-051-1002","AQS","51","32",".",".",".","."
"06/08/1985","72","CO","","41-051-0078","AQS","72","40",".",".",".","25"
"06/09/1985","69","CO","","41-051-0078","AQS","69","45",".",".",".","35"
"06/10/1985","51","Ozone","","53-011-1001","AQS","49","51",".",".",".","34"
"06/11/1985","129","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","51","129",".",".",".","37"
"06/12/1985","47","PM10","","41-051-0009","AQS","34","39",".","47",".","22"
"06/13/1985","43","Ozone","","41-005-2001","AQS","39","43",".",".",".","26"
"06/14/1985","44","CO","","41-051-1002","AQS","44","21",".",".",".","26"
"06/15/1985","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","37",".",".",".","16"
"06/16/1985","49","Ozone","","53-011-1001","AQS","16","49",".",".",".","23"
"06/17/1985","54","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","42","54",".",".",".","38"
"06/18/1985","154","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","58","154",".","70",".","55"
"06/19/1985","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","41","42",".",".",".","28"
"06/20/1985","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","45",".",".",".","19"
"06/21/1985","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","47",".",".",".","15"
"06/22/1985","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","41",".",".",".","12"
"06/23/1985","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","14","31",".",".",".","17"
"06/24/1985","43","PM10","","41-051-0009","AQS","27","32",".","43",".","22"
"06/25/1985","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","51",".",".",".","23"
"06/26/1985","90","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","47","90",".",".",".","14"
"06/27/1985","33","Ozone","","53-011-1001","AQS","27","33",".",".",".","19"
"06/28/1985","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","54",".",".",".","30"
"06/29/1985","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","29",".",".",".","20"
"06/30/1985","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","37",".","31",".","21"
"07/01/1985","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","59","97",".",".",".","89"
"07/02/1985","105","Ozone","","53-011-1001","AQS","49","105",".",".",".","45"
"07/03/1985","122","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","44","122",".",".",".","46"
"07/04/1985","35","Ozone","","53-011-1001","AQS","25","35",".",".",".","30"
"07/05/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","44",".",".",".","18"
"07/06/1985","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","17","67",".","32",".","22"
"07/07/1985","112","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","19","112",".",".",".","26"
"07/08/1985","164","Ozone","","41-005-2001","AQS","47","164",".",".",".","30"
"07/09/1985","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","43","84",".",".",".","34"
"07/10/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","44",".",".",".","28"
"07/11/1985","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","40",".",".",".","15"
"07/12/1985","40","CO","","41-051-0078","AQS","40","39",".","24",".","13"
"07/13/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","20","44",".",".",".","10"
"07/14/1985","77","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","15","77",".",".",".","14"
"07/15/1985","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","49",".",".",".","25"
"07/16/1985","41","CO","","41-051-0078","AQS","41","30",".",".",".","17"
"07/17/1985","47","CO","","41-051-0078","AQS","47","39",".",".",".","13"
"07/18/1985","136","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","56","136",".","39",".","24"
"07/19/1985","206","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","68","206",".",".",".","37"
"07/20/1985","177","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","42","177",".",".",".","33"
"07/21/1985","136","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","136",".",".",".","30"
"07/22/1985","36","CO","","41-051-0078","AQS","36","32",".",".",".","23"
"07/23/1985","33","CO","","41-051-0078","AQS","33","30",".",".",".","12"
"07/24/1985","34","CO","","41-051-0078","AQS","34","32",".","24",".","13"
"07/25/1985","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","80",".",".",".","20"
"07/26/1985","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","52","67",".",".",".","31"
"07/27/1985","101","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","101",".",".",".","34"
"07/28/1985","159","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","159",".",".",".","32"
"07/29/1985","101","Ozone","","53-011-1001","AQS","42","101",".",".",".","31"
"07/30/1985","57","CO","","41-051-1002","AQS","57","13",".","23",".","10"
"07/31/1985","39","CO","","41-051-1002","AQS","39","36",".",".",".","21"
"08/01/1985","38","CO","","41-051-1002","AQS","38","20",".",".",".","19"
"08/02/1985","32","CO","","41-051-0078","AQS","32","31",".",".",".","24"
"08/03/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","44",".",".",".","18"
"08/04/1985","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","18","39",".",".",".","12"
"08/05/1985","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","51",".","36",".","30"
"08/06/1985","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","49",".",".",".","39"
"08/07/1985","48","CO","","41-051-1002","AQS","48","20",".",".",".","12"
"08/08/1985","40","CO","","41-051-0078","AQS","40","24",".",".",".","19"
"08/09/1985","65","CO","","41-051-0078","AQS","65","25",".",".",".","23"
"08/10/1985","34","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","24","34",".",".",".","26"
"08/11/1985","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","51",".","30",".","25"
"08/12/1985","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","39",".",".",".","23"
"08/13/1985","38","Ozone","","53-011-1001","AQS","33","38",".",".",".","35"
"08/14/1985","140","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","45","140",".",".",".","45"
"08/15/1985","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","71",".",".",".","35"
"08/16/1985","41","CO","","41-051-0078","AQS","41","34",".",".",".","39"
"08/17/1985","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","58",".","41",".","35"
"08/18/1985","34","Ozone","","53-011-1001","AQS","22","34",".",".",".","15"
"08/19/1985","50","CO","","41-051-0078","AQS","50","35",".",".",".","29"
"08/20/1985","40","CO","","41-051-0078","AQS","40","37",".",".",".","27"
"08/21/1985","39","CO","","41-051-0078","AQS","39","35",".",".",".","37"
"08/22/1985","58","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","49","58",".",".",".","32"
"08/23/1985","136","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","70","136",".","66",".","83"
"08/24/1985","119","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","57","119",".",".",".","93"
"08/25/1985","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","46",".",".",".","45"
"08/26/1985","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","44","84",".",".",".","42"
"08/27/1985","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","40",".",".",".","40"
"08/28/1985","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","44",".",".",".","27"
"08/29/1985","47","Ozone","","53-011-1001","AQS","43","47",".","43",".","29"
"08/30/1985","41","CO","","41-051-1002","AQS","41","29",".",".",".","28"
"08/31/1985","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","39",".",".",".","30"
"09/01/1985","32","Ozone","","53-011-1001","AQS","20","32",".",".",".","28"
"09/02/1985","31","Ozone","","53-011-1001","AQS","25","31",".",".",".","29"
"09/03/1985","40","CO","","41-051-0078","AQS","40","37",".",".",".","25"
"09/04/1985","37","PM10","","41-051-0009","AQS","36","27",".","37",".","."
"09/05/1985","58","CO","","41-051-1002","AQS","58","21",".",".",".","."
"09/06/1985","51","CO","","41-051-1002","AQS","51","32",".",".",".","29"
"09/07/1985","49","CO","","41-051-1002","AQS","49","31",".",".",".","24"
"09/08/1985","27","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","19","27",".",".",".","25"
"09/09/1985","45","CO","","41-051-1002","AQS","45","30",".",".",".","42"
"09/10/1985","41","CO","","41-051-1002","AQS","41","25",".","22",".","28"
"09/11/1985","32","CO","","41-051-0078","AQS","32","29",".",".",".","21"
"09/12/1985","51","CO","","41-051-1002","AQS","51","31",".",".",".","30"
"09/13/1985","43","CO","","41-051-1002","AQS","43","26",".",".",".","30"
"09/14/1985","44","CO","","41-051-1002","AQS","44","24",".",".",".","19"
"09/15/1985","43","CO","","41-051-1002","AQS","43","31",".",".",".","28"
"09/16/1985","57","CO","","41-051-1002","AQS","57","23",".","30",".","23"
"09/17/1985","39","CO","","41-051-1002","AQS","39","23",".",".",".","27"
"09/18/1985","44","CO","","41-051-0078","AQS","44","30",".",".",".","33"
"09/19/1985","34","CO","","41-051-0078","AQS","34","25",".",".",".","31"
"09/20/1985","59","CO","","41-051-0078","AQS","59","34",".",".",".","31"
"09/21/1985","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","32",".",".",".","25"
"09/22/1985","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","31",".","25",".","28"
"09/23/1985","50","CO","","41-051-0078","AQS","50","31",".",".",".","39"
"09/24/1985","45","CO","","41-051-0078","AQS","45","44",".",".",".","36"
"09/25/1985","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","36",".",".",".","32"
"09/26/1985","79","NO2","Portland - SE Lafayette","41-051-0080","AQS","59","44",".",".",".","79"
"09/27/1985","40","NO2","Portland - SE Lafayette","41-051-0080","AQS","40","32",".",".",".","40"
"09/28/1985","50","PM10","","41-051-0009","AQS","23","35",".","50",".","25"
"09/29/1985","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","22","35",".",".",".","."
"09/30/1985","58","CO","","41-051-0078","AQS","58","35",".",".",".","."
"10/01/1985","71","NO2","Portland - SE Lafayette","41-051-0080","AQS","56","32",".",".",".","71"
"10/02/1985","41","CO","","41-051-0078","AQS","41","24",".",".",".","34"
"10/03/1985","45","CO","","41-051-0078","AQS","45","31",".",".",".","35"
"10/04/1985","64","PM10","","41-051-0009","AQS","51","25",".","64",".","41"
"10/05/1985","64","NO2","Portland - SE Lafayette","41-051-0080","AQS","52","37",".",".",".","64"
"10/06/1985","50","CO","","41-051-0078","AQS","50","19",".",".",".","42"
"10/07/1985","49","CO","","41-051-0075","AQS","49","22",".",".",".","23"
"10/08/1985","36","CO","","41-051-0078","AQS","36","33",".",".",".","34"
"10/09/1985","59","CO","","41-051-0078","AQS","59","30",".",".",".","41"
"10/10/1985","53","PM10","","41-051-0009","AQS","51","27",".","53",".","44"
"10/11/1985","55","CO","","41-051-1002","AQS","55","31",".",".",".","21"
"10/12/1985","40","CO","","41-051-1002","AQS","40","30",".",".",".","."
"10/13/1985","42","CO","","41-051-0075","AQS","42","30",".",".",".","."
"10/14/1985","58","CO","","41-051-0078","AQS","58","21",".",".",".","30"
"10/15/1985","61","CO","","41-051-0078","AQS","61","20",".",".",".","48"
"10/16/1985","41","CO","","41-051-0078","AQS","41","30",".","21",".","35"
"10/17/1985","50","CO","","41-051-0078","AQS","50","24",".",".",".","37"
"10/18/1985","87","CO","","41-051-0078","AQS","87","19",".",".",".","45"
"10/19/1985","61","CO","","41-051-0078","AQS","61","21",".",".",".","27"
"10/20/1985","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","36",".",".",".","27"
"10/21/1985","44","CO","","41-051-1002","AQS","44","30",".",".",".","21"
"10/22/1985","52","CO","","41-051-1002","AQS","52","30",".","19",".","20"
"10/23/1985","52","CO","","41-051-1002","AQS","52","29",".",".",".","27"
"10/24/1985","48","CO","","41-051-1002","AQS","48","28",".",".",".","20"
"10/25/1985","59","CO","","41-051-0075","AQS","59","29","16",".",".","37"
"10/26/1985","62","CO","","41-051-0075","AQS","62","24","9",".",".","19"
"10/27/1985","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","31","3",".",".","19"
"10/28/1985","42","CO","","41-051-0078","AQS","42","28","19","31",".","36"
"10/29/1985","51","SO2","","41-051-0074","AQS","47","22","51",".",".","34"
"10/30/1985","53","CO","","41-051-0075","AQS","53","26","6",".",".","37"
"10/31/1985","53","CO","","41-051-0075","AQS","53","30","9",".",".","25"
"11/01/1985","54","CO","","41-051-1002","AQS","54","29","1",".",".","14"
"11/02/1985","41","CO","","41-051-1002","AQS","41","25","3",".",".","21"
"11/03/1985","35","CO","","41-051-1002","AQS","35","26","10","13",".","28"
"11/04/1985","52","CO","","41-051-1002","AQS","52","28","1",".",".","39"
"11/05/1985","49","CO","","41-051-1002","AQS","49","28",".",".",".","16"
"11/06/1985","55","CO","","41-051-1002","AQS","55","25",".",".",".","17"
"11/07/1985","60","CO","","41-051-1002","AQS","60","27",".",".",".","37"
