"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/20/2011","70","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8","3","1",".","70","15"
"01/21/2011","61","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","7","7","3","12","61","15"
"01/22/2011","70","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22","20","6",".","70","26"
"01/23/2011","92","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","30","3","4",".","92","16"
"01/24/2011","78","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13","7","4","21","78","20"
"01/25/2011","68","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","17","7","6",".","68","25"
"01/26/2011","73","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","23","1","4",".","73","18"
"01/27/2011","69","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15","2","4","33","69","15"
"01/28/2011","37","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","17","28","3",".","37","20"
"01/29/2011","47","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10","28","1",".","47","25"
"01/30/2011","60","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10","20","6","12","60","16"
"01/31/2011","29","PM2.5","","41-071-1002","AQS","5","23","3",".","29","8"
"02/01/2011","36","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2","26","3",".","36","7"
"02/02/2011","72","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","22","4","13","72","9"
"02/03/2011","83","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9","8","7",".","83","26"
"02/04/2011","85","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10","7","7",".","85","25"
"02/05/2011","63","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","10","6","19","63","23"
"02/06/2011","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","24","1",".","35","18"
"02/07/2011","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","29","1",".","18","17"
"02/08/2011","38","PM2.5","","41-071-1002","AQS","8","19","3","13","38","27"
"02/09/2011","72","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19","6","6",".","72","21"
"02/10/2011","110","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","27","2","7",".","110","25"
"02/11/2011","117","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","25","3","7","48","117","19"
"02/12/2011","76","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","27","31","4",".","76","18"
"02/13/2011","55","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","6","19","0",".","55","19"
"02/14/2011","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","33","6","13","30","19"
"02/15/2011","28","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","28","1",".","13","23"
"02/16/2011","29","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","25","3",".","29","25"
"02/17/2011","40","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","26","3","10","40","28"
"02/18/2011","31","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","10","24","3",".","31","19"
"02/19/2011","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","21","1",".","38","24"
"02/20/2011","73","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14","24","3","22","73","23"
"02/21/2011","36","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","23","3",".","36","23"
"02/22/2011","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","3",".","23","15"
"02/23/2011","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","27","0",".","24","8"
"02/24/2011","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","29","1",".","26","19"
"02/25/2011","32","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","31","1",".","32","8"
"02/26/2011","63","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","31","3","14","63","18"
"02/27/2011","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","0",".","16","2"
"02/28/2011","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","1",".","21","12"
"03/01/2011","39","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","27","4","4","39","21"
"03/02/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","0",".","23","13"
"03/03/2011","34","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","29","1",".","34","23"
"03/04/2011","43","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","19","3","19","43","21"
"03/05/2011","48","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","30","3",".","48","27"
"03/06/2011","62","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","19","3",".","62","23"
"03/07/2011","71","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","20","33","4","20","71","19"
"03/08/2011","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","24","18"
"03/09/2011","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","29","1",".","20","21"
"03/10/2011","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","1","6","17","9"
"03/11/2011","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","36","3",".","24","31"
"03/12/2011","25","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","24","0",".","25","21"
"03/13/2011","53","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","43","0","3","53","8"
"03/14/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","1",".","17","9"
"03/15/2011","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","36","1",".","14","11"
"03/16/2011","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1","6","15","7"
"03/17/2011","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","29","1",".","20","24"
"03/18/2011","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","35","1",".","20","29"
"03/19/2011","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","37","1","6","31","20"
"03/20/2011","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","3",".","23","14"
"03/21/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","3",".","18","8"
"03/22/2011","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","3","12","29","19"
"03/23/2011","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","31","6",".","38","20"
"03/24/2011","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","4",".","30","19"
"03/25/2011","38","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","5","30","4","5","38","22"
"03/26/2011","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","15","9"
"03/27/2011","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","1",".","13","7"
"03/28/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","34","0","7","17","8"
"03/29/2011","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","27","0",".","13","8"
"03/30/2011","19","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","19","0",".","9","4"
"03/31/2011","16","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","16","0","3","13","14"
"04/01/2011","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","32","4",".","26","18"
"04/02/2011","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0",".","18","8"
"04/03/2011","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","40","1","11","35","22"
"04/04/2011","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","31","6",".","23","18"
"04/05/2011","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","19","22"
"04/06/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","1","4","26","10"
"04/07/2011","42","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","35","3",".","42","16"
"04/08/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","9","39","3",".","32","19"
"04/09/2011","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","36","0","12","38","20"
"04/10/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","0",".","23","6"
"04/11/2011","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","1",".","15","23"
"04/12/2011","35","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","35","1","9","35","29"
"04/13/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","39","1",".","20","12"
"04/14/2011","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","1",".","16","14"
"04/15/2011","28","NO2","Portland - SE Lafayette","41-051-0080","AQS","6","20","6","7","21","28"
"04/16/2011","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","0",".","17","12"
"04/17/2011","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","40","1",".","24","20"
"04/18/2011","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","38","1","9","30","27"
"04/19/2011","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","40","7",".","29","22"
"04/20/2011","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","14",".","26","18"
"04/21/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","1","8","20","22"
"04/22/2011","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","38","9",".","31","25"
"04/23/2011","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","1",".","43","24"
"04/24/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","0","5","21","6"
"04/25/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","1",".","13","20"
"04/26/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","34","1",".","13","8"
"04/27/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","34","0","8","17","11"
"04/28/2011","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","1",".","18","9"
"04/29/2011","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","32","0",".","19","17"
"04/30/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","1","8","29","16"
"05/01/2011","47","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","44","1",".","47","34"
"05/02/2011","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","42","3",".","30","26"
"05/03/2011","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","40","1","9","23","12"
"05/04/2011","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","44","3",".","30","32"
"05/05/2011","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","34","3",".","32","22"
"05/06/2011","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","1","5","22","12"
"05/07/2011","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","1",".","13","12"
"05/08/2011","35","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","35","1",".","13","8"
"05/09/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0","6","15","17"
"05/10/2011","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","36","4",".","38","29"
"05/11/2011","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","34","1",".","27","14"
"05/12/2011","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","40","1","6","30","19"
"05/13/2011","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","41","7",".","27","18"
"05/14/2011","36","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","30","0",".","36","8"
"05/15/2011","38","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","38","1","7","20","5"
"05/16/2011","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","1",".","24","14"
"05/17/2011","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","39","4",".","30","18"
"05/18/2011","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","1","10","31","15"
"05/19/2011","51","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","51","9",".","28","23"
"05/20/2011","48","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","48","3",".","28","24"
"05/21/2011","42","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","42","1","8","22","9"
"05/22/2011","38","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","38","1",".","22","17"
"05/23/2011","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","1",".","25","16"
"05/24/2011","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","44","3","10","30","24"
"05/25/2011","43","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","43","1",".","20","13"
"05/26/2011","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","32","0",".","15","14"
"05/27/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0","7","14","13"
"05/28/2011","37","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","37","0",".","15","12"
"05/29/2011","28","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","25","1",".","28","13"
"05/30/2011","35","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","35","1",".","16","10"
"05/31/2011","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","44","1",".","14","11"
"06/01/2011","41","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","41","0",".","15","13"
"06/02/2011","32","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","32","0","7","13","11"
"06/03/2011","36","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","36","3",".","18","24"
"06/04/2011","46","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","46","4",".","21","16"
"06/05/2011","46","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","46","3",".","39","17"
"06/06/2011","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","33","1",".","32","8"
"06/07/2011","35","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","35","0",".","23","5"
"06/08/2011","31","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","3","30","0","19","31","16"
"06/09/2011","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","1",".","29","14"
"06/10/2011","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","31","0",".","29","9"
"06/11/2011","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","40","1","7","24","7"
"06/12/2011","38","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","38","1",".","23","9"
"06/13/2011","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","0",".","10","5"
"06/14/2011","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0","6","11","8"
"06/15/2011","29","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","29","0",".","13","15"
"06/16/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","31","1",".","18","14"
"06/17/2011","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","38","1","9","25","12"
"06/18/2011","22","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","22","1",".","17","8"
"06/19/2011","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","3",".","12","12"
"06/20/2011","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","31","3","10","20","20"
"06/21/2011","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","1",".","29","19"
"06/22/2011","26","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","26","1",".","17","11"
"06/23/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1","4","9","7"
"06/24/2011","28","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","28","1",".","11","9"
"06/25/2011","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","1",".","17","11"
"06/26/2011","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","44","1","11","40","27"
"06/27/2011","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","41","3",".","38","25"
"06/28/2011","40","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","20","1",".","40","12"
"06/29/2011","21","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","21","1",".","15","6"
"06/30/2011","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","0",".","10","6"
"07/01/2011","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","3",".","19","10"
"07/02/2011","47","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","47","1","11","28","7"
"07/03/2011","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","29","3",".","21","4"
"07/04/2011","53","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","2","38","3",".","53","8"
"07/05/2011","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","1",".","33","8"
"07/06/2011","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","33","1",".","14","5"
"07/07/2011","21","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","21","1",".","12","6"
"07/08/2011","25","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","25","1","9","14","7"
"07/09/2011","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","1",".","16","7"
"07/10/2011","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","36","1",".","18","7"
"07/11/2011","25","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","25","1","7","18","6"
"07/12/2011","19","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","19","0",".","13","8"
"07/13/2011","23","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","23","1",".","13","10"
"07/14/2011","23","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","23","0","10","21","12"
"07/15/2011","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","29","0",".","18","11"
"07/16/2011","16","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","16","1",".","10","7"
"07/17/2011","23","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","23","1","5","16","14"
"07/18/2011","27","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","3","23","0",".","27","16"
"07/19/2011","21","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","21","0",".","18","14"
"07/20/2011","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","28","3","8","15","13"
"07/21/2011","17","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","17",".",".","14","8"
"07/22/2011","28","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","28","1",".","23","11"
"07/23/2011","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","1","8","26","8"
"07/24/2011","71","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","71","3",".","30","10"
"07/25/2011","25","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","23","0",".","25","8"
"07/26/2011","27","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","21","1","8","27","9"
"07/27/2011","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1",".","13","8"
"07/28/2011","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0",".","24","8"
"07/29/2011","26","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","24","0","7","26","6"
"07/30/2011","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1",".","28","7"
"07/31/2011","20","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","20","1",".","15","6"
"08/01/2011","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","45","1","13","30","13"
"08/02/2011","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","39","1",".","27","10"
"08/03/2011","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1",".","20","11"
"08/04/2011","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1","15","19","8"
"08/05/2011","21","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","21","1",".","17","7"
"08/06/2011","19","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","19","0",".","15","10"
"08/07/2011","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0","11","30","9"
"08/08/2011","30","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","30","1",".","29","6"
"08/09/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","23","15"
"08/10/2011","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","1","10","22","15"
"08/11/2011","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","31","1",".","23","11"
"08/12/2011","36","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","34","1",".","36","10"
"08/13/2011","27","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","1","10","27","8"
"08/14/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","17","6"
"08/15/2011","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","17","15"
"08/16/2011","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","3","13","20","15"
"08/17/2011","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","3",".","20","14"
"08/18/2011","24","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","24","1",".","21","13"
"08/19/2011","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","37","1","16","26","9"
"08/20/2011","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","49","3",".","29","13"
"08/21/2011","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","67","3",".","31","24"
"08/22/2011","22","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","22","1","9","15","8"
"08/23/2011","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0",".","16","19"
"08/24/2011","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","29","3",".","23","13"
"08/25/2011","37","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","37","1","13","24","11"
"08/26/2011","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","3",".","31","9"
"08/27/2011","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","1",".","26","8"
"08/28/2011","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","1","7","23","10"
"08/29/2011","25","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","24","0",".","25","10"
"08/30/2011","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","1",".","16","8"
"08/31/2011","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","0","14","23","14"
"09/01/2011","29","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","29",".",".","28","14"
"09/02/2011","34","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","34",".",".","24","16"
"09/03/2011","76","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","40",".","17","76","15"
