"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/27/2014","70","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","2","10","1",".","70","7"
"01/28/2014","40","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","9","1",".","40","13"
"01/29/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1","5","15","15"
"01/30/2014","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","27","1",".","26","12"
"01/31/2014","49","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","24","1",".","49","16"
"02/01/2014","59","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","6","24","3","11","59","31"
"02/02/2014","63","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","6","14","1",".","63","23"
"02/03/2014","75","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","6","17","3",".","75","25"
"02/04/2014","75","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","6","31",".","12","75","13"
"02/05/2014","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","32",".",".","20","6"
"02/06/2014","41","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","2","32","0",".","41","6"
"02/07/2014","54","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","2","31","1","7","54","17"
"02/08/2014","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","33","1",".","18","4"
"02/09/2014","55","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","28","1",".","55","12"
"02/10/2014","89","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15","23","6","31","89","38"
"02/11/2014","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","30","1",".","35","21"
"02/12/2014","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","29","0",".","23","26"
"02/13/2014","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","31","1","12","33","31"
"02/14/2014","35","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","5","31","1",".","35","25"
"02/15/2014","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","1",".","22","18"
"02/16/2014","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","34","1","4","14","6"
"02/17/2014","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","37",".",".","19","."
"02/18/2014","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","33",".",".","19","."
"02/19/2014","28","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","28","1","6","23","20"
"02/20/2014","27","NO2","Portland - SE Lafayette","41-051-0080","AQS","5","26","1",".","24","27"
"02/21/2014","43","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","7","26","1",".","43","25"
"02/22/2014","57","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","8","24","1","16","57","31"
"02/23/2014","56","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","8","27","3",".","56","26"
"02/24/2014","22","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","22","1",".","20","13"
"02/25/2014","28","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","2","28","1","4","28","5"
"02/26/2014","43","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","2","28","1",".","43","8"
"02/27/2014","54","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","26","1",".","54","25"
"02/28/2014","36","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","5","27","1","9","36","20"
"03/01/2014","35","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","2","26","0",".","35","7"
"03/02/2014","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","1",".","25","14"
"03/03/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","31","0","4","16","9"
"03/04/2014","38","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","6","30","1",".","38","31"
"03/05/2014","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","37","1",".","18","18"
"03/06/2014","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","37","1","5","27","8"
"03/07/2014","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","29","1",".","33","31"
"03/08/2014","61","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","22","3",".","61","17"
"03/09/2014","28","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","28","1","4","12","23"
"03/10/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","25","25"
"03/11/2014","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","19","3",".","37","26"
"03/12/2014","56","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","10","25","3","18","56","35"
"03/13/2014","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15","21","4",".","55","28"
"03/14/2014","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","36","1",".","33","29"
"03/15/2014","48","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","28","3","14","48","20"
"03/16/2014","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","32","1",".","10","6"
"03/17/2014","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","1",".","15","21"
"03/18/2014","37","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","3","31","1","9","37","31"
"03/19/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","31","1",".","30","24"
"03/20/2014","31","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","7","30","1",".","31","31"
"03/21/2014","30","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","5","30","1","9","30","22"
"03/22/2014","52","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","3","34","1",".","52","22"
"03/23/2014","57","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","8","36","3",".","57","31"
"03/24/2014","57","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9","39","3","19","57","25"
"03/25/2014","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","1",".","24","19"
"03/26/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","15","16"
"03/27/2014","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","32","1","2","9","8"
"03/28/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","31","1",".","13","13"
"03/29/2014","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","36","0",".","13","4"
"03/30/2014","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","36","1","7","26","25"
"03/31/2014","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","9","29","1",".","28","21"
"04/01/2014","28","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","28","1",".","23","24"
"04/02/2014","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","1","11","35","27"
"04/03/2014","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","34","1",".","18","20"
"04/04/2014","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","1",".","18","21"
"04/05/2014","33","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","29","0","4","33","6"
"04/06/2014","21","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","21","1",".","14","18"
"04/07/2014","25","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","5","24","1",".","25","21"
"04/08/2014","20","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","19","1","6","20","14"
"04/09/2014","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","34","1",".","15","15"
"04/10/2014","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","41","1",".","26","23"
"04/11/2014","40","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","39","1","7","40","18"
"04/12/2014","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","1",".","26","15"
"04/13/2014","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","41","1",".","25","22"
"04/14/2014","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","40","1","9","20","21"
"04/15/2014","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","41","1",".","20","12"
"04/16/2014","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","1",".","30","26"
"04/17/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","0","7","29","17"
"04/18/2014","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","39","1",".","21","25"
"04/19/2014","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","35","1",".","33","21"
"04/20/2014","43","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","40","1","16","43","26"
"04/21/2014","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","38","1",".","36","22"
"04/22/2014","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","37","1",".","11","11"
"04/23/2014","86","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","34","1","3","86","10"
"04/24/2014","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","39","1",".","10","18"
"04/25/2014","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","25","18"
"04/26/2014","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","1","5","20","13"
"04/27/2014","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","36","1",".","13","8"
"04/28/2014","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40","1",".","23","33"
"04/29/2014","43","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","43","1","10","26","21"
"04/30/2014","46","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","46","3","12","14","6"
"05/01/2014","74","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","74","3",".","21","14"
"05/02/2014","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","38","1","10","30","19"
"05/03/2014","39","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","39","1",".","14","4"
"05/04/2014","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","38","1",".","9","5"
"05/05/2014","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","3","5","18","15"
"05/06/2014","45","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","45","1",".","24","21"
"05/07/2014","49","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","49","1",".","48","21"
"05/08/2014","54","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","36","1","6","54","10"
"05/09/2014","37","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","37","1",".","12","26"
"05/10/2014","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","35","1",".","13","19"
"05/11/2014","43","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","43","1","9","43","25"
"05/12/2014","47","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","8","47","1",".","23","18"
"05/13/2014","51","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","51","3",".","31","32"
"05/14/2014","58","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","58","3","17","53","35"
"05/15/2014","49","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","49","3",".","40","31"
"05/16/2014","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","41","1",".","34","19"
"05/17/2014","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","1","13","20","19"
"05/18/2014","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","1",".","11","9"
"05/19/2014","38","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","38","1",".","13","19"
"05/20/2014","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","33","3","6","17","18"
"05/21/2014","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","1",".","17","25"
"05/22/2014","35","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","35","3",".","33","20"
"05/23/2014","25","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","25","1","6","23","19"
"05/24/2014","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","1",".","13","15"
"05/25/2014","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","1",".","23","11"
"05/26/2014","37","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","37","3","5","17","13"
"05/27/2014","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","1",".","13","25"
"05/28/2014","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","31","1",".","17","20"
"05/29/2014","36","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","35",".","10","36","24"
"05/30/2014","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41",".",".","33","25"
"05/31/2014","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40",".",".","32","13"
"06/01/2014","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","38",".","10","31","15"
"06/02/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37",".",".","29","21"
"06/03/2014","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","34","1",".","27","25"
"06/04/2014","36","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","36","1","15","34","23"
"06/05/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","1",".","28","17"
"06/06/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","1",".","29","17"
"06/07/2014","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31","3","5","15","13"
"06/08/2014","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","30","1",".","16","8"
"06/09/2014","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","32","1",".","10","18"
"06/10/2014","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","32","1","7","16","17"
"06/11/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","1",".","15","21"
"06/12/2014","24","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","24",".",".","13","18"
"06/13/2014","29","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","29","1","7","22","17"
"06/14/2014","37","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","5","29","3",".","37","12"
"06/15/2014","27","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","5","26","1",".","27","11"
"06/16/2014","25","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","22","0","6","25","16"
"06/17/2014","20","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","18","1",".","20","15"
"06/18/2014","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","1",".","21","22"
"06/19/2014","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","1","7","31","19"
"06/20/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","1",".","26","23"
"06/21/2014","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","1",".","28","20"
"06/22/2014","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","42","1","9","27","21"
"06/23/2014","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","38",".",".","30","19"
"06/24/2014","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","30",".",".","24","13"
"06/25/2014","26","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","26",".","8","25","18"
"06/26/2014","24","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","18",".",".","24","15"
"06/27/2014","24","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","19",".",".","24","14"
"06/28/2014","24","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","20",".","4","24","6"
"06/29/2014","25","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","1","24",".",".","25","8"
"06/30/2014","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","32",".",".","25","13"
"07/01/2014","49","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","49","3","13","27","27"
"07/02/2014","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","1",".","33","16"
"07/03/2014","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","1",".","29","21"
"07/04/2014","62","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","3","39","3","10","62","11"
"07/05/2014","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","1",".","33","12"
"07/06/2014","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","40","1",".","27","11"
"07/07/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","1","9","28","13"
"07/08/2014","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","1",".","29","15"
"07/09/2014","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","0",".","30","14"
"07/10/2014","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","41","1","23","34","20"
"07/11/2014","67","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","67","1",".","33","24"
"07/12/2014","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","97","1",".","38","21"
"07/13/2014","47","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","20","1","9","47","11"
"07/14/2014","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","47","1",".","35","16"
"07/15/2014","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","44","1",".","43","16"
"07/16/2014","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","80","1","13","39","22"
"07/17/2014","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","0",".","28","17"
"07/18/2014","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","0",".","28","17"
"07/19/2014","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","31","0","6","25","8"
"07/20/2014","24","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","23","0",".","24","8"
"07/21/2014","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","1",".","26","22"
"07/22/2014","37","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","28","1","28","37","17"
"07/23/2014","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","22","0",".","28","18"
"07/24/2014","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","29","1",".","25","19"
"07/25/2014","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","31","1","7","26","16"
"07/26/2014","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","33","1",".","26","15"
"07/27/2014","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","46","3",".","29","7"
"07/28/2014","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","58","3","14","36","12"
"07/29/2014","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","47","1",".","27","20"
"07/30/2014","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","1",".","28","15"
"07/31/2014","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","48","1","11","32","19"
"08/01/2014","61","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","61","3",".","38","25"
"08/02/2014","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","58","3",".","38","15"
"08/03/2014","48","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","48","1","14","48","17"
"08/04/2014","50","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","49","1",".","50","22"
"08/05/2014","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","1",".","28","12"
"08/06/2014","26","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","26","1","5","26","17"
"08/07/2014","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","33","1",".","28","15"
"08/08/2014","30","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","29","1",".","30","12"
"08/09/2014","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","41","1","9","29","17"
"08/10/2014","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","64","4",".","42","25"
"08/11/2014","133","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","133","4",".","61","29"
"08/12/2014","47","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","29","3","19","47","27"
"08/13/2014","39","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","28","1",".","39","18"
"08/14/2014","30","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","30","1",".","30","22"
"08/15/2014","53","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","31","1","10","53","19"
"08/16/2014","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","40","1",".","35","18"
"08/17/2014","40","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","35","1",".","40","12"
"08/18/2014","50","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","46","3","11","50","24"
"08/19/2014","39","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","32","3",".","39","18"
"08/20/2014","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34",".",".","30","17"
"08/21/2014","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","42","1","16","29","16"
"08/22/2014","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","39","1",".","36","17"
"08/23/2014","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","47","1",".","45","12"
"08/24/2014","48","PM2.5","Vancouver-NE Vancouver Plaza Dr","53-011-0023","AQS","6","31","1","10","48","8"
"08/25/2014","47","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","47","3",".","32","14"
"08/26/2014","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","54","3",".","51","24"
"08/27/2014","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","45","3","21","38","12"
"08/28/2014","35","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","35","1",".","24","18"
"08/29/2014","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","25","1",".","28","16"
"08/30/2014","28","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","28","1","7","28","18"
