"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"02/04/2007","109","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","18",".","3",".","109","."
"02/05/2007","91","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14",".","7","44","91","."
"02/06/2007","112","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","16",".","112","."
"02/07/2007","76","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","10",".","76","."
"02/08/2007","62","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","10",".","62","."
"02/09/2007","60","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15",".","7",".","60","."
"02/10/2007","52","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9",".","3",".","52","."
"02/11/2007","26","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8",".","1","6","26","."
"02/12/2007","29","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","13",".","10",".","29","."
"02/13/2007","65","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".","9",".","65","."
"02/14/2007","34","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15",".","6",".","34","."
"02/15/2007","18","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","1",".","18","."
"02/16/2007","45","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","20",".","4",".","45","."
"02/17/2007","30","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14",".","1","19","30","."
"02/18/2007","21","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","7",".","1",".","21","."
"02/19/2007","16","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","9",".","1",".","16","."
"02/20/2007","22","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","3",".","22","."
"02/21/2007","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","7",".","30","."
"02/22/2007","27","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17",".","6",".","27","."
"02/23/2007","21","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13",".","7","13","21","."
"02/24/2007","23","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","13",".","6",".","23","."
"02/25/2007","15","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8",".","1",".","15","."
"02/26/2007","26","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15",".","1",".","26","."
"02/27/2007","20","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","9",".","20","."
"02/28/2007","23","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","3",".","23","."
"03/01/2007","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17",".","3","14","45","."
"03/02/2007","26","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","20",".","10",".","26","."
"03/03/2007","50","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","17",".","6",".","50","."
"03/04/2007","50","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10",".","7",".","50","."
"03/05/2007","52","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","25",".","11",".","52","."
"03/06/2007","61","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","23",".","10",".","61","."
"03/07/2007","34","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16",".","3","24","34","."
"03/08/2007","25","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10",".","1",".","25","."
"03/09/2007","30","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19",".","6",".","30","."
"03/10/2007","26","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","4",".","26","."
"03/11/2007","16","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","7",".","1",".","16","."
"03/12/2007","15","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14",".","4",".","15","."
"03/13/2007","29","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16",".","9","19","29","."
"03/14/2007","27","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10",".","6",".","27","."
"03/15/2007","52","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","15",".","11",".","52","."
"03/16/2007","57","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","28",".","7",".","57","."
"03/17/2007","46","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","26",".","7",".","46","."
"03/18/2007","25","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8",".","1",".","25","."
"03/19/2007","17","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","10",".","3","17","17","."
"03/20/2007","21","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9",".","1",".","21","."
"03/21/2007","50","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17",".","3",".","50","."
"03/22/2007","40","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","4",".","40","."
"03/23/2007","42","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19",".","3",".","42","."
"03/24/2007","23","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","16",".","1",".","23","."
"03/25/2007","28","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8",".","1","9","28","."
"03/26/2007","30","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16",".","9",".","30","."
"03/27/2007","32","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","1",".","32","."
"03/28/2007","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","3",".","52","."
"03/29/2007","43","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","9",".","43","."
"03/30/2007","50","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","6",".","50","."
"03/31/2007","34","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10",".","3","9","34","."
"04/01/2007","24","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10",".","4",".","24","."
"04/02/2007","31","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11",".","3",".","31","."
"04/03/2007","54","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13",".","9",".","54","."
"04/04/2007","57","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","6",".","57","."
"04/05/2007","33","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14",".","3",".","33","."
"04/06/2007","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","1","31","41","."
"04/07/2007","24","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9",".","1",".","24","."
"04/08/2007","16","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","7",".","4",".","16","."
"04/09/2007","22","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8",".","1",".","22","."
"04/10/2007","26","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13",".","1",".","26","."
"04/11/2007","25","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","3",".","25","."
"04/12/2007","27","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","1","11","27","."
"04/13/2007","24","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15",".","6",".","24","."
"04/14/2007","23","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9",".","1",".","23","."
"04/15/2007","40","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9",".","3",".","40","."
"04/16/2007","48","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16",".","6",".","48","."
"04/17/2007","23","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11",".","3",".","23","."
"04/18/2007","29","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","11",".","1","13","29","."
"04/19/2007","24","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10",".","4",".","24","."
"04/20/2007","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13",".","7",".","38","."
"04/21/2007","25","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","13",".","3",".","25","."
"04/22/2007","23","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10",".","1",".","23","."
"04/23/2007","25","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14",".","7",".","25","."
"04/24/2007","34","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13",".","1","18","34","."
"04/25/2007","29","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14",".","4",".","29","."
"04/26/2007","41","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14",".","3",".","41","."
"04/27/2007","33","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","11",".","1",".","33","."
"04/28/2007","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","8",".","1",".","32","."
"04/29/2007","25","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8",".","1",".","25","."
"04/30/2007","43","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9",".","4","19","43","."
"05/01/2007","39","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","11","39","6",".","35","."
"05/02/2007","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","11","42","1",".","19","."
"05/03/2007","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","39","3",".","18","20"
"05/04/2007","42","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","42","1",".","25","23"
"05/05/2007","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","17","44","1",".","40","32"
"05/06/2007","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17","36","3","11","45","28"
"05/07/2007","33","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","25","7",".","33","22"
"05/08/2007","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","9","31","4",".","21","19"
"05/09/2007","42","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","42","1",".","27","24"
"05/10/2007","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","44","3",".","28","21"
"05/11/2007","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","9","44","3",".","35","20"
"05/12/2007","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","35","1","16","37","20"
"05/13/2007","46","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","46","1",".","27","18"
"05/14/2007","61","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","61","7",".","34","25"
"05/15/2007","58","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","58","3",".","48","34"
"05/16/2007","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","44","1",".","28","21"
"05/17/2007","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","44","1",".","23","14"
"05/18/2007","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","39","4","19","33","24"
"05/19/2007","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","41","1",".","25","10"
"05/20/2007","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","33","1",".","23","12"
"05/21/2007","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","11","32","1",".","20","16"
"05/22/2007","33","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","10","33","3",".","28","29"
"05/23/2007","47","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","9","33","3",".","47","37"
"05/24/2007","44","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","7","44","1","17","38","20"
"05/25/2007","40","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","38","7",".","40","28"
"05/26/2007","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","37","1",".","30","12"
"05/27/2007","36","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","6","36","1",".","18","11"
"05/28/2007","36","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","36","1",".","24","18"
"05/29/2007","50","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","50","6",".","33","25"
"05/30/2007","100","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","11","100","3","29","58","33"
"05/31/2007","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","58","3",".","28","21"
"06/01/2007","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","49","1",".","32","14"
"06/02/2007","71","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","9","71","3",".","30","16"
"06/03/2007","67","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","67","1",".","29","19"
"06/04/2007","30","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","10","30","1",".","18","12"
"06/05/2007","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","13","31","1","12","25","14"
"06/06/2007","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","32","1",".","16","12"
"06/07/2007","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","9","31","1",".","20","18"
"06/08/2007","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","34","1",".","26","31"
"06/09/2007","25","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","9","23","1",".","25","19"
"06/10/2007","29","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","29","1",".","13","7"
"06/11/2007","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","31","1","13","30","16"
"06/12/2007","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","36","6",".","25","17"
"06/13/2007","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","31","1",".","15","8"
"06/14/2007","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","31","3",".","25","13"
"06/15/2007","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","9","37","3",".","26","20"
"06/16/2007","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","27","1",".","18","8"
"06/17/2007","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","24","1","7","18","9"
"06/18/2007","29","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","9","29","1",".","20","16"
"06/19/2007","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","40","3",".","28","25"
"06/20/2007","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","44","1",".","35","21"
"06/21/2007","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","33","1",".","21","13"
"06/22/2007","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","32","1",".","15","10"
"06/23/2007","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","33","1","10","20","17"
"06/24/2007","24","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","24","1",".","14","13"
"06/25/2007","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","31","1",".","17","17"
"06/26/2007","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","43","3",".","23","25"
"06/27/2007","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","39","3",".","28","22"
"06/28/2007","21","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10","19","1",".","21","12"
"06/29/2007","24","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","24","1","15","19","17"
"06/30/2007","35","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","35","3",".","32","25"
"07/01/2007","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","44","1",".","29","18"
"07/02/2007","34","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","34","1",".","21","13"
"07/03/2007","38","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","7","38","1",".","31","19"
"07/04/2007","42","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","6","42","3",".","37","9"
"07/05/2007","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","43","1","17","36","8"
"07/06/2007","35","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","35","1",".","25","14"
"07/07/2007","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","1",".","28","10"
"07/08/2007","27","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","5","27","1",".","27","8"
"07/09/2007","42","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","42","1",".","28","9"
"07/10/2007","80","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","8","80","1",".","35","25"
"07/11/2007","105","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","13","105","3","34","52","35"
"07/12/2007","51","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","51","3",".","42","18"
"07/13/2007","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","44","1",".","34","14"
"07/14/2007","47","Ozone","W CENTER EDGE OF ASPHALT PARKING LOT ON W SIDE OF ST. JOHN'S CHURCH","41-005-2002","AQS","5","47","3",".","31","12"
"07/15/2007","25","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","23","1",".","25","8"
"07/16/2007","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","31","1",".","28","14"
"07/17/2007","39","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","19","1","14","39","20"
"07/18/2007","39","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","13","17","1",".","39","18"
"07/19/2007","25","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","25","1",".","20","14"
"07/20/2007","20","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","16","19","1",".","20","15"
"07/21/2007","20","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","9","17","1",".","20","11"
"07/22/2007","25","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","25","3",".","22","11"
"07/23/2007","33","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","19","4","13","33","11"
"07/24/2007","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","7","31","1",".","23","10"
"07/25/2007","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","38","1",".","30","12"
"07/26/2007","41","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","31","1",".","41","12"
"07/27/2007","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","43","1",".","32","15"
"07/28/2007","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","27","1",".","28","8"
"07/29/2007","24","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","6","22","1","9","24","8"
"07/30/2007","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","31","1",".","24","14"
"07/31/2007","34","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","8","34","1",".","23","15"
"08/01/2007","51","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","51","1",".","32","23"
"08/02/2007","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","44","1",".","24","15"
"08/03/2007","22","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","22","1",".","21","12"
"08/04/2007","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","28","1","9","32","11"
"08/05/2007","35","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","6","31","1",".","35","17"
"08/06/2007","38","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","10","22","3",".","38","19"
"08/07/2007","23","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","9","23","1",".","23","19"
"08/08/2007","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","26","1",".","23","9"
"08/09/2007","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","32","1",".","25","13"
"08/10/2007","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","10","33","1","8","30","23"
"08/11/2007","82","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","8","43","1",".","82","16"
"08/12/2007","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","26","3",".","23","16"
"08/13/2007","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","36","1",".","31","33"
"08/14/2007","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","48","1",".","25","27"
"08/15/2007","67","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","11","67","1",".","31","24"
"08/16/2007","25","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","25","1","17","25","19"
"08/17/2007","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","31","1",".","22","19"
"08/18/2007","51","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","28","1",".","51","13"
"08/19/2007","29","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","7","29","1",".","20","11"
"08/20/2007","20","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","10","14","1",".","20","11"
