"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"08/26/2009","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","18","47","6","15","33","44"
"08/27/2009","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","15","84","3",".","38","34"
"08/28/2009","34","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","11","34","3",".","34","25"
"08/29/2009","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","11","31","3","7","23","25"
"08/30/2009","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","35","3","8","33","6"
"08/31/2009","52","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","27","1",".","52","9"
"09/01/2009","42","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","7","31","3","14","42","13"
"09/02/2009","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","9","41","3",".","37","18"
"09/03/2009","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","35","1",".","24","22"
"09/04/2009","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","30","4","12","23","24"
"09/05/2009","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","26","3",".","21","23"
"09/06/2009","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","1",".","19","10"
"09/07/2009","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","30","1","9","25","20"
"09/08/2009","32","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","27","4",".","32","32"
"09/09/2009","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","31","4",".","25","25"
"09/10/2009","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","31","3","13","27","14"
"09/11/2009","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","48","3",".","28","22"
"09/12/2009","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","97","6",".","45","29"
"09/13/2009","48","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","6","27","3","13","48","15"
"09/14/2009","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","31","1",".","23","11"
"09/15/2009","44","NO2","Portland - SE Lafayette","41-051-0080","AQS","15","38","4",".","27","44"
"09/16/2009","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","14","24","3","13","23","17"
"09/17/2009","30","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","28","3",".","30","23"
"09/18/2009","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","15","32","3",".","30","26"
"09/19/2009","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","10","30","3","8","23","23"
"09/20/2009","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","30","3",".","25","15"
"09/21/2009","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","37","4",".","24","19"
"09/22/2009","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","14","44","3","26","29","9"
"09/23/2009","61","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","13","61","3",".","44","27"
"09/24/2009","31","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","5","26","3",".","31","17"
"09/25/2009","34","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","31","3","12","34","17"
"09/26/2009","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","33","3",".","25","15"
"09/27/2009","39","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","39","3",".","30","14"
"09/28/2009","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","32","1","19","30","12"
"09/29/2009","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","29","1",".","20","23"
"09/30/2009","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","25","1",".","24","16"
"10/01/2009","25","NO2","Portland - SE Lafayette","41-051-0080","AQS","11","24","3","9","21","25"
"10/02/2009","24","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","24","1",".","24","19"
"10/03/2009","35","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9","20","3",".","35","21"
"10/04/2009","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","13","1","12","52","16"
"10/05/2009","55","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","13","10","6",".","55","24"
"10/06/2009","54","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","17","14","6",".","54","27"
"10/07/2009","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16","19","6","15","45","21"
"10/08/2009","48","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11","14","7",".","48","26"
"10/09/2009","44","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","23","6",".","44","25"
"10/10/2009","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9","26","3","17","38","7"
"10/11/2009","48","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","29","1",".","48","6"
"10/12/2009","49","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","27","3",".","49","9"
"10/13/2009","27","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","7","25","1","19","27","8"
"10/14/2009","28","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","28","1",".","24","23"
"10/15/2009","49","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13","12","7",".","49","19"
"10/16/2009","102","PM2.5","","41-071-1002","AQS","11","9","4","25","102","27"
"10/17/2009","52","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","13","25","1",".","52","13"
"10/18/2009","27","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","27","4",".","27","26"
"10/19/2009","69","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10","9","6","19","69","24"
"10/20/2009","77","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","14","6","4",".","77","26"
"10/21/2009","44","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15","15","4",".","44","21"
"10/22/2009","58","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","3","4","20","58","24"
"10/23/2009","44","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","17","1",".","44","21"
"10/24/2009","57","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","24","4",".","57","27"
"10/25/2009","71","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16","16","3","25","71","18"
"10/26/2009","21","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","21","3",".","20","16"
"10/27/2009","45","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","25","3",".","45","22"
"10/28/2009","74","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","19","3","25","74","25"
"10/29/2009","51","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","16","14","3",".","51","18"
"10/30/2009","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","24","1",".","33","10"
"10/31/2009","28","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","7","26","3","9","28","22"
"11/01/2009","57","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9","13","3",".","57","22"
"11/02/2009","73","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","20","11","7",".","73","20"
"11/03/2009","63","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","26","25","6","19","63","13"
"11/04/2009","58","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","7","22","3",".","58","17"
"11/05/2009","58","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","30","7",".","58","20"
"11/06/2009","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS","9","27","1","7","22","12"
"11/07/2009","26","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","26","1",".","23","15"
"11/08/2009","26","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","23","1",".","26","15"
"11/09/2009","46","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","20","6","10","46","17"
"11/10/2009","25","PM2.5","WEST END OF ATHLETIC FIELD WITH N EMERSON N, N ROSELAWN S, N WILLIAM","41-051-0246","AQS","10","21","3",".","25","23"
"11/11/2009","52","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13","20","1",".","52","32"
"11/12/2009","29","NO2","Portland - SE Lafayette","41-051-0080","AQS","14","24","3","6","26","29"
"11/13/2009","52","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","25","3",".","52","28"
"11/14/2009","76","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","15","3",".","76","25"
"11/15/2009","48","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","13","19","1","14","48","21"
"11/16/2009","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","11","32","6",".","19","9"
"11/17/2009","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","32","1",".","15","10"
"11/18/2009","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","29","1","4","16","8"
"11/19/2009","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","10","30","1",".","18","14"
"11/20/2009","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","10","30","1",".","17","13"
"11/21/2009","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","31","1","7","25","11"
"11/22/2009","59","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","34","1",".","59","19"
"11/23/2009","71","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","16","14","6",".","71","27"
"11/24/2009","72","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19","6","9","26","72","27"
"11/25/2009","100","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","25","3","9",".","100","21"
"11/26/2009","84","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","28","10","9",".","84","16"
"11/27/2009","62","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","19","21","7","17","62","24"
"11/28/2009","72","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","19","15","4",".","72","27"
"11/29/2009","91","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","18","9","4",".","91","26"
"11/30/2009","73","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","14","1","6","16","73","18"
"12/01/2009","60","PM2.5","VANCOUVER - MACARTHUR BLVD","53-011-0019","AQS","9","24","4",".","60","20"
"12/02/2009","54","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","7","23","3",".","54","8"
"12/03/2009","74","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","21","3","14","74","8"
"12/04/2009","107","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","17","5","9",".","107","29"
"12/05/2009","97","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","13","24","4",".","97","26"
"12/06/2009","33","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","9","31","3",".","33","5"
"12/07/2009","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","29","4","12","22","8"
"12/08/2009","55","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","9","27","6",".","55","17"
"12/09/2009","119","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","14","19","6","31","119","36"
"12/10/2009","151","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","8","14","7",".","151","35"
"12/11/2009","149","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","11","11","10",".","149","34"
"12/12/2009","94","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","19","5","10","27","94","28"
"12/13/2009","116","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","24","3",".","116","19"
"12/14/2009","62","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15","20","3",".","62","25"
"12/15/2009","65","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","17","14","4","19","65","23"
"12/16/2009","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","19","9",".","30","27"
"12/17/2009","65","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","15","19","9",".","65","25"
"12/18/2009","56","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","17","4","6","56","16"
"12/19/2009","77","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","6","6",".","77","14"
"12/20/2009","45","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","26","3",".","45","15"
"12/21/2009","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS","10","27","3","7","20","20"
"12/22/2009","65","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","22","23","7",".","65","30"
"12/23/2009","107","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","26","1","9",".","107","26"
"12/24/2009","76","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14","19","7","16","76","22"
"12/25/2009","75","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","25","3",".","75","4"
"12/26/2009","47","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","25","3",".","47","5"
"12/27/2009","84","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","21","3","10","84","7"
"12/28/2009","92","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","7","18","4",".","92","10"
"12/29/2009","92","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9","14","4",".","92","15"
"12/30/2009","96","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","18","18","13","16","96","28"
"12/31/2009","82","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","16","11","7",".","82","25"
