"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"03/16/2016","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","0","6","23","27"
"03/17/2016","40","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","40","0",".","23","25"
"03/18/2016","39","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","2","39","0",".","8","6"
"03/19/2016","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","33","0","7","35","25"
"03/20/2016","35","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","29","0",".","35","15"
"03/21/2016","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","31","0",".","9","24"
"03/22/2016","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","29","0","3","9","25"
"03/23/2016","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","29","0",".","14","22"
"03/24/2016","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","32","0",".","12","30"
"03/25/2016","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","33","0","9","28","28"
"03/26/2016","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","8","31","0",".","24","17"
"03/27/2016","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","0",".","9","17"
"03/28/2016","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","33","1","7","21","27"
"03/29/2016","33","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","30","3",".","33","30"
"03/30/2016","34","NO2","Portland - SE Lafayette","41-051-0080","AQS","8","29","3",".","31","34"
"03/31/2016","52","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","14","34","3","19","52","37"
"04/01/2016","52","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","13","34","1",".","52","31"
"04/02/2016","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","33","0",".","30","19"
"04/03/2016","37","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6","37","1","12","37","19"
"04/04/2016","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","0",".","15","27"
"04/05/2016","34","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","6","28","1",".","25","34"
"04/06/2016","40","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","8","29","1","14","40","26"
"04/07/2016","37","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","37","1",".","31","27"
"04/08/2016","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","1",".","35","30"
"04/09/2016","35","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","3","29","0","12","35","12"
"04/10/2016","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","0",".","29","15"
"04/11/2016","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","0",".","20","29"
"04/12/2016","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","40","0","8","23","25"
"04/13/2016","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","39","0",".","23","21"
"04/14/2016","36","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","7","36","0",".","13","26"
"04/15/2016","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","37","1","13","37","30"
"04/16/2016","44","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","34","1",".","44","35"
"04/17/2016","44","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","8","42","0",".","44","24"
"04/18/2016","44","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","6","44","0","11","30","29"
"04/19/2016","49","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","8","49","1",".","49","34"
"04/20/2016","40","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","7","40","0",".","40","23"
"04/21/2016","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","40","0","9","18","22"
"04/22/2016","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0",".","19","26"
"04/23/2016","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","32","0",".","13","16"
"04/24/2016","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","0","5","14","18"
"04/25/2016","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","0",".","24","21"
"04/26/2016","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","35","1",".","23","23"
"04/27/2016","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","31","0","9","27","24"
"04/28/2016","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","34","0",".","25","22"
"04/29/2016","28","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","28","0",".","14","25"
"04/30/2016","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","0","10","23","21"
"05/01/2016","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","41","0",".","23","16"
"05/02/2016","47","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","47","1",".","17","31"
"05/03/2016","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","0","12","31","22"
"05/04/2016","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","32","0",".","21","25"
"05/05/2016","43","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","43","0",".","20","28"
"05/06/2016","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","44","0","11","24","24"
"05/07/2016","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","51","1",".","22","19"
"05/08/2016","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","0",".","22","10"
"05/09/2016","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","42","0","11","24","26"
"05/10/2016","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","41","0",".","15","25"
"05/11/2016","50","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","50","1",".","20","30"
"05/12/2016","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","54","1","13","25","25"
"05/13/2016","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","64","1",".","28","26"
"05/14/2016","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","26","0",".","20","15"
"05/15/2016","23","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","23","0","5","20","12"
"05/16/2016","30","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","30","0",".","15","20"
"05/17/2016","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","38","0",".","19","23"
"05/18/2016","36","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","36","0","8","22","22"
"05/19/2016","34","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","34","0",".","10","26"
"05/20/2016","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","32","0",".","18","24"
"05/21/2016","27","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","27","0","6","21","14"
"05/22/2016","27","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","27","0",".","19","18"
"05/23/2016","27","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","27","0",".","11","15"
"05/24/2016","28","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","28","0","6","18","20"
"05/25/2016","40","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","40","0",".","13","21"
"05/26/2016","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","41","0",".","16","32"
"05/27/2016","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","0","6","18","28"
"05/28/2016","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","44","0",".","23","21"
"05/29/2016","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","20","12"
"05/30/2016","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","43","0","6","18","21"
"05/31/2016","74","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","74","0",".","19","28"
"06/01/2016","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","0",".","16","23"
"06/02/2016","27","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","27","0","5","17","17"
"06/03/2016","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","0",".","16","21"
"06/04/2016","51","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","51","0",".","21","22"
"06/05/2016","108","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","108","0","15","41","20"
"06/06/2016","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","48","0",".","23","19"
"06/07/2016","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","58","0",".","18","19"
"06/08/2016","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","0","15","31","16"
"06/09/2016","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","29","0",".","19","23"
"06/10/2016","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0",".","9","14"
"06/11/2016","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","0","5","14","17"
"06/12/2016","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","0",".","12","14"
"06/13/2016","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0",".","11","19"
"06/14/2016","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","29","0","4","15","20"
"06/15/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","10","16"
"06/16/2016","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0",".","10","18"
"06/17/2016","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","31","0","6","13","18"
"06/18/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","17","18"
"06/19/2016","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","33","0",".","18","17"
"06/20/2016","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","40","0","9","18","23"
"06/21/2016","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","36","0",".","18","17"
"06/22/2016","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","40","0",".","16","18"
"06/23/2016","22","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","22","0","3","8","17"
"06/24/2016","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","28","0",".","10","17"
"06/25/2016","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0",".","14","12"
"06/26/2016","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","0","7","22","18"
"06/27/2016","61","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","61","0",".","18","19"
"06/28/2016","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0",".","16","16"
"06/29/2016","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","28","0","7","21","15"
"06/30/2016","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0",".","12","17"
"07/01/2016","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","0",".","13","11"
"07/02/2016","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0","5","13","10"
"07/03/2016","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","28","0",".","16","7"
"07/04/2016","27","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","2","25","1",".","27","9"
"07/05/2016","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","28","0","6","25","18"
"07/06/2016","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","0",".","15","18"
"07/07/2016","21","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","21","0",".","13","15"
"07/08/2016","19","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","19","0",".","14","14"
"07/09/2016","28","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","28","0",".","9","8"
"07/10/2016","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","24","0",".","11","11"
"07/11/2016","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","30","0","6","18","19"
"07/12/2016","23","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","23","0",".","14","11"
"07/13/2016","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","35","0",".","16","9"
"07/14/2016","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","0","7","20","8"
"07/15/2016","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","26","0",".","14","13"
"07/16/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","15","9"
"07/17/2016","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","25","0","6","16","8"
"07/18/2016","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","25","0",".","15","11"
"07/19/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","12","17"
"07/20/2016","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","44","0","8","23","23"
"07/21/2016","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","5","41","0",".","15","17"
"07/22/2016","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","26","0",".","9","16"
"07/23/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31","0","4","13","13"
"07/24/2016","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","45","0",".","16","16"
"07/25/2016","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","50","0",".","18","16"
"07/26/2016","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","33","0","8","20","14"
"07/27/2016","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","0",".","17","16"
"07/28/2016","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","51","0",".","20","18"
"07/29/2016","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","0","13","27","14"
"07/30/2016","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","0",".","26","8"
"07/31/2016","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","29","0",".","19","9"
"08/01/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","31","0","10","24","14"
"08/02/2016","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","29","0",".","9","13"
"08/03/2016","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","0",".","21","20"
"08/04/2016","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","47","0","19","32","23"
"08/05/2016","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","0",".","24","16"
"08/06/2016","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","0",".","23","13"
"08/07/2016","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","26","0","6","16","12"
"08/08/2016","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","24","0",".","15","18"
"08/09/2016","19","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","19","0",".","13","15"
"08/10/2016","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","31","0","6","21","19"
"08/11/2016","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","46","0",".","23","26"
"08/12/2016","108","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","108","0",".","28","32"
"08/13/2016","77","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","77","0","11","32","19"
"08/14/2016","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","35","0",".","16","9"
"08/15/2016","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","0",".","11","13"
"08/16/2016","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","35","0","8","18","13"
"08/17/2016","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","42","0",".","24","19"
"08/18/2016","87","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","87","1",".","29","23"
"08/19/2016","42","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","42","1","31","36","35"
"08/20/2016","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","80","1",".","33","25"
"08/21/2016","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","0",".","18","12"
"08/22/2016","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","32","0","9","23","17"
"08/23/2016","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","40","0",".","21","27"
"08/24/2016","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","44","1",".","23","25"
"08/25/2016","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","45","1","17","37","32"
"08/26/2016","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","7","51","1",".","30","32"
"08/27/2016","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","28","0",".","20","27"
"08/28/2016","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","0","6","18","22"
"08/29/2016","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","33","0",".","17","16"
"08/30/2016","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","24","0",".","12","20"
"08/31/2016","21","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","6","18","0","7","21","15"
"09/01/2016","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","24","0",".","18","19"
"09/02/2016","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","24","0",".","15","16"
