"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","PM10","PM25","NO2"
"02/04/1996","24","PM10","Portland - SE Lafayette","41-051-0080","AQS","18",".","24",".","."
"02/05/1996","42","CO","","53-011-0010","AQS","42",".","21",".","."
"02/06/1996","30","CO","","41-051-0087","AQS","30",".","5",".","."
"02/07/1996","59","CO","","41-051-0087","AQS","59",".","9",".","."
"02/08/1996","24","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","24",".","6",".","."
"02/09/1996","34","CO","","41-051-0243","AQS","34",".","25",".","."
"02/10/1996","26","CO","","41-051-0078","AQS","26",".","11",".","."
"02/11/1996","32","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","32",".","31",".","."
"02/12/1996","53","CO","","53-011-0010","AQS","53",".","11",".","."
"02/13/1996","60","CO","","53-011-0010","AQS","60",".","19",".","."
"02/14/1996","53","CO","","53-011-0010","AQS","53",".","21",".","."
"02/15/1996","56","PM10","","41-051-0009","AQS","56",".","56",".","."
"02/16/1996","51","CO","","53-011-0010","AQS","51",".","29",".","."
"02/17/1996","41","CO","","53-011-0010","AQS","41",".","15",".","."
"02/18/1996","23","CO","","41-051-0243","AQS","23",".","7",".","."
"02/19/1996","28","CO","","41-051-0087","AQS","28",".","10",".","."
"02/20/1996","26","CO","","41-051-0087","AQS","26",".","6",".","."
"02/21/1996","32","CO","","41-051-0087","AQS","32",".","16",".","."
"02/22/1996","30","CO","","41-051-0087","AQS","30",".","6",".","."
"02/23/1996","36","CO","","41-051-0087","AQS","36",".","8",".","."
"02/24/1996","57","CO","","41-051-0243","AQS","57",".","26",".","."
"02/25/1996","63","CO","","53-011-0010","AQS","63",".","28",".","."
"02/26/1996","39","CO","","53-011-0010","AQS","39",".","29",".","."
"02/27/1996","47","CO","","53-011-0010","AQS","47",".","36",".","."
"02/28/1996","22","CO","","41-051-0078","AQS","22",".","16",".","."
"02/29/1996","43","CO","","53-011-0010","AQS","43",".","12",".","."
"03/01/1996","70","CO","","41-051-0243","AQS","70",".","41",".","."
"03/02/1996","71","CO","","41-051-0243","AQS","71",".","54",".","."
"03/03/1996","28","CO","","41-051-0087","AQS","28",".","19",".","."
"03/04/1996","41","CO","","41-051-0087","AQS","41",".","20",".","."
"03/05/1996","40","CO","","41-051-0087","AQS","40",".","3",".","."
"03/06/1996","44","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","44",".","12",".","."
"03/07/1996","42","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","42",".","10",".","."
"03/08/1996","42","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","42",".","7",".","."
"03/09/1996","39","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","39",".","10",".","."
"03/10/1996","33","CO","","53-011-0010","AQS","33",".","28",".","."
"03/11/1996","50","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","50",".","11",".","."
"03/12/1996","32","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","32",".","13",".","."
"03/13/1996","35","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","35",".","16",".","."
"03/14/1996","40","CO","","53-011-0010","AQS","40",".","25",".","."
"03/15/1996","34","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","34",".","22",".","."
"03/16/1996","35","PM10","Portland - SE Lafayette","41-051-0080","AQS","32",".","35",".","."
"03/17/1996","31","CO","","41-051-0243","AQS","31",".","17",".","."
"03/18/1996","34","CO","","53-011-0010","AQS","34",".","19",".","."
"03/19/1996","33","CO","","41-051-0087","AQS","33",".","19",".","."
"03/20/1996","33","CO","","41-051-0243","AQS","33",".","28",".","."
"03/21/1996","42","CO","","41-051-0087","AQS","42",".","27",".","."
"03/22/1996","41","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","41",".","19",".","."
"03/23/1996","35","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","35",".","13",".","."
"03/24/1996","24","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","24",".","16",".","."
"03/25/1996","32","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","32",".","13",".","."
"03/26/1996","40","CO","","53-011-0010","AQS","40",".","24",".","."
"03/27/1996","30","CO","","41-051-0087","AQS","30",".","20",".","."
"03/28/1996","34","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","34",".","28",".","."
"03/29/1996","27","CO","","41-051-0243","AQS","27",".","16",".","."
"03/30/1996","36","CO","","41-051-0243","AQS","36",".","17",".","."
"03/31/1996","28","CO","","41-051-0087","AQS","28",".","9",".","."
"04/01/1996","35","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","20","35",".",".","."
"04/02/1996","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","28","32",".",".","."
"04/03/1996","37","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","36","37","30",".","."
"04/04/1996","45","CO","","41-051-0078","AQS","45","25",".",".","."
"04/05/1996","44","CO","","41-051-0078","AQS","44","28",".",".","."
"04/06/1996","38","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","38","36","31",".","."
"04/07/1996","35","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","33","35",".",".","."
"04/08/1996","28","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","28","22",".",".","."
"04/09/1996","28","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","28","16","20",".","."
"04/10/1996","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","19","31",".",".","."
"04/11/1996","36","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","25","36",".",".","."
"04/12/1996","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","22","32",".",".","."
"04/13/1996","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","32","41",".",".","."
"04/14/1996","34","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","32","34",".",".","."
"04/15/1996","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","26","31","25",".","."
"04/16/1996","36","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","18","36",".",".","."
"04/17/1996","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","25","32",".",".","."
"04/18/1996","30","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","26","30",".",".","."
"04/19/1996","28","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","28","28",".",".","."
"04/20/1996","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","23","32",".",".","."
"04/21/1996","30","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","24","30","15",".","."
"04/22/1996","39","CO","","53-011-0010","AQS","39","30",".",".","."
"04/23/1996","29","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","26","29","9",".","."
"04/24/1996","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","19","33",".",".","."
"04/25/1996","23","CO","","53-011-0010","AQS","23","22",".",".","."
"04/26/1996","31","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","31",".",".",".","."
"04/27/1996","25","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","25",".","13",".","."
"04/28/1996","26","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","26",".",".",".","."
"04/29/1996","38","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","23","38",".",".","."
"04/30/1996","37","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","27","37",".",".","."
"05/01/1996","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","37",".",".","."
"05/02/1996","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","39",".",".","."
"05/03/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","44","18",".","."
"05/04/1996","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","40",".",".","."
"05/05/1996","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","45",".",".","."
"05/06/1996","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","39",".",".","."
"05/07/1996","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","45",".",".","."
"05/08/1996","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","39",".",".","."
"05/09/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","44","27",".","."
"05/10/1996","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","41","58",".",".","."
"05/11/1996","36","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","36","24",".",".","."
"05/12/1996","32","CO","","41-051-0078","AQS","32","21",".",".","."
"05/13/1996","43","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","43","22",".",".","."
"05/14/1996","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","29","8",".","."
"05/15/1996","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","30","33","22",".","."
"05/16/1996","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","30","41","13",".","."
"05/17/1996","46","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","33","46","7",".","."
"05/18/1996","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","18","39","6",".","."
"05/19/1996","42","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","14","42","6",".","."
"05/20/1996","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","42","8",".","."
"05/21/1996","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","36","21",".","."
"05/22/1996","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","18","41","6",".","."
"05/23/1996","34","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","26","34","9",".","."
"05/24/1996","42","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","36","42","16",".","."
"05/25/1996","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","47","12",".","."
"05/26/1996","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","19","41","14",".","."
"05/27/1996","44","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","18","44","18",".","."
"05/28/1996","40","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","20","40","9",".","."
"05/29/1996","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","35","10",".","."
"05/30/1996","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","43","10",".","."
"05/31/1996","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","49","16",".","."
"06/01/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","44","18",".","."
"06/02/1996","143","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","143","35",".","."
"06/03/1996","36","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","31","36","18",".","."
"06/04/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","20","44","10",".","."
"06/05/1996","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","42","16",".","."
"06/06/1996","119","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","42","119","23",".","."
"06/07/1996","39","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","27","39","11",".","."
"06/08/1996","44","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","25","44","20",".","."
"06/09/1996","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","37","8",".","."
"06/10/1996","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","20","41","12",".","."
"06/11/1996","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","40","13",".","."
"06/12/1996","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","49","16",".","."
"06/13/1996","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","40","12",".","."
"06/14/1996","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","34","42","24",".","."
"06/15/1996","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","41",".",".","."
"06/16/1996","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","33",".",".","."
"06/17/1996","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","29",".",".","."
"06/18/1996","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","35",".",".","."
"06/19/1996","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","32","38",".",".","."
"06/20/1996","45","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","27","45","31",".","."
"06/21/1996","31","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","31","30",".",".","."
"06/22/1996","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","42",".",".","."
"06/23/1996","24","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","17","24",".",".","."
"06/24/1996","22","CO","","53-011-0010","AQS","22","20",".",".","."
"06/25/1996","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","27","33",".",".","."
"06/26/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","44","25",".","."
"06/27/1996","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","20","28","7",".","."
"06/28/1996","34","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","34","29",".",".","."
"06/29/1996","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","40",".",".","."
"06/30/1996","77","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","77",".",".","."
"07/01/1996","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","43",".",".","23"
"07/02/1996","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","35","38","27",".","25"
"07/03/1996","35","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","35","27",".",".","22"
"07/04/1996","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","27","31",".",".","13"
"07/05/1996","36","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","28","36",".",".","16"
"07/06/1996","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","45",".",".","17"
"07/07/1996","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","97",".",".","17"
"07/08/1996","87","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","87","25",".","20"
"07/09/1996","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","30",".",".","15"
"07/10/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","42","44",".",".","19"
"07/11/1996","90","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","54","90",".",".","23"
"07/12/1996","112","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","41","112",".",".","29"
"07/13/1996","201","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","201",".",".","27"
"07/14/1996","216","Ozone","","41-005-2001","AQS","28","216","34",".","44"
"07/15/1996","49","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","28","49",".",".","29"
"07/16/1996","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","38",".",".","18"
"07/17/1996","33","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","33","17",".",".","24"
"07/18/1996","19","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","19","19",".",".","15"
"07/19/1996","36","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","36","31",".",".","."
"07/20/1996","28","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","28","27","19",".","."
"07/21/1996","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","45",".",".","."
"07/22/1996","74","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","74",".",".","."
"07/23/1996","140","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","140",".",".","32"
"07/24/1996","150","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","36","150",".",".","31"
"07/25/1996","143","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","44","143",".",".","."
"07/26/1996","207","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","207","41",".","."
"07/27/1996","185","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","38","185",".",".","."
"07/28/1996","39","CO","","41-051-0078","AQS","39","31",".",".","."
"07/29/1996","108","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","33","108",".",".","."
"07/30/1996","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","32",".",".","."
"07/31/1996","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","38",".",".","."
"08/01/1996","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","38","22",".","."
"08/02/1996","25","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","24","25",".",".","."
"08/03/1996","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","17","33",".",".","."
"08/04/1996","22","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","17","22",".",".","."
"08/05/1996","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","28",".",".","."
"08/06/1996","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","33","35",".",".","35"
"08/07/1996","49","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","39","49","34",".","34"
"08/08/1996","108","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","44","108",".",".","42"
"08/09/1996","129","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","42","129",".",".","37"
"08/10/1996","185","Ozone","","41-005-2001","AQS","39","185",".",".","43"
"08/11/1996","30","CO","","41-051-0078","AQS","30","28",".",".","20"
"08/12/1996","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","40",".",".","28"
"08/13/1996","136","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","39","136","39",".","51"
"08/14/1996","45","CO","","41-051-0078","AQS","45","44",".",".","42"
"08/15/1996","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","32","40",".",".","."
"08/16/1996","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","32",".",".","."
"08/17/1996","32","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","25","32",".",".","."
"08/18/1996","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","23","29",".",".","."
"08/19/1996","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","35","20",".","."
"08/20/1996","33","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","33","29",".",".","."
"08/21/1996","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","31",".",".","."
"08/22/1996","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","41","44",".",".","."
"08/23/1996","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","44","84",".",".","39"
"08/24/1996","108","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","108",".",".","40"
"08/25/1996","80","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","28","80","37",".","36"
"08/26/1996","35","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","35","21",".",".","26"
"08/27/1996","29","NO2","Portland - SE Lafayette","41-051-0080","AQS","27","26",".",".","29"
"08/28/1996","53","NO2","Portland - SE Lafayette","41-051-0080","AQS","31","41",".",".","53"
"08/29/1996","101","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","40","101",".",".","36"
"08/30/1996","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","27","31",".",".","16"
"08/31/1996","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","34","19",".","19"
"09/01/1996","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","31",".",".","14"
"09/02/1996","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","26","31",".",".","27"
"09/03/1996","40","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","40","19",".",".","27"
"09/04/1996","38","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","38","21",".",".","25"
"09/05/1996","26","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","26","23",".",".","25"
"09/06/1996","38","CO","","41-051-0078","AQS","38","30","28",".","35"
"09/07/1996","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","31","31",".",".","28"
"09/08/1996","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","25","28",".",".","15"
"09/09/1996","35","NO2","Portland - SE Lafayette","41-051-0080","AQS","33","30",".",".","35"
"09/10/1996","67","NO2","Portland - SE Lafayette","41-051-0080","AQS","63","40",".",".","67"
"09/11/1996","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","49","71",".",".","56"
"09/12/1996","37","PM10","","41-051-0009","AQS","22","27","37",".","29"
"09/13/1996","25","CO","","53-011-0010","AQS","25","21",".",".","24"
"09/14/1996","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","22","27",".",".","22"
"09/15/1996","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","17","32",".",".","16"
"09/16/1996","28","NO2","Portland - SE Lafayette","41-051-0080","AQS","27","22",".",".","28"
"09/17/1996","36","NO2","Portland - SE Lafayette","41-051-0080","AQS","32","31",".",".","36"
"09/18/1996","39","PM10","","41-051-0003","AQS","28","32","39",".","25"
"09/19/1996","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","28","31",".",".","28"
"09/20/1996","32","NO2","Portland - SE Lafayette","41-051-0080","AQS","32","28",".",".","32"
"09/21/1996","32","CO","HAZELDELL/7701 NE HIGHWAY 99","53-011-0016","AQS","32","30",".",".","27"
"09/22/1996","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","24","31",".",".","29"
"09/23/1996","33","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","32","33",".",".","23"
"09/24/1996","41","PM10","","41-051-0009","AQS","41","26","41",".","40"
"09/25/1996","44","CO","","41-051-0078","AQS","44","23",".",".","33"
"09/26/1996","49","CO","","41-051-0078","AQS","49","26",".",".","42"
"09/27/1996","70","CO","","41-051-0078","AQS","70","24","21",".","47"
"09/28/1996","61","CO","","41-051-0078","AQS","61","39",".",".","42"
"09/29/1996","34","CO","","41-051-0078","AQS","34","31",".",".","24"
"09/30/1996","35","PM10","","41-051-0009","AQS","31","17","35",".","30"
"10/01/1996","38","CO","","41-051-0078","AQS","38","22","21",".","31"
"10/02/1996","42","CO","","41-051-0087","AQS","42","29","32",".","40"
"10/03/1996","52","CO","","41-051-0087","AQS","52","20","21",".","39"
"10/04/1996","56","CO","","41-051-0243","AQS","56","14","14",".","25"
"10/05/1996","45","CO","","41-051-0243","AQS","45","14",".",".","27"
"10/06/1996","47","CO","","41-051-0243","AQS","47","12","31",".","27"
"10/07/1996","48","CO","","41-051-0243","AQS","48","15","21",".","40"
"10/08/1996","45","CO","","41-051-0078","AQS","45","17","26",".","31"
"10/09/1996","48","CO","","41-051-0087","AQS","48","28","30",".","41"
"10/10/1996","45","CO","","53-011-0010","AQS","45","19","16",".","30"
"10/11/1996","35","CO","","53-011-0010","AQS","35","17","19",".","25"
"10/12/1996","33","CO","","41-051-0243","AQS","33","20","21",".","19"
