"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/25/2017","77","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","4",".","30","77","28"
"01/26/2017","55","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","10",".",".","55","32"
"01/27/2017","55","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","8","19",".",".","55","23"
"01/28/2017","72","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","6","18",".","6","72","22"
"01/29/2017","75","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","8","4",".",".","75","25"
"01/30/2017","69","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","8","5",".",".","69","25"
"01/31/2017","57","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","6","37",".","13","57","22"
"02/01/2017","39","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","39",".",".","10","6"
"02/02/2017","39","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","2","39",".",".","17","6"
"02/03/2017","45","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","35","0","7","45","24"
"02/04/2017","31","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","31","0",".","20","13"
"02/05/2017","28","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","28","0",".","25","25"
"02/06/2017","28","NO2","Portland - SE Lafayette","41-051-0080","AQS","5","22","0","5","25","28"
"02/07/2017","38","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6","22","0",".","38","33"
"02/08/2017","43","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","23","0",".","43","31"
"02/09/2017","33","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3","33","0","3","13","25"
"02/10/2017","30","Ozone","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","30","0",".","28","26"
"02/11/2017","49","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","6","24","0",".","49","37"
"02/12/2017","75","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6","31","0","7","75","23"
"02/13/2017","64","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","2","36","0",".","64","28"
"02/14/2017","53","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","7","29","0",".","53","33"
"02/15/2017","39","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","23","0","6","39","24"
"02/16/2017","32","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5","22","0",".","20","32"
"02/17/2017","26","NO2","Portland - SE Lafayette","41-051-0080","AQS","5",".","0",".","22","26"
"02/18/2017","39","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5",".","0","6","39","25"
"02/19/2017","20","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","3",".","0",".","20","18"
"02/20/2017","30","NO2","Portland - SE Lafayette","41-051-0080","AQS","5",".","0",".","28","30"
"02/21/2017","38","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6",".","1","6","38","29"
"02/22/2017","55","PM2.5","","41-051-2008","AQS","8",".","1",".","55","28"
"02/23/2017","53","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6",".","0",".","53","35"
"02/24/2017","45","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6",".","0","8","45","32"
"02/25/2017","52","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","7",".","0",".","52","24"
"02/26/2017","26","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5",".","0",".","26","16"
"02/27/2017","32","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5",".","0","2","32","8"
"02/28/2017","29","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5",".","0",".","25","29"
"03/01/2017","30","NO2","Portland - SE Lafayette","41-051-0080","AQS","6",".","1",".","26","30"
"03/02/2017","30","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6",".","3","9","30","19"
"03/03/2017","18","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3",".","0",".","12","18"
"03/04/2017","24","NO2","Portland - SE Lafayette","41-051-0080","AQS","3",".","0",".","18","24"
"03/05/2017","12","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","2",".","0","1","8","12"
"03/06/2017","24","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","5",".","0",".","14","24"
"03/07/2017","23","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3",".","0",".","19","23"
"03/08/2017","38","NO2","Portland - SE Lafayette","41-051-0080","AQS","5","20","0","7","34","38"
"03/09/2017","34","PM2.5","","41-051-2008","AQS","5","32","1",".","34","26"
"03/10/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","38","0",".","28","31"
"03/11/2017","31","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5","31","0","7","31","18"
"03/12/2017","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","0",".","26","21"
"03/13/2017","34","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","9","1",".","34","23"
"03/14/2017","17","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3","11",".","4","15","17"
"03/15/2017","23","NO2","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3","21",".",".","14","23"
"03/16/2017","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","42","1",".","25","32"
"03/17/2017","46","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","6","9",".","9","46","25"
"03/18/2017","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","32","0",".","23","23"
"03/19/2017","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","39","0",".","32","24"
"03/20/2017","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","0","6","20","12"
"03/21/2017","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","29","0",".","22","26"
"03/22/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","15","21"
"03/23/2017","43","PM2.5","Tualatin Bradbury Court (TBC) - Near Road Site","41-067-0005","AQS","3","38","1","7","43","25"
"03/24/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","40","0",".","14","26"
"03/25/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40","0",".","21","19"
"03/26/2017","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","0","5","17","15"
"03/27/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","10","23"
"03/28/2017","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","0",".","20","26"
"03/29/2017","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0","4","15","23"
"03/30/2017","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0",".","15","25"
"03/31/2017","38","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","5","32","1",".","38","30"
"04/01/2017","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","24","0","11","33","22"
"04/02/2017","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","41","0",".","28","19"
"04/03/2017","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","1",".","34","33"
"04/04/2017","46","PM2.5","Vancouver-NE 84th Ave","53-011-0024","AQS","6","31","1","14","46","25"
"04/05/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","40","0",".","35","29"
"04/06/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40","0",".","22","24"
"04/07/2017","45","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","45","0","5","12","."
"04/08/2017","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","39","0",".","20","."
"04/09/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40","0",".","23","18"
"04/10/2017","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","41","0","6","25","25"
"04/11/2017","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","37","1",".","25","25"
"04/12/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","38","0",".","14","25"
"04/13/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","40","0","5","16","23"
"04/14/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","38","0",".","18","25"
"04/15/2017","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","42","1",".","31","25"
"04/16/2017","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","40","0","5","26","15"
"04/17/2017","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","36","0",".","15","18"
"04/18/2017","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","44","0",".","23","26"
"04/19/2017","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","32","0","9","30","29"
"04/20/2017","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","37","0",".","19","33"
"04/21/2017","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","42","1",".","24","20"
"04/22/2017","43","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","43","0","6","17","26"
"04/23/2017","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","34","0",".","16","17"
"04/24/2017","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","27","0",".","13","24"
"04/25/2017","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","31","0","3","14","20"
"04/26/2017","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","42","0",".","10","34"
"04/27/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","38","0",".","19","22"
"04/28/2017","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","38","0","7","27","28"
"04/29/2017","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","41","0",".","32","20"
"04/30/2017","43","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","43","0",".","20","11"
"05/01/2017","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","34","1","13","29","26"
"05/02/2017","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","26","0",".","25","15"
"05/03/2017","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","28","0",".","23","19"
"05/04/2017","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","38","1",".","27","20"
"05/05/2017","42","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","42","0",".","13","24"
"05/06/2017","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","41","0",".","15","15"
"05/07/2017","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","38","0","7","15","16"
"05/08/2017","43","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","43","0",".","18","18"
"05/09/2017","49","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","49","0",".","27","24"
"05/10/2017","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","44","0",".","25","17"
"05/11/2017","38","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS",".","38","0",".","18","19"
"05/12/2017","34","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","34","0",".","9","21"
"05/13/2017","30","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS",".","30","0","3","13","17"
"05/14/2017","37","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","37","0",".","15","16"
"05/15/2017","37","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","37","0",".","18","21"
"05/16/2017","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","39","0","4","17","25"
"05/17/2017","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","31","0",".","23","24"
"05/18/2017","40","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","40","4",".","25","22"
"05/19/2017","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","39","0","9","21","20"
"05/20/2017","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","34","0",".","24","10"
"05/21/2017","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","44","0",".","33","20"
"05/22/2017","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","71","0","14","35","25"
"05/23/2017","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","49","0",".","26","23"
"05/24/2017","38","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","38","0",".","20","24"
"05/25/2017","41","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","41","0","13","31","23"
"05/26/2017","44","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","44","0",".","23","25"
"05/27/2017","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","67","1",".","33","22"
"05/28/2017","49","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS",".","49","0","11","32","13"
"05/29/2017","48","PM2.5","","41-051-2008","AQS",".","31",".",".","48","10"
"05/30/2017","26","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS",".","26","0",".","24","18"
"05/31/2017","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","34","0","19","23","21"
"06/01/2017","30","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","30","0",".","10","13"
"06/02/2017","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","39","0",".","13","16"
"06/03/2017","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS",".","32","0","6","19","13"
"06/04/2017","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","39","0",".","20","12"
"06/05/2017","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","39","0",".","27","22"
"06/06/2017","50","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","50","0","16","37","18"
"06/07/2017","43","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","43","0",".","34","16"
"06/08/2017","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","39","0",".","16","17"
"06/09/2017","30","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","30","0","6","20","12"
"06/10/2017","30","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","30","0",".","16","9"
"06/11/2017","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","31","0",".","18","11"
"06/12/2017","27","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","27","0","10","19","15"
"06/13/2017","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","31","0",".","10","19"
"06/14/2017","33","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS",".","33","0",".","20","25"
"06/15/2017","22","NO2","Portland - SE Lafayette","41-051-0080","AQS",".","16","0","6","20","22"
"06/16/2017","19","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","19","0",".","10","11"
"06/17/2017","37","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","37","0",".","21","17"
"06/18/2017","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","0","6","15","11"
"06/19/2017","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","0",".","23","13"
"06/20/2017","25","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","25","0",".","14","10"
"06/21/2017","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0","11","27","16"
"06/22/2017","48","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","48","0",".","20","20"
"06/23/2017","58","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","58","0",".","24","25"
"06/24/2017","51","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","51","1","13","26","26"
"06/25/2017","101","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","101","0",".","41","25"
"06/26/2017","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","32","0",".","23","13"
"06/27/2017","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0","11","23","16"
"06/28/2017","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","0",".","20","15"
"06/29/2017","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","42","0",".","28","18"
"06/30/2017","49","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","49","0","17","38","17"
"07/01/2017","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0",".","24","8"
"07/02/2017","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","36","0",".","20","8"
"07/03/2017","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0","7","18","11"
"07/04/2017","56","PM2.5","","41-051-2008","AQS","2","42","1",".","56","14"
"07/05/2017","69","PM2.5","","41-051-2008","AQS","3","54","1",".","69","19"
"07/06/2017","64","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","64","1","17","38","19"
"07/07/2017","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","31","0",".","24","19"
"07/08/2017","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","0",".","27","11"
"07/09/2017","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","0","5","15","8"
"07/10/2017","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0",".","15","23"
"07/11/2017","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0",".","15","19"
"07/12/2017","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","46","0","13","22","17"
"07/13/2017","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0",".","17","17"
"07/14/2017","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","46","0",".","15","16"
"07/15/2017","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0","7","18","9"
"07/16/2017","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","29","0",".","13","10"
"07/17/2017","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","0",".","15","18"
"07/18/2017","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","0","13","23","15"
"07/19/2017","36","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","36","0",".","21","14"
"07/20/2017","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","28","0",".","15","13"
"07/21/2017","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","42","0","9","19","14"
"07/22/2017","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","1",".","14","11"
"07/23/2017","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","0",".","18","9"
"07/24/2017","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","46","0","15","26","15"
"07/25/2017","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","45","0",".","28","18"
"07/26/2017","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","0",".","16","12"
"07/27/2017","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","0","6","16","14"
"07/28/2017","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0",".","18","13"
"07/29/2017","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","40","0",".","13","11"
"07/30/2017","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","28","0","8","12","10"
"07/31/2017","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","58","1",".","17","18"
"08/01/2017","100","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","100","1",".","53","21"
"08/02/2017","166","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","166","1","53","126","35"
"08/03/2017","212","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","9","212","3",".","155","42"
"08/04/2017","140","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","6","140","1",".","115","28"
"08/05/2017","67","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","67","0","19","41","16"
"08/06/2017","77","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","64","0",".","77","15"
"08/07/2017","93","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","93","0",".","82","18"
"08/08/2017","126","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","126","0","37","101","20"
"08/09/2017","150","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","150","1",".","103","16"
"08/10/2017","133","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","133","1",".","89","23"
"08/11/2017","76","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","5","58","1","22","76","23"
"08/12/2017","69","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","31","0",".","69","10"
"08/13/2017","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","26","0",".","29","8"
"08/14/2017","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","27","0","12","29","17"
"08/15/2017","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","37","1",".","33","21"
"08/16/2017","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","41","0",".","32","15"
"08/17/2017","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","0","11","28","17"
"08/18/2017","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","28","0",".","29","16"
"08/19/2017","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","0",".","31","13"
"08/20/2017","36","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","36","0","8","36","13"
"08/21/2017","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","43","0",".","38","25"
"08/22/2017","44","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","44","1",".","44","21"
"08/23/2017","33","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","22","1","12","33","12"
"08/24/2017","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","0",".","29","20"
"08/25/2017","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","39","0",".","30","21"
"08/26/2017","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","51","1","10","44","20"
"08/27/2017","136","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","136","1",".","62","42"
"08/28/2017","161","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","10","161","3",".","106","50"
"08/29/2017","122","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","10","67","1","45","122","45"
"08/30/2017","56","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","28","0",".","56","16"
"08/31/2017","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38","0",".","28","24"
"09/01/2017","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","67","1","12","36","26"
"09/02/2017","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","71","1",".","43","23"
