"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"01/29/2012","49","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","15","31","1",".","49","17"
"01/30/2012","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","7","28","1",".","33","25"
"01/31/2012","50","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9","19","1","11","50","26"
"02/01/2012","45","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","27","3",".","45","29"
"02/02/2012","56","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","16","28","4",".","56","24"
"02/03/2012","47","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","28","1","10","47","6"
"02/04/2012","43","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","2","23","1",".","43","7"
"02/05/2012","59","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2","26","1",".","59","7"
"02/06/2012","28","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2","28","1","8","28","6"
"02/07/2012","29","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","25","0",".","29","8"
"02/08/2012","58","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","20","1",".","58","22"
"02/09/2012","41","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","15","3","13","41","9"
"02/10/2012","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","8","14","3",".","37","21"
"02/11/2012","48","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","8","24","1",".","48","25"
"02/12/2012","69","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16","15","1","19","69","16"
"02/13/2012","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","10","1",".","38","."
"02/14/2012","34","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","25","0",".","34","."
"02/15/2012","63","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","18","3","18","63","."
"02/16/2012","58","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","16","9","6",".","58","."
"02/17/2012","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","30","0",".","26","."
"02/18/2012","20","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2",".","0","6","20","."
"02/19/2012","39","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","5","29",".",".","39","."
"02/20/2012","19","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","19",".",".","18","."
"02/21/2012","19","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","19","0","4","15","."
"02/22/2012","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","30","0",".","18","."
"02/23/2012","41","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","9","29","1",".","41","."
"02/24/2012","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","10","31","3",".","37","."
"02/25/2012","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","0",".","17","7"
"02/26/2012","26","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","26","0",".","23","16"
"02/27/2012","33","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","28","3","10","33","17"
"02/28/2012","35","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","32","3",".","35","18"
"02/29/2012","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","32","0",".","11","7"
"03/01/2012","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","30","0",".","38","25"
"03/02/2012","32","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","5","28","0",".","32","14"
"03/03/2012","38","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","21","1",".","38","21"
"03/04/2012","59","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","18","1","10","59","24"
"03/05/2012","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","11","31","0",".","30","12"
"03/06/2012","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","33","1",".","32","29"
"03/07/2012","68","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","13","24","3",".","68","32"
"03/08/2012","57","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","11","24","13",".","57","35"
"03/09/2012","48","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","14","35","1",".","48","28"
"03/10/2012","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","35","0","7","18","4"
"03/11/2012","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","36","0",".","19","6"
"03/12/2012","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","12","10"
"03/13/2012","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","35","0",".","27","29"
"03/14/2012","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","30","3",".","20","26"
"03/15/2012","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","0",".","16","10"
"03/16/2012","43","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","43","1","9","19","22"
"03/17/2012","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","35","1",".","25","23"
"03/18/2012","35","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","31","1",".","35","24"
"03/19/2012","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","29","4",".","25","26"
"03/20/2012","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","32","0",".","24","11"
"03/21/2012","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","27","1",".","38","27"
"03/22/2012","48","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","10","28",".","12","48","33"
"03/23/2012","41","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","15","35",".",".","41","19"
"03/24/2012","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38",".",".","17","21"
"03/25/2012","47","PM2.5","Hillsboro - Hare Field","41-067-0004","AQS","3","31",".",".","47","8"
"03/26/2012","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35",".",".","17","19"
"03/27/2012","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40",".",".","14","22"
"03/28/2012","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40",".","8","26","10"
"03/29/2012","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39",".",".","8","6"
"03/30/2012","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0",".","15","9"
"03/31/2012","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0","3","15","13"
"04/01/2012","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","35","0",".","18","7"
"04/02/2012","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","34","3",".","20","23"
"04/03/2012","63","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","39","1","10","63","23"
"04/04/2012","32","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","32","0",".","22","20"
"04/05/2012","29","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","29","0",".","18","15"
"04/06/2012","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","34","1","6","24","22"
"04/07/2012","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","0",".","34","20"
"04/08/2012","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","39","0",".","18","14"
"04/09/2012","33","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","7","27","6","21","33","29"
"04/10/2012","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","41","1",".","28","24"
"04/11/2012","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","29","23"
"04/12/2012","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","0","4","14","19"
"04/13/2012","37","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","25","1",".","37","20"
"04/14/2012","40","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","5","34","0",".","40","15"
"04/15/2012","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","40","1","10","25","18"
"04/16/2012","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","39","0",".","15","24"
"04/17/2012","40","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","30","1",".","40","23"
"04/18/2012","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","0","6","20","27"
"04/19/2012","21","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","6","18","1",".","21","16"
"04/20/2012","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","31","0",".","17","22"
"04/21/2012","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","11","31","3","15","55","29"
"04/22/2012","46","Ozone","Portland - SE Lafayette","41-051-0080","AQS","14","46","3",".","41","25"
"04/23/2012","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","38","3",".","32","14"
"04/24/2012","21","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","21","0","4","15","7"
"04/25/2012","20","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","20","0",".","9","8"
"04/26/2012","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","39","0",".","10","8"
"04/27/2012","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","37","0","7","21","17"
"04/28/2012","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","33","1",".","25","24"
"04/29/2012","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","0",".","15","8"
"04/30/2012","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","40","0","4","13","6"
"05/01/2012","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","37","0",".","14","8"
"05/02/2012","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","39","0",".","15","17"
"05/03/2012","35","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","35","0","6","10","12"
"05/04/2012","39","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","39","1",".","13","20"
"05/05/2012","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","39","0",".","24","25"
"05/06/2012","43","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","6","43","3","10","34","18"
"05/07/2012","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","54","4",".","32","26"
"05/08/2012","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","3",".","23","19"
"05/09/2012","40","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","40","0","19","20","14"
"05/10/2012","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","41","1",".","18","21"
"05/11/2012","47","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","47","3",".","28","23"
"05/12/2012","50","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","50","1","15","35","21"
"05/13/2012","84","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","84","4",".","47","25"
"05/14/2012","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","67","3",".","43","20"
"05/15/2012","51","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","44","1","24","51","13"
"05/16/2012","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","1",".","22","25"
"05/17/2012","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","40","0",".","26","19"
"05/18/2012","43","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","3","42","0","15","43","19"
"05/19/2012","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","47","1",".","39","23"
"05/20/2012","41","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","5","31","1",".","41","17"
"05/21/2012","36","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","31","0","9","36","15"
"05/22/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0",".","13","6"
"05/23/2012","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","33","0",".","12","6"
"05/24/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","0","4","13","11"
"05/25/2012","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","39","0",".","19","18"
"05/26/2012","34","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","34","0",".","33","18"
"05/27/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0","7","25","7"
"05/28/2012","37","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","37","0",".","18","5"
"05/29/2012","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","0",".","14","13"
"05/30/2012","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","43","1","10","37","27"
"05/31/2012","34","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","5","26","3",".","34","17"
"06/01/2012","27","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","16","1",".","27","15"
"06/02/2012","39","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","39","0","12","14","6"
"06/03/2012","41","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","41","3",".","22","10"
"06/04/2012","32","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","3","29","1",".","32","16"
"06/05/2012","29","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","29","0","4","11","11"
"06/06/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","0",".","20","14"
"06/07/2012","35","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","35","0",".","12","9"
"06/08/2012","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","27","0","6","18","11"
"06/09/2012","32","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","3","32",".",".","15","8"
"06/10/2012","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","41","0",".","18","12"
"06/11/2012","38","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","38","4","9","22","13"
"06/12/2012","20","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","19","3",".","20","17"
"06/13/2012","33","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","33","1",".","10","8"
"06/14/2012","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","36","0","10","17","17"
"06/15/2012","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","3",".","14","12"
"06/16/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","13","9"
"06/17/2012","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","25","0","4","10","7"
"06/18/2012","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","0",".","8","8"
"06/19/2012","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","25","0",".","12","16"
"06/20/2012","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","33","1","11","25","12"
"06/21/2012","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","1",".","20","11"
"06/22/2012","25","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","25","0",".","17","8"
"06/23/2012","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1","3","11","8"
"06/24/2012","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","31","1",".","14","9"
"06/25/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","0",".","15","10"
"06/26/2012","26","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","26","0","8","24","16"
"06/27/2012","38","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","38","1",".","25","28"
"06/28/2012","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","30","1",".","18","23"
"06/29/2012","31","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","31","0","7","20","8"
"06/30/2012","27","PM2.5","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","16","0",".","27","8"
"07/01/2012","21","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","21","0",".","16","12"
"07/02/2012","57","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2","28","1","10","57","9"
"07/03/2012","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","0",".","15","5"
"07/04/2012","48","PM2.5","Beaverton - Highland Park","41-067-0111","AQS","2","39","3",".","48","11"
"07/05/2012","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","1","12","40","10"
"07/06/2012","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","0",".","25","9"
"07/07/2012","50","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","50","0",".","26","6"
"07/08/2012","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","71","1","14","40","7"
"07/09/2012","56","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","51","0",".","56","8"
"07/10/2012","54","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","0",".","54","6"
"07/11/2012","43","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","38","1","14","43","10"
"07/12/2012","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","0",".","31","11"
"07/13/2012","32","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1",".","32","8"
"07/14/2012","88","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2","42","1","17","88","9"
"07/15/2012","21","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","21","0",".","15","6"
"07/16/2012","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0",".","24","15"
"07/17/2012","36","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","36","0","13","33","9"
"07/18/2012","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","28",".",".","23","8"
"07/19/2012","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","38",".",".","36","25"
"07/20/2012","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","26",".","13","23","14"
"07/21/2012","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42",".",".","18","13"
"07/22/2012","20","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","20",".",".","16","6"
"07/23/2012","22","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","22",".","7","15","."
"07/24/2012","34","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","34",".",".","26","."
"07/25/2012","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","47","0",".","40","."
"07/26/2012","50","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","44","0","16","50","11"
"07/27/2012","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","22","0",".","29","10"
"07/28/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0",".","18","4"
"07/29/2012","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","29","0","6","20","6"
"07/30/2012","23","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","23","0",".","19","8"
"07/31/2012","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","35",".",".","13","."
"08/01/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","0","11","24","8"
"08/02/2012","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","0",".","19","8"
"08/03/2012","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","41","1",".","25","10"
"08/04/2012","47","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","47","1","17","38","17"
"08/05/2012","84","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","84","1",".","45","22"
"08/06/2012","48","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","48","1",".","30","15"
"08/07/2012","38","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","37","0","11","38","12"
"08/08/2012","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0",".","20","10"
"08/09/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","0",".","22","8"
"08/10/2012","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","0","11","25","8"
"08/11/2012","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","49","1",".","43","8"
"08/12/2012","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","64","1",".","52","12"
"08/13/2012","49","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","2","49","0","22","49","14"
"08/14/2012","37","PM2.5","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","35","0",".","37","19"
"08/15/2012","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","58","1",".","45","15"
"08/16/2012","97","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","97","1","23","56","30"
"08/17/2012","108","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","108","1",".","43","21"
"08/18/2012","39","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","3","30","1",".","39","13"
"08/19/2012","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1","10","26","11"
"08/20/2012","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","0",".","31","13"
"08/21/2012","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","0",".","21","14"
"08/22/2012","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","32","0","8","22","16"
"08/23/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","31","0",".","15","15"
"08/24/2012","33","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","5","33","1",".","25","17"
"08/25/2012","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","49","1","18","39","27"
"08/26/2012","36","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","36","0",".","24","6"
"08/27/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","0",".","20","9"
"08/28/2012","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","0","10","22","12"
"08/29/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","0",".","20","13"
"08/30/2012","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","0",".","24","10"
"08/31/2012","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","0","12","32","8"
"09/01/2012","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","0",".","21","11"
"09/02/2012","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","0",".","21","8"
"09/03/2012","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","36","0","8","22","6"
