"Date","Overall AQI Value","Main Pollutant","Site Name (of Overall AQI)","Site ID (of Overall AQI)","Source (of Overall AQI)","CO","Ozone","SO2","PM10","PM25","NO2"
"04/06/2013","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","41","1",".","18","10"
"04/07/2013","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","41","1","2","13","10"
"04/08/2013","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","23","16"
"04/09/2013","38","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","6","26","3",".","38","20"
"04/10/2013","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","1","9","19","10"
"04/11/2013","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","30","1",".","15","18"
"04/12/2013","38","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","38",".",".","24","23"
"04/13/2013","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","40","1","6","19","9"
"04/14/2013","33","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","33","1",".","16","11"
"04/15/2013","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","1",".","19","19"
"04/16/2013","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","37","1","7","30","22"
"04/17/2013","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","7","34","1",".","31","18"
"04/18/2013","34","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","34","1",".","28","14"
"04/19/2013","23","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","23","1","2","12","8"
"04/20/2013","35","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","35","1",".","10","10"
"04/21/2013","27","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","27","1",".","19","11"
"04/22/2013","42","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","42","1","8","19","16"
"04/23/2013","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","3",".","26","19"
"04/24/2013","44","Ozone","Portland - SE Lafayette","41-051-0080","AQS","3","44","3",".","22","25"
"04/25/2013","36","Ozone","Portland - SE Lafayette","41-051-0080","AQS","5","36","3","12","29","23"
"04/26/2013","31","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","31",".",".","25","."
"04/27/2013","30","Ozone","Portland - SE Lafayette","41-051-0080","AQS","6","30","3",".","25","20"
"04/28/2013","41","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","41","1","6","28","6"
"04/29/2013","39","Ozone","Portland - SE Lafayette","41-051-0080","AQS",".","39",".",".","11","."
"04/30/2013","40","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","40","1",".","16","11"
"05/01/2013","46","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","46","1","12","24","21"
"05/02/2013","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","58","1",".","27","24"
"05/03/2013","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","51","1",".","23","22"
"05/04/2013","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","49","3","19","27","17"
"05/05/2013","45","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","6","45","3",".","24","28"
"05/06/2013","64","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","8","64","1",".","39","27"
"05/07/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","1","13","31","13"
"05/08/2013","34","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","3","31","1",".","34","25"
"05/09/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","1",".","40","13"
"05/10/2013","71","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","71","3","21","48","25"
"05/11/2013","74","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","74","3",".","35","14"
"05/12/2013","25","PM2.5","YACOLT - YACOLT RD","53-011-0022","AQS","2","19","1",".","25","12"
"05/13/2013","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1","6","14","9"
"05/14/2013","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","49","1",".","23","17"
"05/15/2013","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","36","1",".","33","16"
"05/16/2013","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","31","1","12","25","9"
"05/17/2013","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","34","1",".","15","11"
"05/18/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","30",".",".","19","."
"05/19/2013","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","33",".","6","19","."
"05/20/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS",".","44",".",".","19","."
"05/21/2013","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","0",".","15","4"
"05/22/2013","29","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","29","1","5","14","3"
"05/23/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1",".","14","8"
"05/24/2013","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","1",".","13","15"
"05/25/2013","41","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","41","1","5","19","12"
"05/26/2013","31","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","31","1",".","13","4"
"05/27/2013","29","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","1","29","1",".","10","5"
"05/28/2013","35","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","35","1","7","33","13"
"05/29/2013","37","Ozone","SAUVIE ISLAND-SIS","41-009-0004","AQS","2","37","1",".","8","8"
"05/30/2013","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","1",".","12","16"
"05/31/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","44","1","7","18","13"
"06/01/2013","36","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","36","1",".","22","12"
"06/02/2013","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","1",".","14","4"
"06/03/2013","55","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","31","1","14","55","8"
"06/04/2013","47","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","47","1",".","24","10"
"06/05/2013","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","49","1",".","19","8"
"06/06/2013","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","1","10","30","8"
"06/07/2013","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","42","3",".","18","14"
"06/08/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","44","1",".","21","4"
"06/09/2013","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","38","1","8","17","3"
"06/10/2013","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","1",".","15","6"
"06/11/2013","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","28","1",".","10","7"
"06/12/2013","26","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","26","1","6","13","9"
"06/13/2013","22","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","22","1",".","13","."
"06/14/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1",".","17","."
"06/15/2013","38","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","38","1","8","30","."
"06/16/2013","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","32","1",".","28","."
"06/17/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1",".","13","."
"06/18/2013","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","27","1","5","11","."
"06/19/2013","24","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","1","24","1",".","13","8"
"06/20/2013","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","25","1",".","10","10"
"06/21/2013","29","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","2","29","1","8","19","13"
"06/22/2013","40","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","40","1",".","27","31"
"06/23/2013","28","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","5","23","1",".","28","12"
"06/24/2013","27","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","27","1","4","14","10"
"06/25/2013","20","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","20","1",".","14","8"
"06/26/2013","25","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","25","1",".","20","19"
"06/27/2013","29","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","29","1","7","25","8"
"06/28/2013","43","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","2","43",".",".","30","8"
"06/29/2013","43","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","43","3",".","16","8"
"06/30/2013","61","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","61","1","10","35","8"
"07/01/2013","67","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","67","1",".","24","8"
"07/02/2013","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","35","1",".","20","6"
"07/03/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","44","1","10","20","8"
"07/04/2013","33","PM2.5","VANCOUVER - 4TH PL BLVD E","53-011-0013","AQS","1","31","3",".","33","8"
"07/05/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","1",".","26","8"
"07/06/2013","38","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","38","1","11","31","8"
"07/07/2013","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","30","5"
"07/08/2013","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","3",".","30","6"
"07/09/2013","49","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","49","1","13","37","12"
"07/10/2013","28","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","28","1",".","16","6"
"07/11/2013","32","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","32","1",".","17","8"
"07/12/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","0","8","29","9"
"07/13/2013","35","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","35","3",".","32","5"
"07/14/2013","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","0",".","33","7"
"07/15/2013","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","48","1","13","28","."
"07/16/2013","44","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","44","1",".","33","."
"07/17/2013","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","40","3",".","32","."
"07/18/2013","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1","13","29","8"
"07/19/2013","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","1",".","34","9"
"07/20/2013","33","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","33","1",".","32","6"
"07/21/2013","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","1","28","1","6","28","6"
"07/22/2013","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","31","3",".","25","5"
"07/23/2013","42","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","42","1",".","35","9"
"07/24/2013","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","39","1","11","27","10"
"07/25/2013","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","40","1",".","26","7"
"07/26/2013","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","40","1",".","27","8"
"07/27/2013","40","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","40","1","10","26","5"
"07/28/2013","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","1","27","3",".","28","8"
"07/29/2013","34","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","34","3",".","27","9"
"07/30/2013","37","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","37","1","12","31","9"
"07/31/2013","37","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","30","1","8","37","8"
"08/01/2013","27","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","20","1",".","27","9"
"08/02/2013","29","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","27","1","7","29","8"
"08/03/2013","36","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","36","3",".","36","6"
"08/04/2013","58","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","58","1",".","40","10"
"08/05/2013","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","45","1","12","37","12"
"08/06/2013","48","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","48",".",".","30","14"
"08/07/2013","37","Ozone","Portland - SE Lafayette","41-051-0080","AQS","2","37",".",".","29","12"
"08/08/2013","30","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","1","28","3","9","30","8"
"08/09/2013","31","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","31","3",".","31","16"
"08/10/2013","41","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","31","3",".","41","11"
"08/11/2013","54","PM2.5","Portland - SE Lafayette","41-051-0080","AQS","2","25","1","9","54","7"
"08/12/2013","42","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","34","3",".","42","12"
"08/13/2013","51","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","6","51","3",".","43","30"
"08/14/2013","52","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS",".","38",".","18","52","24"
"08/15/2013","37","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","16","1",".","37","13"
"08/16/2013","37","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","31","4",".","37","8"
"08/17/2013","34","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","33","3","8","34","11"
"08/18/2013","39","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","1","39","1",".","30","5"
"08/19/2013","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","41","1",".","31","14"
"08/20/2013","41","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","41","1","14","34","12"
"08/21/2013","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","54","3",".","33","16"
"08/22/2013","54","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","5","54","4",".","51","30"
"08/23/2013","48","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","26","1","9","48","8"
"08/24/2013","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","30","8"
"08/25/2013","27","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","23","1",".","27","15"
"08/26/2013","30","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","30","3","7","27","11"
"08/27/2013","33","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","3","31","3",".","33","11"
"08/28/2013","33","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","29","1",".","33","18"
"08/29/2013","28","PM2.5","MULTORPOR-Ski Bowl, Mt. Hood Wilderness","41-005-0102","AQS","2","18","1","6","28","12"
"08/30/2013","31","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","2","31","1",".","25","10"
"08/31/2013","45","Ozone","CARUS TRAILER/SPANGLER RD","41-005-0004","AQS","3","45","3",".","27","22"
"09/01/2013","38","Ozone","VANCOUVER - BLAIRMONT DR","53-011-0011","AQS","3","38","1","8","30","13"
"09/02/2013","31","Ozone","Sherwood  -  Lasich and Roy Rogers (SLR)","41-067-1004","AQS","3","31","1",".","28","16"
