STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00116616,"PARK FOREST, IL US",6/1/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/2/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/3/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/4/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/5/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/6/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/7/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/8/1952,,,,,,0,0,,,
USC00116616,"PARK FOREST, IL US",6/9/1952,,,,,7.6,0,0,30.6,15.6,22.2
USC00116616,"PARK FOREST, IL US",6/10/1952,,,,,0,0,0,30,13.3,27.8
USC00116616,"PARK FOREST, IL US",6/11/1952,,,,,0,0,0,28.3,10,21.1
USC00116616,"PARK FOREST, IL US",6/12/1952,,,,,31.8,0,0,23.9,14.4,23.3
USC00116616,"PARK FOREST, IL US",6/13/1952,,,,,35.1,0,0,29.4,19.4,22.2
USC00116616,"PARK FOREST, IL US",6/14/1952,,,,,15.7,0,0,30.6,19.4,28.3
USC00116616,"PARK FOREST, IL US",6/15/1952,,,,,0,0,0,32.8,20.6,31.1
USC00116616,"PARK FOREST, IL US",6/16/1952,,,,,0,0,0,32.8,24.4,31.7
USC00116616,"PARK FOREST, IL US",6/17/1952,,,,,5.3,0,0,31.7,18.9,27.2
USC00116616,"PARK FOREST, IL US",6/18/1952,,,,,0,0,0,31.1,16.7,28.3
USC00116616,"PARK FOREST, IL US",6/19/1952,,,,,0,0,0,28.3,17.8,17.8
USC00116616,"PARK FOREST, IL US",6/20/1952,,,,,17.3,0,0,18.3,10,17.8
USC00116616,"PARK FOREST, IL US",6/21/1952,,,,,3.8,0,0,29.4,13.9,23.3
USC00116616,"PARK FOREST, IL US",6/22/1952,,,,,0,0,0,27.8,13.9,24.4
USC00116616,"PARK FOREST, IL US",6/23/1952,,,,,,0,0,28.9,16.1,22.2
USC00116616,"PARK FOREST, IL US",6/24/1952,,,,,0,0,0,33.3,21.1,32.2
USC00116616,"PARK FOREST, IL US",6/25/1952,,,,,0,0,0,33.3,22.8,32.2
USC00116616,"PARK FOREST, IL US",6/26/1952,,,,,0,0,0,32.2,21.1,22.8
USC00116616,"PARK FOREST, IL US",6/27/1952,,,,,6.4,0,0,29.4,16.7,27.2
USC00116616,"PARK FOREST, IL US",6/28/1952,,,,,0,0,0,35.6,19.4,34.4
USC00116616,"PARK FOREST, IL US",6/29/1952,,,,,0,0,0,35.6,24.4,30
USC00116616,"PARK FOREST, IL US",6/30/1952,,,,,0,0,0,30,18.3,22.2
USC00116616,"PARK FOREST, IL US",7/1/1952,,,,,0,0,0,29.4,16.7,27.2
USC00116616,"PARK FOREST, IL US",7/2/1952,,,,,0,0,0,34.4,18.3,31.7
USC00116616,"PARK FOREST, IL US",7/3/1952,,,,,2,0,0,31.7,21.7,27.8
USC00116616,"PARK FOREST, IL US",7/4/1952,,,,,0,0,0,30,13.3,27.2
USC00116616,"PARK FOREST, IL US",7/5/1952,,,,,0,0,0,31.1,15.6,28.9
USC00116616,"PARK FOREST, IL US",7/6/1952,,,,,0,0,0,32.2,15.6,30
USC00116616,"PARK FOREST, IL US",7/7/1952,,,,,0,0,0,33.9,21.1,
USC00116616,"PARK FOREST, IL US",7/8/1952,,,,,9.9,0,0,,15.6,18.9
USC00116616,"PARK FOREST, IL US",7/9/1952,,,,,0,0,0,25.6,10.6,25
USC00116616,"PARK FOREST, IL US",7/10/1952,,,,,0,0,0,28.9,15.6,27.8
USC00116616,"PARK FOREST, IL US",7/11/1952,,,,,0,0,0,32.2,18.3,31.1
USC00116616,"PARK FOREST, IL US",7/12/1952,,,,,0,0,0,34.4,18.3,32.2
USC00116616,"PARK FOREST, IL US",7/13/1952,,,,,0,0,0,33.9,18.3,27.8
USC00116616,"PARK FOREST, IL US",7/14/1952,,,,,6.6,0,0,28.3,21.1,27.2
USC00116616,"PARK FOREST, IL US",7/15/1952,,,,,0,0,0,27.2,17.2,23.9
USC00116616,"PARK FOREST, IL US",7/16/1952,,,,,2.5,0,0,30.6,18.9,29.4
USC00116616,"PARK FOREST, IL US",7/17/1952,,,,,1.3,0,0,30,22.8,27.8
USC00116616,"PARK FOREST, IL US",7/18/1952,,,,,4.6,0,0,32.2,22.8,25.6
USC00116616,"PARK FOREST, IL US",7/19/1952,,,,,27.9,0,0,31.1,20.6,30.6
USC00116616,"PARK FOREST, IL US",7/20/1952,,,,,0,0,0,33.9,20.6,32.2
USC00116616,"PARK FOREST, IL US",7/21/1952,,,,,0.8,0,0,32.2,21.7,31.1
USC00116616,"PARK FOREST, IL US",7/22/1952,,,,,0,0,0,34.4,23.9,32.8
USC00116616,"PARK FOREST, IL US",7/23/1952,,,,,5.8,0,0,32.8,20,25.6
USC00116616,"PARK FOREST, IL US",7/24/1952,,,,,0,0,0,27.8,11.7,26.1
USC00116616,"PARK FOREST, IL US",7/25/1952,,,,,0,0,0,31.1,16.1,30.6
USC00116616,"PARK FOREST, IL US",7/26/1952,,,,,0.3,0,0,31.1,20,26.1
USC00116616,"PARK FOREST, IL US",7/27/1952,,,,,0,0,0,32.8,15,31.7
USC00116616,"PARK FOREST, IL US",7/28/1952,,,,,1.8,0,0,32.2,22.2,25
USC00116616,"PARK FOREST, IL US",7/29/1952,,,,,0,0,0,25,15,23.3
USC00116616,"PARK FOREST, IL US",7/30/1952,,,,,0,0,0,27.2,15,24.4
USC00116616,"PARK FOREST, IL US",7/31/1952,,,,,0,0,0,26.1,10.6,22.2
USC00116616,"PARK FOREST, IL US",8/1/1952,,,,,0,0,0,29.4,13.3,26.7
USC00116616,"PARK FOREST, IL US",8/2/1952,,,,,0,0,0,31.7,16.1,26.7
USC00116616,"PARK FOREST, IL US",8/3/1952,,,,,6.9,0,0,32.2,15.6,22.8
USC00116616,"PARK FOREST, IL US",8/4/1952,,,,,1.8,0,0,27.2,20,25
USC00116616,"PARK FOREST, IL US",8/5/1952,,,,,0,0,0,25,12.2,18.9
USC00116616,"PARK FOREST, IL US",8/6/1952,,,,,0,0,0,25,13.9,22.2
USC00116616,"PARK FOREST, IL US",8/7/1952,,,,,0,0,0,28.9,11.1,25.6
USC00116616,"PARK FOREST, IL US",8/8/1952,,,,,0,0,0,31.1,16.7,27.2
USC00116616,"PARK FOREST, IL US",8/9/1952,,,,,5.1,0,0,27.2,20,24.4
USC00116616,"PARK FOREST, IL US",8/10/1952,,,,,0,0,0,28.9,16.7,25.6
USC00116616,"PARK FOREST, IL US",8/11/1952,,,,,4.3,0,0,25.6,15,21.1
USC00116616,"PARK FOREST, IL US",8/12/1952,,,,,0,0,0,25,17.2,22.2
USC00116616,"PARK FOREST, IL US",8/13/1952,,,,,0,0,0,28.3,11.7,25
USC00116616,"PARK FOREST, IL US",8/14/1952,,,,,17.5,0,0,29.4,18.3,27.8
USC00116616,"PARK FOREST, IL US",8/15/1952,,,,,2,0,0,29.4,20.6,23.9
USC00116616,"PARK FOREST, IL US",8/16/1952,,,,,2.5,0,0,28.3,18.9,26.7
USC00116616,"PARK FOREST, IL US",8/17/1952,,,,,0,0,0,29.4,17.2,26.1
USC00116616,"PARK FOREST, IL US",8/18/1952,,,,,0,0,0,26.7,13.9,22.8
USC00116616,"PARK FOREST, IL US",8/19/1952,,,,,0,0,0,28.3,12.8,26.1
USC00116616,"PARK FOREST, IL US",8/20/1952,,,,,4.1,0,0,26.7,17.8,24.4
USC00116616,"PARK FOREST, IL US",8/21/1952,,,,,1.8,0,0,26.7,20,22.2
USC00116616,"PARK FOREST, IL US",8/22/1952,,,,,0,0,0,22.2,13.3,17.8
USC00116616,"PARK FOREST, IL US",8/23/1952,,,,,0,0,0,22.2,8.9,18.9
USC00116616,"PARK FOREST, IL US",8/24/1952,,,,,0,0,0,26.7,7.2,24.4
USC00116616,"PARK FOREST, IL US",8/25/1952,,,,,0,0,0,28.3,9.4,25
USC00116616,"PARK FOREST, IL US",8/26/1952,,,,,0,0,0,30.6,15,27.8
USC00116616,"PARK FOREST, IL US",8/27/1952,,,,,0,0,0,32.2,19.4,28.9
USC00116616,"PARK FOREST, IL US",8/28/1952,,,,,0,0,0,34.4,17.8,31.7
USC00116616,"PARK FOREST, IL US",8/29/1952,,,,,0,0,0,31.7,15,23.3
USC00116616,"PARK FOREST, IL US",8/30/1952,,,,,0,0,0,31.7,19.4,25
USC00116616,"PARK FOREST, IL US",8/31/1952,,,,,0,0,0,30.6,19.4,28.3
USC00116616,"PARK FOREST, IL US",9/1/1952,,,,,40.1,0,0,28.3,16.1,17.2
USC00116616,"PARK FOREST, IL US",9/2/1952,,,,,0,0,0,20.6,11.1,16.1
USC00116616,"PARK FOREST, IL US",9/3/1952,,,,,0,0,0,20.6,6.7,17.8
USC00116616,"PARK FOREST, IL US",9/4/1952,,,,,0,0,0,23.3,7.8,21.7
USC00116616,"PARK FOREST, IL US",9/5/1952,,,,,0,0,0,26.7,12.8,24.4
USC00116616,"PARK FOREST, IL US",9/6/1952,,,,,2.5,0,0,24.4,14.4,16.7
USC00116616,"PARK FOREST, IL US",9/7/1952,,,,,0,0,0,19.4,11.1,17.8
USC00116616,"PARK FOREST, IL US",9/8/1952,,,,,0,0,0,27.2,9.4,25.6
USC00116616,"PARK FOREST, IL US",9/9/1952,,,,,0,0,0,31.1,15.6,28.3
USC00116616,"PARK FOREST, IL US",9/10/1952,,,,,0,0,0,32.2,17.2,27.8
USC00116616,"PARK FOREST, IL US",9/11/1952,,,,,0,0,0,33.3,18.3,28.3
USC00116616,"PARK FOREST, IL US",9/12/1952,,,,,0,0,0,33.3,14.4,30.6
USC00116616,"PARK FOREST, IL US",9/13/1952,,,,,0,0,0,32.8,20,28.9
USC00116616,"PARK FOREST, IL US",9/14/1952,,,,,0,0,0,30.6,21.1,25.6
USC00116616,"PARK FOREST, IL US",9/15/1952,,,,,0,0,0,26.7,7.2,23.9
USC00116616,"PARK FOREST, IL US",9/16/1952,,,,,0,0,0,27.8,7.2,24.4
USC00116616,"PARK FOREST, IL US",9/17/1952,,,,,0,0,0,27.8,12.2,23.9
USC00116616,"PARK FOREST, IL US",9/18/1952,,,,,4.1,0,0,23.9,13.9,13.9
USC00116616,"PARK FOREST, IL US",9/19/1952,,,,,0,0,0,20.6,5,16.1
USC00116616,"PARK FOREST, IL US",9/20/1952,,,,,0,0,0,18.9,3.3,15.6
USC00116616,"PARK FOREST, IL US",9/21/1952,,,,,0,0,0,20,3.3,16.1
USC00116616,"PARK FOREST, IL US",9/22/1952,,,,,4.8,0,0,19.4,9.4,15.6
USC00116616,"PARK FOREST, IL US",9/23/1952,,,,,0,0,0,19.4,2.2,16.1
USC00116616,"PARK FOREST, IL US",9/24/1952,,,,,0,0,0,22.8,6.1,19.4
USC00116616,"PARK FOREST, IL US",9/25/1952,,,,,0,0,0,26.7,10.6,23.3
USC00116616,"PARK FOREST, IL US",9/26/1952,,,,,0,0,0,23.3,10.6,13.3
USC00116616,"PARK FOREST, IL US",9/27/1952,,,,,0,0,0,22.2,3.9,21.7
USC00116616,"PARK FOREST, IL US",9/28/1952,,,,,0,0,0,31.7,9.4,25
USC00116616,"PARK FOREST, IL US",9/29/1952,,,,,0,0,0,25.6,12.2,15.6
USC00116616,"PARK FOREST, IL US",9/30/1952,,,,,0,0,0,30,7.2,23.3
USC00116616,"PARK FOREST, IL US",10/1/1952,,,,,0,0,0,31.7,17.2,18.3
USC00116616,"PARK FOREST, IL US",10/2/1952,,,,,0,0,0,18.9,6.7,8.9
USC00116616,"PARK FOREST, IL US",10/3/1952,,,,,0,0,0,16.7,-2.2,13.3
USC00116616,"PARK FOREST, IL US",10/4/1952,,,,,0,0,0,19.4,6.7,12.8
USC00116616,"PARK FOREST, IL US",10/5/1952,,,,,0,0,0,12.8,1.7,3.3
USC00116616,"PARK FOREST, IL US",10/6/1952,,,,,0,0,0,8.9,-6.1,6.1
USC00116616,"PARK FOREST, IL US",10/7/1952,,,,,0,0,0,11.7,-3.9,2.8
USC00116616,"PARK FOREST, IL US",10/8/1952,,,,,0,0,0,15,-4.4,8.9
USC00116616,"PARK FOREST, IL US",10/9/1952,,,,,0,0,0,13.9,0,8.3
USC00116616,"PARK FOREST, IL US",10/10/1952,,,,,0,0,0,15.6,3.9,8.3
USC00116616,"PARK FOREST, IL US",10/11/1952,,,,,0,0,0,21.1,1.7,17.2
USC00116616,"PARK FOREST, IL US",10/12/1952,,,,,0,0,0,22.2,1.7,16.1
USC00116616,"PARK FOREST, IL US",10/13/1952,,,,,0,0,0,22.2,3.3,16.1
USC00116616,"PARK FOREST, IL US",10/14/1952,,,,,17.3,0,0,16.7,2.2,7.2
USC00116616,"PARK FOREST, IL US",10/15/1952,,,,,9.7,0,0,12.8,2.8,7.2
USC00116616,"PARK FOREST, IL US",10/16/1952,,,,,0,0,0,11.7,-0.6,5.6
USC00116616,"PARK FOREST, IL US",10/17/1952,,,,,0,0,0,8.9,5,5.6
USC00116616,"PARK FOREST, IL US",10/18/1952,,,,,0,0,0,12.8,-4.4,9.4
USC00116616,"PARK FOREST, IL US",10/19/1952,,,,,0,0,0,15.6,1.1,10
USC00116616,"PARK FOREST, IL US",10/20/1952,,,,,3,0,0,10,-2.2,2.8
USC00116616,"PARK FOREST, IL US",10/21/1952,,,,,0,0,0,10.6,-4.4,3.3
USC00116616,"PARK FOREST, IL US",10/22/1952,,,,,0,0,0,16.1,-0.6,10
USC00116616,"PARK FOREST, IL US",10/23/1952,,,,,0,0,0,20.6,0,10.6
USC00116616,"PARK FOREST, IL US",10/24/1952,,,,,0,0,0,21.7,0.6,15.6
USC00116616,"PARK FOREST, IL US",10/25/1952,,,,,0,0,0,18.9,0.6,16.1
USC00116616,"PARK FOREST, IL US",10/26/1952,,,,,0,0,0,23.9,0.6,14.4
USC00116616,"PARK FOREST, IL US",10/27/1952,,,,,0,0,0,19.4,3.9,7.2
USC00116616,"PARK FOREST, IL US",10/28/1952,,,,,0,0,0,7.2,0.6,1.7
USC00116616,"PARK FOREST, IL US",10/29/1952,,,,,0,0,0,8.9,-8.3,2.8
USC00116616,"PARK FOREST, IL US",10/30/1952,,,,,0,0,0,18.3,1.1,13.3
USC00116616,"PARK FOREST, IL US",10/31/1952,,,,,0,0,0,19.4,7.8,11.1
USC00116616,"PARK FOREST, IL US",11/1/1952,,,,,0,0,0,22.2,2.2,17.2
USC00116616,"PARK FOREST, IL US",11/2/1952,,,,,0,0,0,18.3,2.8,8.9
USC00116616,"PARK FOREST, IL US",11/3/1952,,,,,0,0,0,9.4,-1.1,0
USC00116616,"PARK FOREST, IL US",11/4/1952,,,,,0,0,0,15.6,-2.2,8.3
USC00116616,"PARK FOREST, IL US",11/5/1952,,,,,0,0,0,18.9,3.9,10.6
USC00116616,"PARK FOREST, IL US",11/6/1952,,,,,0,0,0,10.6,1.7,3.9
USC00116616,"PARK FOREST, IL US",11/7/1952,,,,,0,0,0,9.4,-6.7,1.7
USC00116616,"PARK FOREST, IL US",11/8/1952,,,,,0,0,0,13.9,1.7,10.6
USC00116616,"PARK FOREST, IL US",11/9/1952,,,,,0,0,0,11.1,0,5
USC00116616,"PARK FOREST, IL US",11/10/1952,,,,,0,0,0,7.2,0,1.1
USC00116616,"PARK FOREST, IL US",11/11/1952,,,,,0,0,0,9.4,-5,3.9
USC00116616,"PARK FOREST, IL US",11/12/1952,,,,,0,0,0,13.9,-4.4,7.2
USC00116616,"PARK FOREST, IL US",11/13/1952,,,,,0,0,0,17.8,1.7,11.7
USC00116616,"PARK FOREST, IL US",11/14/1952,,,,,0,0,0,16.1,4.4,13.3
USC00116616,"PARK FOREST, IL US",11/15/1952,,,,,0,0,0,17.2,2.8,6.7
USC00116616,"PARK FOREST, IL US",11/16/1952,,,,,0,0,0,21.1,5.6,17.8
USC00116616,"PARK FOREST, IL US",11/17/1952,,,,,19.8,0,0,23.3,13.3,19.4
USC00116616,"PARK FOREST, IL US",11/18/1952,,,,,22.1,0,0,20,6.7,6.7
USC00116616,"PARK FOREST, IL US",11/19/1952,,,,,0,0,0,7.2,3.3,3.9
USC00116616,"PARK FOREST, IL US",11/20/1952,,,,,0,0,0,4.4,1.1,2.2
USC00116616,"PARK FOREST, IL US",11/21/1952,,,,,0,0,0,7.2,-5.6,2.2
USC00116616,"PARK FOREST, IL US",11/22/1952,,,,,4.1,0,0,6.1,0.6,3.3
USC00116616,"PARK FOREST, IL US",11/23/1952,,,,,3.8,0,0,8.3,0,1.7
USC00116616,"PARK FOREST, IL US",11/24/1952,,,,,0,0,0,5.6,-0.6,5
USC00116616,"PARK FOREST, IL US",11/25/1952,,,,,19.8,0,0,12.8,4.4,12.2
USC00116616,"PARK FOREST, IL US",11/26/1952,,,,,3.6,0,0,13.3,-2.8,-2.8
USC00116616,"PARK FOREST, IL US",11/27/1952,,,,,0,0,0,-1.7,-6.1,-5
USC00116616,"PARK FOREST, IL US",11/28/1952,,,,,0,0,0,-3.9,-11.1,-9.4
USC00116616,"PARK FOREST, IL US",11/29/1952,,,,,0,0,0,0.6,-9.4,-1.7
USC00116616,"PARK FOREST, IL US",11/30/1952,,,,,0,0,0,0.6,-10.6,-4.4
USC00116616,"PARK FOREST, IL US",12/1/1952,,,,,0,0,,-1.7,-7.2,-2.8
USC00116616,"PARK FOREST, IL US",12/2/1952,,,,,3.8,74,,-1.7,-5,-2.2
USC00116616,"PARK FOREST, IL US",12/3/1952,,,,,0,0,51,0,-3.3,0
USC00116616,"PARK FOREST, IL US",12/4/1952,,,,,10.4,0,0,2.2,0,1.1
USC00116616,"PARK FOREST, IL US",12/5/1952,,,,,0,0,0,1.7,-0.6,-0.6
USC00116616,"PARK FOREST, IL US",12/6/1952,,,,,0,0,0,3.3,-6.7,0.6
USC00116616,"PARK FOREST, IL US",12/7/1952,,,,,0,0,0,10.6,-0.6,6.1
USC00116616,"PARK FOREST, IL US",12/8/1952,,,,,0,0,0,13.9,3.9,13.3
USC00116616,"PARK FOREST, IL US",12/9/1952,,,,,0,0,0,13.3,0.6,7.2
USC00116616,"PARK FOREST, IL US",12/10/1952,,,,,0,0,0,7.2,-1.7,0
USC00116616,"PARK FOREST, IL US",12/11/1952,,,,,0,0,0,2.2,-2.8,0
USC00116616,"PARK FOREST, IL US",12/12/1952,,,,,0.8,0,0,1.1,-3.9,-3.9
USC00116616,"PARK FOREST, IL US",12/13/1952,,,,,0,0,0,-2.2,-5.6,-5
USC00116616,"PARK FOREST, IL US",12/14/1952,,,,,0,0,0,-4.4,-9.4,-5
USC00116616,"PARK FOREST, IL US",12/15/1952,,,,,0,0,0,1.1,-9.4,-3.3
USC00116616,"PARK FOREST, IL US",12/16/1952,,,,,0,0,0,5,-5,-0.6
USC00116616,"PARK FOREST, IL US",12/17/1952,,,,,0,0,0,6.7,-3.3,0
USC00116616,"PARK FOREST, IL US",12/18/1952,,,,,0,0,0,1.1,-3.9,-2.2
USC00116616,"PARK FOREST, IL US",12/19/1952,,,,,4.6,0,0,0.6,-6.1,-0.6
USC00116616,"PARK FOREST, IL US",12/20/1952,,,,,5.1,0,0,5,-0.6,1.7
USC00116616,"PARK FOREST, IL US",12/21/1952,,,,,24.1,0,0,3.3,-0.6,1.1
USC00116616,"PARK FOREST, IL US",12/22/1952,,,,,0,0,0,3.3,0.6,2.8
USC00116616,"PARK FOREST, IL US",12/23/1952,,,,,3,0,0,4.4,2.2,2.2
USC00116616,"PARK FOREST, IL US",12/24/1952,,,,,0,0,0,2.2,-2.2,-1.7
USC00116616,"PARK FOREST, IL US",12/25/1952,,,,,0,0,0,-1.1,-6.1,-5.6
USC00116616,"PARK FOREST, IL US",12/26/1952,,,,,0,0,0,-2.2,-6.7,-4.4
USC00116616,"PARK FOREST, IL US",12/27/1952,,,,,0,0,0,-3.3,-10,-8.3
USC00116616,"PARK FOREST, IL US",12/28/1952,,,,,0,0,0,1.7,-10.6,-1.1
USC00116616,"PARK FOREST, IL US",12/29/1952,,,,,0,0,0,3.3,-4.4,2.8
USC00116616,"PARK FOREST, IL US",12/30/1952,,,,,0,0,0,3.9,-6.1,1.1
USC00116616,"PARK FOREST, IL US",12/31/1952,,,,,0,0,0,1.7,0,0
USC00116616,"PARK FOREST, IL US",1/1/1953,,,,,0,0,0,1.7,-0.6,0.6
USC00116616,"PARK FOREST, IL US",1/2/1953,,,,,6.6,64,76,1.7,-0.6,-0.6
USC00116616,"PARK FOREST, IL US",1/3/1953,,,,,0,0,51,-0.6,-8.9,-7.2
USC00116616,"PARK FOREST, IL US",1/4/1953,,,,,0,0,51,-2.8,-13.3,-4.4
USC00116616,"PARK FOREST, IL US",1/5/1953,,,,,0.5,23,51,-3.3,-13.9,-13.9
USC00116616,"PARK FOREST, IL US",1/6/1953,,,,,1,25,76,-9.4,-21.1,-10
USC00116616,"PARK FOREST, IL US",1/7/1953,,,,,0,0,76,-3.9,-16.7,-3.9
USC00116616,"PARK FOREST, IL US",1/8/1953,,,,,9.4,0,51,0,-3.9,0
USC00116616,"PARK FOREST, IL US",1/9/1953,,,,,0,0,51,0.6,-1.1,0.6
USC00116616,"PARK FOREST, IL US",1/10/1953,,,,,0,0,0,1.7,-0.6,0
USC00116616,"PARK FOREST, IL US",1/11/1953,,,,,0,0,0,1.1,-3.9,-3.9
USC00116616,"PARK FOREST, IL US",1/12/1953,,,,,0,0,0,3.9,-10,2.8
USC00116616,"PARK FOREST, IL US",1/13/1953,,,,,0,0,0,6.7,0,3.3
USC00116616,"PARK FOREST, IL US",1/14/1953,,,,,1.3,0,0,7.8,1.1,7.2
USC00116616,"PARK FOREST, IL US",1/15/1953,,,,,1.5,0,0,13.3,7.2,8.3
USC00116616,"PARK FOREST, IL US",1/16/1953,,,,,0,0,0,8.3,-7.2,-5.6
USC00116616,"PARK FOREST, IL US",1/17/1953,,,,,5.1,0,0,0.6,-6.1,-0.6
USC00116616,"PARK FOREST, IL US",1/18/1953,,,,,0,0,0,1.7,-3.9,0
USC00116616,"PARK FOREST, IL US",1/19/1953,,,,,0.8,0,0,2.8,-2.8,0
USC00116616,"PARK FOREST, IL US",1/20/1953,,,,,0,0,0,1.1,-1.7,0
USC00116616,"PARK FOREST, IL US",1/21/1953,,,,,0,0,0,7.2,-2.8,1.7
USC00116616,"PARK FOREST, IL US",1/22/1953,,,,,0,0,0,2.2,-0.6,1.7
USC00116616,"PARK FOREST, IL US",1/23/1953,,,,,9.9,0,0,2.8,1.1,1.1
USC00116616,"PARK FOREST, IL US",1/24/1953,,,,,0.3,0,0,2.2,-6.7,-2.8
USC00116616,"PARK FOREST, IL US",1/25/1953,,,,,1,0,0,,-6.7,-6.7
USC00116616,"PARK FOREST, IL US",1/26/1953,,,,,0,0,0,1.7,-8.3,0
USC00116616,"PARK FOREST, IL US",1/27/1953,,,,,0,0,0,3.3,-3.9,0.6
USC00116616,"PARK FOREST, IL US",1/28/1953,,,,,0,0,0,1.1,-10.6,-5
USC00116616,"PARK FOREST, IL US",1/29/1953,,,,,2.5,64,51,-3.9,-18.3,-8.3
USC00116616,"PARK FOREST, IL US",1/30/1953,,,,,0,0,0,6.7,-8.9,-1.1
USC00116616,"PARK FOREST, IL US",1/31/1953,,,,,0,0,0,5.6,-2.8,0.6
USC00116616,"PARK FOREST, IL US",2/1/1953,,,,,0,0,0,3.3,-16.1,-8.9
USC00116616,"PARK FOREST, IL US",2/2/1953,,,,,0,0,0,4.4,-9.4,-2.2
USC00116616,"PARK FOREST, IL US",2/3/1953,,,,,0,0,0,0,-10.6,-3.3
USC00116616,"PARK FOREST, IL US",2/4/1953,,,,,0,0,0,7.2,-7.8,3.9
USC00116616,"PARK FOREST, IL US",2/5/1953,,,,,1.5,0,0,7.8,2.2,5.6
USC00116616,"PARK FOREST, IL US",2/6/1953,,,,,3,0,0,7.8,-0.6,1.1
USC00116616,"PARK FOREST, IL US",2/7/1953,,,,,0,0,0,2.8,-1.1,1.1
USC00116616,"PARK FOREST, IL US",2/8/1953,,,,,0,0,0,1.7,-3.9,-2.2
USC00116616,"PARK FOREST, IL US",2/9/1953,,,,,0,0,0,3.3,-5.6,0
USC00116616,"PARK FOREST, IL US",2/10/1953,,,,,0,0,0,5,-1.1,4.4
USC00116616,"PARK FOREST, IL US",2/11/1953,,,,,1.5,0,0,7.2,0,0
USC00116616,"PARK FOREST, IL US",2/12/1953,,,,,0,0,0,1.1,-2.2,-1.7
USC00116616,"PARK FOREST, IL US",2/13/1953,,,,,0,0,0,2.8,-3.9,0
USC00116616,"PARK FOREST, IL US",2/14/1953,,,,,0,0,0,7.2,-1.1,1.7
USC00116616,"PARK FOREST, IL US",2/15/1953,,,,,0,0,0,1.7,-8.3,-3.3
USC00116616,"PARK FOREST, IL US",2/16/1953,,,,,3.3,91,102,-2.8,-11.1,-11.1
USC00116616,"PARK FOREST, IL US",2/17/1953,,,,,0,0,102,-7.8,-21.7,-13.3
USC00116616,"PARK FOREST, IL US",2/18/1953,,,,,0,0,0,7.2,-15,3.9
USC00116616,"PARK FOREST, IL US",2/19/1953,,,,,0,0,0,7.8,0,6.1
USC00116616,"PARK FOREST, IL US",2/20/1953,,,,,32,0,0,12.8,5.6,10
USC00116616,"PARK FOREST, IL US",2/21/1953,,,,,0,0,0,10,-8.9,-7.2
USC00116616,"PARK FOREST, IL US",2/22/1953,,,,,0,0,0,3.9,-13.3,1.7
USC00116616,"PARK FOREST, IL US",2/23/1953,,,,,0,0,0,10,-4.4,3.9
USC00116616,"PARK FOREST, IL US",2/24/1953,,,,,0,0,0,7.2,-1.7,2.2
USC00116616,"PARK FOREST, IL US",2/25/1953,,,,,0,0,0,6.1,-0.6,3.3
USC00116616,"PARK FOREST, IL US",2/26/1953,,,,,0,0,0,8.9,-1.1,7.8
USC00116616,"PARK FOREST, IL US",2/27/1953,,,,,0,0,0,8.3,0,0
USC00116616,"PARK FOREST, IL US",2/28/1953,,,,,0,0,0,7.8,-7.2,2.2
USC00116616,"PARK FOREST, IL US",3/1/1953,,,,,0,0,0,2.8,-8.3,-2.2
USC00116616,"PARK FOREST, IL US",3/2/1953,,,,,0,0,0,0,-3.9,-0.6
USC00116616,"PARK FOREST, IL US",3/3/1953,,,,,9.9,0,0,2.8,-0.6,0.6
USC00116616,"PARK FOREST, IL US",3/4/1953,,,,,0,0,0,0.6,-6.1,-3.3
USC00116616,"PARK FOREST, IL US",3/5/1953,,,,,0,0,0,0,-8.3,-2.2
USC00116616,"PARK FOREST, IL US",3/6/1953,,,,,0,0,0,-1.1,-5,-5
USC00116616,"PARK FOREST, IL US",3/7/1953,,,,,4.6,64,51,-4.4,-8.9,-6.1
USC00116616,"PARK FOREST, IL US",3/8/1953,,,,,0,0,25,0.6,-12.8,-4.4
USC00116616,"PARK FOREST, IL US",3/9/1953,,,,,0,0,0,4.4,-11.7,2.8
USC00116616,"PARK FOREST, IL US",3/10/1953,,,,,0,0,0,12.2,1.1,7.8
USC00116616,"PARK FOREST, IL US",3/11/1953,,,,,0,0,0,14.4,2.8,10
USC00116616,"PARK FOREST, IL US",3/12/1953,,,,,29,0,0,11.7,6.7,11.1
USC00116616,"PARK FOREST, IL US",3/13/1953,,,,,0,0,0,11.7,1.1,2.2
USC00116616,"PARK FOREST, IL US",3/14/1953,,,,,17.8,0,0,8.3,-0.6,7.2
USC00116616,"PARK FOREST, IL US",3/15/1953,,,,,11.9,0,0,11.7,-0.6,1.7
USC00116616,"PARK FOREST, IL US",3/16/1953,,,,,0,0,0,10,-1.1,6.7
USC00116616,"PARK FOREST, IL US",3/17/1953,,,,,0,0,0,17.2,1.1,10.6
