STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,TMIN,Time of Observation,TOBS
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930101,8.3,-1.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930102,6.1,-2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930103,-1.7,-11.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930104,-7.2,-13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930105,-3.9,-11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930106,-4.4,-16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930107,-3.3,-15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930108,2.2,-13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930109,-2.8,-15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930110,-5,-18.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930111,-5,-22.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930112,-4.4,-12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930113,-10,-12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930114,-9.4,-21.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930115,-6.1,-16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930116,-8.9,-22.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930117,-3.9,-23.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930118,-8.3,-21.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930119,2.2,-11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930120,2.2,-22.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930121,-3.3,-18.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930122,2.8,-7.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930123,8.3,-7.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930124,7.8,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930125,17.2,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930126,13.9,-6.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930127,15.6,-2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930128,11.1,-2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930129,13.9,4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930130,5,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930131,8.3,-0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930201,16.7,2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930202,14.4,3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930203,14.4,0,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930204,6.7,-6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930205,6.7,-7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930206,5.6,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930207,11.1,-2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930208,2.8,-10.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930209,1.7,-7.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930210,11.7,0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930211,8.3,-1.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930212,-0.6,-3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930213,3.9,-2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930214,11.7,-0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930215,12.8,0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930216,12.8,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930217,7.8,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930218,-0.6,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930219,5,-6.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930220,4.4,-6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930221,-1.1,-9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930222,0.6,-6.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930223,9.4,-11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930224,6.1,-2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930225,8.9,-2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930226,8.3,-5.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930227,3.9,-3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930228,9.4,0,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930301,8.9,-3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930302,13.3,-2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930303,13.9,-2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930304,13.3,-10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930305,13.9,-10.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930306,6.7,-8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930307,6.7,-3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930308,11.7,-0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930309,11.7,2.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930310,13.3,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930311,8.9,1.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930312,8.9,0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930313,16.1,-4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930314,13.9,0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930315,5.6,-3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930316,5.6,-8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930317,2.2,-6.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930318,1.7,-4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930319,5.6,-12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930320,12.2,-4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930321,10,3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930322,20.6,3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930323,16.7,6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930324,20,8.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930325,17.2,3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930326,15,-2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930327,7.8,1.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930328,7.8,-1.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930329,11.1,-3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930330,16.7,-5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930331,21.7,1.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930401,20.6,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930402,17.2,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930403,20.6,2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930404,21.1,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930405,18.3,-9999,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930406,22.2,-9999,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930407,16.1,3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930408,30.6,6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930409,23.3,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930410,17.2,8.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930412,9.4,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930413,20,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930414,20,8.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930415,15,1.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930416,13.3,-3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930417,15,1.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930418,15,-1.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930419,20,11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930420,20.6,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930421,13.3,3.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930422,10.6,0.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930423,5.6,0,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930424,14.4,-9999,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930425,12.8,6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930426,11.7,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930427,21.7,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930428,23.3,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930429,22.2,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930430,22.8,10.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930501,27.2,11.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930502,22.8,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930503,13.9,7.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930504,11.7,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930505,23.3,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930506,21.1,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930507,18.3,8.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930508,16.1,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930509,12.2,7.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930510,16.7,2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930511,24.4,4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930512,19.4,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930513,11.1,4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930515,17.2,6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930518,12.2,6.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930519,22.8,2.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930520,27.8,4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930521,27.8,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930522,28.3,11.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930523,27.2,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930524,22.2,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930525,26.7,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930526,26.7,8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930527,23.9,15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930528,20.6,11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930529,10,9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930530,20.6,5,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930531,22.2,8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930601,22.2,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930602,24.4,15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930603,26.1,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930604,26.7,16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930605,27.2,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930606,22.2,17.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930607,25,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930608,21.7,11.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930609,27.8,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930610,27.2,11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930611,26.7,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930612,26.1,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930613,24.4,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930614,24.4,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930615,23.3,15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930616,26.1,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930617,26.7,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930618,27.8,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930619,30,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930620,26.7,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930621,25,16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930622,27.2,17.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930623,22.8,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930624,25,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930625,25.6,9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930626,24.4,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930627,24.4,9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930628,20,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930629,21.7,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930630,25,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930701,20,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930702,24.4,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930703,26.1,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930704,25.6,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930705,26.7,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930706,29.4,17.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930707,31.1,16.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930708,30.6,17.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930709,28.3,16.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930710,25,17.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930711,28.3,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930712,31.7,11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930713,30,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930714,30.6,17.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930715,26.7,15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930716,28.9,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930717,28.9,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930718,29.4,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930719,29.4,16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930720,28.3,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930721,26.1,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930722,28.3,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930723,29.4,8.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930724,31.7,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930725,28.3,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930726,28.3,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930727,27.8,8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930728,29.4,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930729,28.3,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930730,26.7,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930801,26.1,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930802,27.8,11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930803,25,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930804,21.1,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930805,28.9,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930806,28.3,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930807,26.1,9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930808,12.2,7.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930809,28.3,9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930810,28.9,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930811,28.9,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930812,27.8,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930813,27.8,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930814,23.9,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930815,30,7.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930816,27.8,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930817,27.2,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930818,28.3,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930819,30,6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930820,30,11.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930821,27.2,8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930822,28.9,8.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930823,21.7,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930824,30,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930825,30.6,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930826,28.9,16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930827,28.9,13.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930828,23.9,20,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930829,23.3,19.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930830,23.3,17.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930831,18.9,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930901,15.6,12.8,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930902,22.8,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930903,22.8,3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930904,25,1.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930905,27.8,6.7,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930906,28.3,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930907,27.2,10,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930908,30,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930909,19.4,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930910,22.8,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930911,21.1,15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930912,16.7,14.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930913,20.6,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930914,25.6,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930915,29.4,15.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930916,23.3,10.6,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930917,22.8,4.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930918,27.2,3.9,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930919,28.9,9.4,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930920,28.3,12.2,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930921,25.6,15,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930922,27.8,11.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930923,26.1,13.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930924,25.6,8.3,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930925,22.2,16.1,9999,-9999
GHCND:USC00444128,HOT SPRINGS VA US,669,38,-79.833333,18930926,16.7,7.8,9999,-9999
