STATION,STATION_NAME,ELEVATION,LATITUDE,LONGITUDE,DATE,TMAX,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TMIN,Measurement Flag,Quality Flag,Source Flag,Time of Observation,TOBS,Measurement Flag,Quality Flag,Source Flag,Time of Observation
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970801,27.8, , ,6,9999,21.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970802,32.2, , ,6,9999,22.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970803,33.3, , ,6,9999,22.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970804,33.9, , ,6,9999,21.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970805,28.9, , ,6,9999,20, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970806,26.7, , ,6,9999,18.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970807,25, , ,6,9999,17.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970808,26.1, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970809,27.8, , ,6,9999,19.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970810,29.4, , ,6,9999,20, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970811,25, , ,6,9999,18.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970812,23.9, , ,6,9999,17.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970813,26.1, , ,6,9999,16.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970814,31.1, , ,6,9999,18.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970815,23.3, , ,6,9999,22.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970816,25, , ,6,9999,19.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970817,22.2, , ,6,9999,16.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970818,24.4, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970819,25.6, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970820,25.6, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970821,26.7, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970822,27.2, , ,6,9999,18.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970823,23.9, , ,6,9999,17.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970824,23.9, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970825,26.7, , ,6,9999,16.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970826,25, , ,6,9999,17.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970827,28.9, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970828,28.9, , ,6,9999,20, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970829,23.3, , ,6,9999,15, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970830,23.9, , ,6,9999,18.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970831,23.9, , ,6,9999,19.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970901,26.7, , ,6,9999,18.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970902,29.4, , ,6,9999,19.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970903,26.7, , ,6,9999,18.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970904,26.7, , ,6,9999,14.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970905,26.7, , ,6,9999,13.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970906,31.1, , ,6,9999,12.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970907,31.1, , ,6,9999,13.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970908,26.7, , ,6,9999,16.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970909,31.1, , ,6,9999,15.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970910,32.2, , ,6,9999,18.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970911,32.2, , ,6,9999,16.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970912,33.3, , ,6,9999,18.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970913,33.3, , ,6,9999,18.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970914,33.3, , ,6,9999,17.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970915,35.6, , ,6,9999,17.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970916,35.6, , ,6,9999,18.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970917,24.4, , ,6,9999,21.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970918,23.9, , ,6,9999,12.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970919,21.1, , ,6,9999,11.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970920,18.3, , ,6,9999,10.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970921,20, , ,6,9999,5, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970922,25, , ,6,9999,6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970923,23.9, , ,6,9999,8.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970924,26.1, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970925,30.6, , ,6,9999,8.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970926,31.7, , ,6,9999,12.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970927,25, , ,6,9999,12.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970928,27.8, , ,6,9999,8.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970929,28.9, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18970930,30, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971001,30.6, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971002,30, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971003,23.3, , ,6,9999,11.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971004,26.7, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971005,27.8, , ,6,9999,3.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971006,23.9, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971007,23.3, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971008,26.7, , ,6,9999,5.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971009,28.3, , ,6,9999,6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971010,30, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971011,30, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971012,28.9, , ,6,9999,9.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971013,32.2, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971014,31.1, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971015,32.2, , ,6,9999,10.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971016,32.8, , ,6,9999,10.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971017,22.2, , ,6,9999,10, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971018,21.1, , ,6,9999,11.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971019,23.9, , ,6,9999,10.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971020,20.6, , ,6,9999,12.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971021,21.1, , ,6,9999,10, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971022,21.7, , ,6,9999,9.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971023,22.2, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971024,16.7, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971025,17.8, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971026,21.1, , ,6,9999,5.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971027,24.4, , ,6,9999,11.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971028,24.4, , ,6,9999,12.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971029,20, , ,6,9999,11.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971030,18.3, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971031,22.2, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971101,21.7, , ,6,9999,13.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971102,15.6, , ,6,9999,10, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971103,17.2, , ,6,9999,6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971104,23.9, , ,6,9999,1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971105,22.2, , ,6,9999,3.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971106,18.3, , ,6,9999,7.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971107,11.7, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971108,17.2, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971109,12.2, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971110,13.3, , ,6,9999,6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971111,13.9, , ,6,9999,5, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971112,8.3, , ,6,9999,0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971113,12.8, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971114,15, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971115,23.3, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971116,20, , ,6,9999,5.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971117,8.3, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971118,10, , ,6,9999,-3.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971119,16.1, , ,6,9999,-1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971120,20, , ,6,9999,0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971121,18.3, , ,6,9999,1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971122,16.1, , ,6,9999,7.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971123,13.3, , ,6,9999,-0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971124,8.9, , ,6,9999,-4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971125,18.3, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971126,24.4, , ,6,9999,11.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971127,18.3, , ,6,9999,2.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971128,11.7, , ,6,9999,-2.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971129,8.9, , ,6,9999,3.3, ,I,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971130,2.2, ,I,6,9999,-6.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971201,12.8, , ,6,9999,-2.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971202,6.7, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971203,8.3, , ,6,9999,3.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971204,13.9, , ,6,9999,8.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971205,11.1, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971206,4.4, , ,6,9999,-0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971207,12.2, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971208,13.3, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971209,18.3, , ,6,9999,7.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971210,8.9, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971211,17.8, , ,6,9999,8.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971212,15.6, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971213,13.9, , ,6,9999,0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971214,10, , ,6,9999,7.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971215,10, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971216,13.9, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971217,15.6, , ,6,9999,5.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971218,12.2, , ,6,9999,-2.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971219,3.9, , ,6,9999,-1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971220,8.3, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971221,12.8, , ,6,9999,1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971222,3.3, , ,6,9999,0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971223,1.7, , ,6,9999,-5.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971224,-3.9, , ,6,9999,-12.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971225,6.1, , ,6,9999,-6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971226,3.3, , ,6,9999,0, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971227,2.2, , ,6,9999,-2.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971228,4.4, , ,6,9999,-5.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971229,10, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971230,12.8, , ,6,9999,1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18971231,10, , ,6,9999,-3.9, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980101,-2.2, , ,6,9999,-7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980102,-3.9, , ,6,9999,-17.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980103,2.8, , ,6,9999,-8.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980104,11.1, , ,6,9999,-6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980105,7.8, , ,6,9999,-3.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980106,8.3, , ,6,9999,-1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980107,7.8, , ,6,9999,1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980108,15, , ,6,9999,-0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980109,9.4, , ,6,9999,7.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980110,11.1, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980111,11.1, , ,6,9999,10, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980112,22.2, , ,6,9999,11.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980113,21.7, , ,6,9999,7.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980114,8.9, , ,6,9999,4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980115,12.2, , ,6,9999,7.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980116,11.1, , ,6,9999,6.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980117,6.7, , ,6,9999,2.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980118,8.9, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980119,7.2, , ,6,9999,-0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980120,16.7, , ,6,9999,5.6, ,I,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980121,4.4, ,I,6,9999,3.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980122,10, , ,6,9999,1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980123,10.6, , ,6,9999,1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980124,6.1, , ,6,9999,-2.8, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980125,17.2, , ,6,9999,1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980126,2.8, , ,6,9999,0.6, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980127,5.6, , ,6,9999,-1.7, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980128,4.4, , ,6,9999,-4.4, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980129,6.7, , ,6,9999,-1.1, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980130,3.3, , ,6,9999,-3.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980131,2.2, , ,6,9999,-4.4, ,I,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980201,-8.9, ,I,6,9999,-12.2, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980202,-6.1, , ,6,9999,-18.3, , ,6,9999,-9999, , , ,9999
GHCND:USC00462590,EAST BANK WV US,781.2,39.2,-81.616667,18980203,-3.9, , ,6,9999,-18.9, , ,6,9999,-9999, , , ,9999
