STATION,STATION_NAME,DATE,PRCP
GHCND:USC00444128,HOT SPRINGS VA US,19180514,10.4
GHCND:USC00444128,HOT SPRINGS VA US,19180515,0
GHCND:USC00444128,HOT SPRINGS VA US,19180516,0
GHCND:USC00444128,HOT SPRINGS VA US,19180517,0
GHCND:USC00444128,HOT SPRINGS VA US,19180518,10.9
GHCND:USC00444128,HOT SPRINGS VA US,19180519,0
GHCND:USC00444128,HOT SPRINGS VA US,19180520,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19180521,0
GHCND:USC00444128,HOT SPRINGS VA US,19180522,28.4
GHCND:USC00444128,HOT SPRINGS VA US,19180523,2.8
GHCND:USC00444128,HOT SPRINGS VA US,19180524,2.8
GHCND:USC00444128,HOT SPRINGS VA US,19180525,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19180526,0
GHCND:USC00444128,HOT SPRINGS VA US,19180527,5.8
GHCND:USC00444128,HOT SPRINGS VA US,19180528,1.5
GHCND:USC00444128,HOT SPRINGS VA US,19180529,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19180530,13.7
GHCND:USC00444128,HOT SPRINGS VA US,19180531,0
GHCND:USC00444128,HOT SPRINGS VA US,19180601,0
GHCND:USC00444128,HOT SPRINGS VA US,19180602,0
GHCND:USC00444128,HOT SPRINGS VA US,19180603,2.3
GHCND:USC00444128,HOT SPRINGS VA US,19180604,0
GHCND:USC00444128,HOT SPRINGS VA US,19180605,0
GHCND:USC00444128,HOT SPRINGS VA US,19180606,20.3
GHCND:USC00444128,HOT SPRINGS VA US,19180607,5.6
GHCND:USC00444128,HOT SPRINGS VA US,19180608,0
GHCND:USC00444128,HOT SPRINGS VA US,19180609,0
GHCND:USC00444128,HOT SPRINGS VA US,19180610,0
GHCND:USC00444128,HOT SPRINGS VA US,19180611,0
GHCND:USC00444128,HOT SPRINGS VA US,19180612,0
GHCND:USC00444128,HOT SPRINGS VA US,19180613,0
GHCND:USC00444128,HOT SPRINGS VA US,19180614,0
GHCND:USC00444128,HOT SPRINGS VA US,19180615,0
GHCND:USC00444128,HOT SPRINGS VA US,19180616,0
GHCND:USC00444128,HOT SPRINGS VA US,19180617,24.6
GHCND:USC00444128,HOT SPRINGS VA US,19180618,40.6
GHCND:USC00444128,HOT SPRINGS VA US,19180619,5.1
GHCND:USC00444128,HOT SPRINGS VA US,19180620,0
GHCND:USC00444128,HOT SPRINGS VA US,19180621,2.3
GHCND:USC00444128,HOT SPRINGS VA US,19180622,9.7
GHCND:USC00444128,HOT SPRINGS VA US,19180623,0
GHCND:USC00444128,HOT SPRINGS VA US,19180624,0
GHCND:USC00444128,HOT SPRINGS VA US,19180625,16
GHCND:USC00444128,HOT SPRINGS VA US,19180626,39.6
GHCND:USC00444128,HOT SPRINGS VA US,19180627,0
GHCND:USC00444128,HOT SPRINGS VA US,19180628,0
GHCND:USC00444128,HOT SPRINGS VA US,19180629,5.3
GHCND:USC00444128,HOT SPRINGS VA US,19180630,2.5
GHCND:USC00444128,HOT SPRINGS VA US,19180701,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19180702,0
GHCND:USC00444128,HOT SPRINGS VA US,19180703,0
GHCND:USC00444128,HOT SPRINGS VA US,19180704,0
GHCND:USC00444128,HOT SPRINGS VA US,19180705,0
GHCND:USC00444128,HOT SPRINGS VA US,19180706,0
GHCND:USC00444128,HOT SPRINGS VA US,19180707,0
GHCND:USC00444128,HOT SPRINGS VA US,19180708,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19180709,0
GHCND:USC00444128,HOT SPRINGS VA US,19180710,0
GHCND:USC00444128,HOT SPRINGS VA US,19180711,0
GHCND:USC00444128,HOT SPRINGS VA US,19180712,8.9
GHCND:USC00444128,HOT SPRINGS VA US,19180713,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19180714,0
GHCND:USC00444128,HOT SPRINGS VA US,19180715,0
GHCND:USC00444128,HOT SPRINGS VA US,19180716,0
GHCND:USC00444128,HOT SPRINGS VA US,19180717,8.4
GHCND:USC00444128,HOT SPRINGS VA US,19180718,0
GHCND:USC00444128,HOT SPRINGS VA US,19180719,26.9
GHCND:USC00444128,HOT SPRINGS VA US,19180720,0
GHCND:USC00444128,HOT SPRINGS VA US,19180721,0
GHCND:USC00444128,HOT SPRINGS VA US,19180722,0
GHCND:USC00444128,HOT SPRINGS VA US,19180723,0
GHCND:USC00444128,HOT SPRINGS VA US,19180724,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19180725,3
GHCND:USC00444128,HOT SPRINGS VA US,19180726,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19180727,0
GHCND:USC00444128,HOT SPRINGS VA US,19180728,13.2
GHCND:USC00444128,HOT SPRINGS VA US,19180729,2.8
GHCND:USC00444128,HOT SPRINGS VA US,19180730,15.2
GHCND:USC00444128,HOT SPRINGS VA US,19180731,11.9
GHCND:USC00444128,HOT SPRINGS VA US,19180801,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19180802,0
GHCND:USC00444128,HOT SPRINGS VA US,19180803,0
GHCND:USC00444128,HOT SPRINGS VA US,19180804,0
GHCND:USC00444128,HOT SPRINGS VA US,19180805,0
GHCND:USC00444128,HOT SPRINGS VA US,19180806,0
GHCND:USC00444128,HOT SPRINGS VA US,19180807,0
GHCND:USC00444128,HOT SPRINGS VA US,19180808,0
GHCND:USC00444128,HOT SPRINGS VA US,19180809,0
GHCND:USC00444128,HOT SPRINGS VA US,19180810,6.4
GHCND:USC00444128,HOT SPRINGS VA US,19180811,0
GHCND:USC00444128,HOT SPRINGS VA US,19180812,0
GHCND:USC00444128,HOT SPRINGS VA US,19180813,11.9
GHCND:USC00444128,HOT SPRINGS VA US,19180814,0
GHCND:USC00444128,HOT SPRINGS VA US,19180815,2
GHCND:USC00444128,HOT SPRINGS VA US,19180816,0
GHCND:USC00444128,HOT SPRINGS VA US,19180817,0
GHCND:USC00444128,HOT SPRINGS VA US,19180818,25.4
GHCND:USC00444128,HOT SPRINGS VA US,19180819,8.1
GHCND:USC00444128,HOT SPRINGS VA US,19180820,0
GHCND:USC00444128,HOT SPRINGS VA US,19180821,0
GHCND:USC00444128,HOT SPRINGS VA US,19180822,0
GHCND:USC00444128,HOT SPRINGS VA US,19180823,0
GHCND:USC00444128,HOT SPRINGS VA US,19180824,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19180825,0
GHCND:USC00444128,HOT SPRINGS VA US,19180826,0
GHCND:USC00444128,HOT SPRINGS VA US,19180827,1
GHCND:USC00444128,HOT SPRINGS VA US,19180828,3
GHCND:USC00444128,HOT SPRINGS VA US,19180829,4.6
GHCND:USC00444128,HOT SPRINGS VA US,19180830,4.1
GHCND:USC00444128,HOT SPRINGS VA US,19180831,22.1
GHCND:USC00444128,HOT SPRINGS VA US,19180901,0
GHCND:USC00444128,HOT SPRINGS VA US,19180902,0
GHCND:USC00444128,HOT SPRINGS VA US,19180903,0
GHCND:USC00444128,HOT SPRINGS VA US,19180904,0
GHCND:USC00444128,HOT SPRINGS VA US,19180905,16
GHCND:USC00444128,HOT SPRINGS VA US,19180906,10.7
GHCND:USC00444128,HOT SPRINGS VA US,19180907,0
GHCND:USC00444128,HOT SPRINGS VA US,19180908,8.1
GHCND:USC00444128,HOT SPRINGS VA US,19180909,0
GHCND:USC00444128,HOT SPRINGS VA US,19180910,0
GHCND:USC00444128,HOT SPRINGS VA US,19180911,0
GHCND:USC00444128,HOT SPRINGS VA US,19180912,0
GHCND:USC00444128,HOT SPRINGS VA US,19180913,0
GHCND:USC00444128,HOT SPRINGS VA US,19180914,0
GHCND:USC00444128,HOT SPRINGS VA US,19180915,0
GHCND:USC00444128,HOT SPRINGS VA US,19180916,0
GHCND:USC00444128,HOT SPRINGS VA US,19180917,3
GHCND:USC00444128,HOT SPRINGS VA US,19180918,26.9
GHCND:USC00444128,HOT SPRINGS VA US,19180919,0
GHCND:USC00444128,HOT SPRINGS VA US,19180920,13.2
GHCND:USC00444128,HOT SPRINGS VA US,19180921,2.5
GHCND:USC00444128,HOT SPRINGS VA US,19180922,0
GHCND:USC00444128,HOT SPRINGS VA US,19180923,0
GHCND:USC00444128,HOT SPRINGS VA US,19180924,0
GHCND:USC00444128,HOT SPRINGS VA US,19180925,0
GHCND:USC00444128,HOT SPRINGS VA US,19180926,0
GHCND:USC00444128,HOT SPRINGS VA US,19180927,0
GHCND:USC00444128,HOT SPRINGS VA US,19180928,0
GHCND:USC00444128,HOT SPRINGS VA US,19180929,0
GHCND:USC00444128,HOT SPRINGS VA US,19180930,0
GHCND:USC00444128,HOT SPRINGS VA US,19181001,0
GHCND:USC00444128,HOT SPRINGS VA US,19181002,0
GHCND:USC00444128,HOT SPRINGS VA US,19181003,0
GHCND:USC00444128,HOT SPRINGS VA US,19181004,0
GHCND:USC00444128,HOT SPRINGS VA US,19181005,0
GHCND:USC00444128,HOT SPRINGS VA US,19181006,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19181007,0
GHCND:USC00444128,HOT SPRINGS VA US,19181008,0
GHCND:USC00444128,HOT SPRINGS VA US,19181009,0
GHCND:USC00444128,HOT SPRINGS VA US,19181010,0
GHCND:USC00444128,HOT SPRINGS VA US,19181011,0
GHCND:USC00444128,HOT SPRINGS VA US,19181012,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19181013,0
GHCND:USC00444128,HOT SPRINGS VA US,19181014,0
GHCND:USC00444128,HOT SPRINGS VA US,19181015,0
GHCND:USC00444128,HOT SPRINGS VA US,19181016,0
GHCND:USC00444128,HOT SPRINGS VA US,19181017,0
GHCND:USC00444128,HOT SPRINGS VA US,19181018,0
GHCND:USC00444128,HOT SPRINGS VA US,19181019,0
GHCND:USC00444128,HOT SPRINGS VA US,19181020,12.2
GHCND:USC00444128,HOT SPRINGS VA US,19181021,0
GHCND:USC00444128,HOT SPRINGS VA US,19181022,0
GHCND:USC00444128,HOT SPRINGS VA US,19181023,0
GHCND:USC00444128,HOT SPRINGS VA US,19181024,0
GHCND:USC00444128,HOT SPRINGS VA US,19181025,53.3
GHCND:USC00444128,HOT SPRINGS VA US,19181026,9.1
GHCND:USC00444128,HOT SPRINGS VA US,19181027,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19181028,2
GHCND:USC00444128,HOT SPRINGS VA US,19181029,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19181030,18.3
GHCND:USC00444128,HOT SPRINGS VA US,19181031,21.1
GHCND:USC00444128,HOT SPRINGS VA US,19181101,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19181102,0
GHCND:USC00444128,HOT SPRINGS VA US,19181103,0
GHCND:USC00444128,HOT SPRINGS VA US,19181104,0
GHCND:USC00444128,HOT SPRINGS VA US,19181105,0
GHCND:USC00444128,HOT SPRINGS VA US,19181106,0
GHCND:USC00444128,HOT SPRINGS VA US,19181107,0
GHCND:USC00444128,HOT SPRINGS VA US,19181108,0
GHCND:USC00444128,HOT SPRINGS VA US,19181109,0
GHCND:USC00444128,HOT SPRINGS VA US,19181110,0
GHCND:USC00444128,HOT SPRINGS VA US,19181111,0
GHCND:USC00444128,HOT SPRINGS VA US,19181112,0
GHCND:USC00444128,HOT SPRINGS VA US,19181113,0
GHCND:USC00444128,HOT SPRINGS VA US,19181114,0
GHCND:USC00444128,HOT SPRINGS VA US,19181115,0
GHCND:USC00444128,HOT SPRINGS VA US,19181116,0
GHCND:USC00444128,HOT SPRINGS VA US,19181117,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19181118,22.6
GHCND:USC00444128,HOT SPRINGS VA US,19181119,0
GHCND:USC00444128,HOT SPRINGS VA US,19181120,0
GHCND:USC00444128,HOT SPRINGS VA US,19181121,0
GHCND:USC00444128,HOT SPRINGS VA US,19181122,0
GHCND:USC00444128,HOT SPRINGS VA US,19181123,0
GHCND:USC00444128,HOT SPRINGS VA US,19181124,0
GHCND:USC00444128,HOT SPRINGS VA US,19181125,0
GHCND:USC00444128,HOT SPRINGS VA US,19181126,0
GHCND:USC00444128,HOT SPRINGS VA US,19181127,0
GHCND:USC00444128,HOT SPRINGS VA US,19181128,23.1
GHCND:USC00444128,HOT SPRINGS VA US,19181129,0
GHCND:USC00444128,HOT SPRINGS VA US,19181130,0
GHCND:USC00444128,HOT SPRINGS VA US,19181201,0
GHCND:USC00444128,HOT SPRINGS VA US,19181202,0
GHCND:USC00444128,HOT SPRINGS VA US,19181203,0
GHCND:USC00444128,HOT SPRINGS VA US,19181204,0
GHCND:USC00444128,HOT SPRINGS VA US,19181205,0
GHCND:USC00444128,HOT SPRINGS VA US,19181206,0
GHCND:USC00444128,HOT SPRINGS VA US,19181207,0
GHCND:USC00444128,HOT SPRINGS VA US,19181208,0
GHCND:USC00444128,HOT SPRINGS VA US,19181209,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19181210,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19181211,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19181212,0
GHCND:USC00444128,HOT SPRINGS VA US,19181213,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19181214,18.3
GHCND:USC00444128,HOT SPRINGS VA US,19181215,24.4
GHCND:USC00444128,HOT SPRINGS VA US,19181216,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19181217,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19181218,0
GHCND:USC00444128,HOT SPRINGS VA US,19181219,0
GHCND:USC00444128,HOT SPRINGS VA US,19181220,0
GHCND:USC00444128,HOT SPRINGS VA US,19181221,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19181222,54.9
GHCND:USC00444128,HOT SPRINGS VA US,19181223,0
GHCND:USC00444128,HOT SPRINGS VA US,19181224,5.6
GHCND:USC00444128,HOT SPRINGS VA US,19181225,0
GHCND:USC00444128,HOT SPRINGS VA US,19181226,0
GHCND:USC00444128,HOT SPRINGS VA US,19181227,0
GHCND:USC00444128,HOT SPRINGS VA US,19181228,0
GHCND:USC00444128,HOT SPRINGS VA US,19181229,0
GHCND:USC00444128,HOT SPRINGS VA US,19181230,0
GHCND:USC00444128,HOT SPRINGS VA US,19181231,12.2
GHCND:USC00444128,HOT SPRINGS VA US,19190101,40.1
GHCND:USC00444128,HOT SPRINGS VA US,19190102,36.8
GHCND:USC00444128,HOT SPRINGS VA US,19190103,25.4
GHCND:USC00444128,HOT SPRINGS VA US,19190104,0
GHCND:USC00444128,HOT SPRINGS VA US,19190105,0
GHCND:USC00444128,HOT SPRINGS VA US,19190106,2.3
GHCND:USC00444128,HOT SPRINGS VA US,19190107,0
GHCND:USC00444128,HOT SPRINGS VA US,19190108,0
GHCND:USC00444128,HOT SPRINGS VA US,19190109,0
GHCND:USC00444128,HOT SPRINGS VA US,19190110,0
GHCND:USC00444128,HOT SPRINGS VA US,19190111,0
GHCND:USC00444128,HOT SPRINGS VA US,19190112,0
GHCND:USC00444128,HOT SPRINGS VA US,19190113,0
GHCND:USC00444128,HOT SPRINGS VA US,19190114,0
GHCND:USC00444128,HOT SPRINGS VA US,19190115,0
GHCND:USC00444128,HOT SPRINGS VA US,19190116,0
GHCND:USC00444128,HOT SPRINGS VA US,19190117,4.6
GHCND:USC00444128,HOT SPRINGS VA US,19190118,4.3
GHCND:USC00444128,HOT SPRINGS VA US,19190119,0
GHCND:USC00444128,HOT SPRINGS VA US,19190120,0
GHCND:USC00444128,HOT SPRINGS VA US,19190121,0
GHCND:USC00444128,HOT SPRINGS VA US,19190122,0
GHCND:USC00444128,HOT SPRINGS VA US,19190123,24.1
GHCND:USC00444128,HOT SPRINGS VA US,19190124,0
GHCND:USC00444128,HOT SPRINGS VA US,19190125,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190126,0
GHCND:USC00444128,HOT SPRINGS VA US,19190127,0
GHCND:USC00444128,HOT SPRINGS VA US,19190128,0
GHCND:USC00444128,HOT SPRINGS VA US,19190129,0
GHCND:USC00444128,HOT SPRINGS VA US,19190130,0
GHCND:USC00444128,HOT SPRINGS VA US,19190131,0
GHCND:USC00444128,HOT SPRINGS VA US,19190201,0
GHCND:USC00444128,HOT SPRINGS VA US,19190202,0
GHCND:USC00444128,HOT SPRINGS VA US,19190203,0
GHCND:USC00444128,HOT SPRINGS VA US,19190204,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19190205,0
GHCND:USC00444128,HOT SPRINGS VA US,19190206,0
GHCND:USC00444128,HOT SPRINGS VA US,19190207,0
GHCND:USC00444128,HOT SPRINGS VA US,19190208,2.3
GHCND:USC00444128,HOT SPRINGS VA US,19190209,0
GHCND:USC00444128,HOT SPRINGS VA US,19190210,0
GHCND:USC00444128,HOT SPRINGS VA US,19190211,0
GHCND:USC00444128,HOT SPRINGS VA US,19190212,0
GHCND:USC00444128,HOT SPRINGS VA US,19190213,0
GHCND:USC00444128,HOT SPRINGS VA US,19190214,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19190215,0
GHCND:USC00444128,HOT SPRINGS VA US,19190216,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190217,0
GHCND:USC00444128,HOT SPRINGS VA US,19190218,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19190219,0
GHCND:USC00444128,HOT SPRINGS VA US,19190220,0
GHCND:USC00444128,HOT SPRINGS VA US,19190221,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19190222,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19190223,0
GHCND:USC00444128,HOT SPRINGS VA US,19190224,0
GHCND:USC00444128,HOT SPRINGS VA US,19190225,8.1
GHCND:USC00444128,HOT SPRINGS VA US,19190226,0
GHCND:USC00444128,HOT SPRINGS VA US,19190227,0
GHCND:USC00444128,HOT SPRINGS VA US,19190228,0
GHCND:USC00444128,HOT SPRINGS VA US,19190301,0
GHCND:USC00444128,HOT SPRINGS VA US,19190302,0
GHCND:USC00444128,HOT SPRINGS VA US,19190303,0
GHCND:USC00444128,HOT SPRINGS VA US,19190304,0
GHCND:USC00444128,HOT SPRINGS VA US,19190305,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19190306,0
GHCND:USC00444128,HOT SPRINGS VA US,19190307,0
GHCND:USC00444128,HOT SPRINGS VA US,19190308,0
GHCND:USC00444128,HOT SPRINGS VA US,19190309,23.1
GHCND:USC00444128,HOT SPRINGS VA US,19190310,0
GHCND:USC00444128,HOT SPRINGS VA US,19190311,0
GHCND:USC00444128,HOT SPRINGS VA US,19190312,0
GHCND:USC00444128,HOT SPRINGS VA US,19190313,0
GHCND:USC00444128,HOT SPRINGS VA US,19190314,0
GHCND:USC00444128,HOT SPRINGS VA US,19190315,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19190316,0
GHCND:USC00444128,HOT SPRINGS VA US,19190317,0
GHCND:USC00444128,HOT SPRINGS VA US,19190318,8.9
GHCND:USC00444128,HOT SPRINGS VA US,19190319,0
GHCND:USC00444128,HOT SPRINGS VA US,19190320,0
GHCND:USC00444128,HOT SPRINGS VA US,19190321,0
GHCND:USC00444128,HOT SPRINGS VA US,19190322,0
GHCND:USC00444128,HOT SPRINGS VA US,19190323,0
GHCND:USC00444128,HOT SPRINGS VA US,19190324,0
GHCND:USC00444128,HOT SPRINGS VA US,19190325,0
GHCND:USC00444128,HOT SPRINGS VA US,19190326,0
GHCND:USC00444128,HOT SPRINGS VA US,19190327,21.8
GHCND:USC00444128,HOT SPRINGS VA US,19190328,0
GHCND:USC00444128,HOT SPRINGS VA US,19190329,0
GHCND:USC00444128,HOT SPRINGS VA US,19190330,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190331,0
GHCND:USC00444128,HOT SPRINGS VA US,19190401,0
GHCND:USC00444128,HOT SPRINGS VA US,19190402,0
GHCND:USC00444128,HOT SPRINGS VA US,19190403,0
GHCND:USC00444128,HOT SPRINGS VA US,19190404,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190405,0
GHCND:USC00444128,HOT SPRINGS VA US,19190406,0
GHCND:USC00444128,HOT SPRINGS VA US,19190407,0
GHCND:USC00444128,HOT SPRINGS VA US,19190408,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190409,0
GHCND:USC00444128,HOT SPRINGS VA US,19190410,0
GHCND:USC00444128,HOT SPRINGS VA US,19190411,39.9
GHCND:USC00444128,HOT SPRINGS VA US,19190412,0
GHCND:USC00444128,HOT SPRINGS VA US,19190413,0
GHCND:USC00444128,HOT SPRINGS VA US,19190414,0
GHCND:USC00444128,HOT SPRINGS VA US,19190415,0
GHCND:USC00444128,HOT SPRINGS VA US,19190416,27.9
GHCND:USC00444128,HOT SPRINGS VA US,19190417,3.8
GHCND:USC00444128,HOT SPRINGS VA US,19190418,0
GHCND:USC00444128,HOT SPRINGS VA US,19190419,0
GHCND:USC00444128,HOT SPRINGS VA US,19190420,0
GHCND:USC00444128,HOT SPRINGS VA US,19190421,0
GHCND:USC00444128,HOT SPRINGS VA US,19190422,0
GHCND:USC00444128,HOT SPRINGS VA US,19190423,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190424,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19190425,0
GHCND:USC00444128,HOT SPRINGS VA US,19190426,0
GHCND:USC00444128,HOT SPRINGS VA US,19190427,0
GHCND:USC00444128,HOT SPRINGS VA US,19190428,0
GHCND:USC00444128,HOT SPRINGS VA US,19190429,5.3
GHCND:USC00444128,HOT SPRINGS VA US,19190430,4.6
GHCND:USC00444128,HOT SPRINGS VA US,19190501,21.3
GHCND:USC00444128,HOT SPRINGS VA US,19190502,0
GHCND:USC00444128,HOT SPRINGS VA US,19190503,0
GHCND:USC00444128,HOT SPRINGS VA US,19190504,0
GHCND:USC00444128,HOT SPRINGS VA US,19190505,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19190506,0
GHCND:USC00444128,HOT SPRINGS VA US,19190507,2.5
GHCND:USC00444128,HOT SPRINGS VA US,19190508,9.4
GHCND:USC00444128,HOT SPRINGS VA US,19190509,14.7
GHCND:USC00444128,HOT SPRINGS VA US,19190510,25.7
GHCND:USC00444128,HOT SPRINGS VA US,19190511,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190512,0
GHCND:USC00444128,HOT SPRINGS VA US,19190513,0
GHCND:USC00444128,HOT SPRINGS VA US,19190514,14.2
GHCND:USC00444128,HOT SPRINGS VA US,19190515,0
GHCND:USC00444128,HOT SPRINGS VA US,19190516,0
GHCND:USC00444128,HOT SPRINGS VA US,19190517,8.6
GHCND:USC00444128,HOT SPRINGS VA US,19190518,0
GHCND:USC00444128,HOT SPRINGS VA US,19190519,0
GHCND:USC00444128,HOT SPRINGS VA US,19190520,19.1
GHCND:USC00444128,HOT SPRINGS VA US,19190521,6.9
GHCND:USC00444128,HOT SPRINGS VA US,19190522,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190523,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19190524,0
GHCND:USC00444128,HOT SPRINGS VA US,19190525,20.1
GHCND:USC00444128,HOT SPRINGS VA US,19190526,0
GHCND:USC00444128,HOT SPRINGS VA US,19190527,0
GHCND:USC00444128,HOT SPRINGS VA US,19190528,0
GHCND:USC00444128,HOT SPRINGS VA US,19190529,0
GHCND:USC00444128,HOT SPRINGS VA US,19190530,0
GHCND:USC00444128,HOT SPRINGS VA US,19190531,0
GHCND:USC00444128,HOT SPRINGS VA US,19190601,0
GHCND:USC00444128,HOT SPRINGS VA US,19190602,1.8
GHCND:USC00444128,HOT SPRINGS VA US,19190603,0
GHCND:USC00444128,HOT SPRINGS VA US,19190604,0
GHCND:USC00444128,HOT SPRINGS VA US,19190605,19.8
GHCND:USC00444128,HOT SPRINGS VA US,19190606,0
GHCND:USC00444128,HOT SPRINGS VA US,19190607,0
GHCND:USC00444128,HOT SPRINGS VA US,19190608,7.4
GHCND:USC00444128,HOT SPRINGS VA US,19190609,0
GHCND:USC00444128,HOT SPRINGS VA US,19190610,27.9
GHCND:USC00444128,HOT SPRINGS VA US,19190611,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190612,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190613,0
GHCND:USC00444128,HOT SPRINGS VA US,19190614,2.5
GHCND:USC00444128,HOT SPRINGS VA US,19190615,17.5
GHCND:USC00444128,HOT SPRINGS VA US,19190616,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190617,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190618,2.3
GHCND:USC00444128,HOT SPRINGS VA US,19190619,0.3
GHCND:USC00444128,HOT SPRINGS VA US,19190620,0
GHCND:USC00444128,HOT SPRINGS VA US,19190621,0
GHCND:USC00444128,HOT SPRINGS VA US,19190622,0
GHCND:USC00444128,HOT SPRINGS VA US,19190623,0
GHCND:USC00444128,HOT SPRINGS VA US,19190624,26.2
GHCND:USC00444128,HOT SPRINGS VA US,19190625,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19190626,20.6
GHCND:USC00444128,HOT SPRINGS VA US,19190627,12.7
GHCND:USC00444128,HOT SPRINGS VA US,19190628,7.6
GHCND:USC00444128,HOT SPRINGS VA US,19190629,0
GHCND:USC00444128,HOT SPRINGS VA US,19190630,0
GHCND:USC00444128,HOT SPRINGS VA US,19190701,0
GHCND:USC00444128,HOT SPRINGS VA US,19190702,0
GHCND:USC00444128,HOT SPRINGS VA US,19190703,0
GHCND:USC00444128,HOT SPRINGS VA US,19190704,0
GHCND:USC00444128,HOT SPRINGS VA US,19190705,0
GHCND:USC00444128,HOT SPRINGS VA US,19190706,0
GHCND:USC00444128,HOT SPRINGS VA US,19190707,15.7
GHCND:USC00444128,HOT SPRINGS VA US,19190708,0
GHCND:USC00444128,HOT SPRINGS VA US,19190709,0
GHCND:USC00444128,HOT SPRINGS VA US,19190710,0
GHCND:USC00444128,HOT SPRINGS VA US,19190711,15.5
GHCND:USC00444128,HOT SPRINGS VA US,19190712,0
GHCND:USC00444128,HOT SPRINGS VA US,19190713,21.8
GHCND:USC00444128,HOT SPRINGS VA US,19190714,12.7
GHCND:USC00444128,HOT SPRINGS VA US,19190715,4.6
GHCND:USC00444128,HOT SPRINGS VA US,19190716,28.4
GHCND:USC00444128,HOT SPRINGS VA US,19190717,0.8
GHCND:USC00444128,HOT SPRINGS VA US,19190718,5.6
GHCND:USC00444128,HOT SPRINGS VA US,19190719,55.6
GHCND:USC00444128,HOT SPRINGS VA US,19190720,0.5
GHCND:USC00444128,HOT SPRINGS VA US,19190721,3.6
GHCND:USC00444128,HOT SPRINGS VA US,19190722,0
GHCND:USC00444128,HOT SPRINGS VA US,19190723,2
GHCND:USC00444128,HOT SPRINGS VA US,19190724,0
GHCND:USC00444128,HOT SPRINGS VA US,19190725,0
GHCND:USC00444128,HOT SPRINGS VA US,19190726,0
GHCND:USC00444128,HOT SPRINGS VA US,19190727,0
GHCND:USC00444128,HOT SPRINGS VA US,19190728,1.3
GHCND:USC00444128,HOT SPRINGS VA US,19190729,0
GHCND:USC00444128,HOT SPRINGS VA US,19190730,0
GHCND:USC00444128,HOT SPRINGS VA US,19190731,0
GHCND:USC00444128,HOT SPRINGS VA US,19190801,17.8
GHCND:USC00444128,HOT SPRINGS VA US,19190802,10.9
GHCND:USC00444128,HOT SPRINGS VA US,19190803,0
GHCND:USC00444128,HOT SPRINGS VA US,19190804,0
GHCND:USC00444128,HOT SPRINGS VA US,19190805,0
GHCND:USC00444128,HOT SPRINGS VA US,19190806,0
GHCND:USC00444128,HOT SPRINGS VA US,19190807,0
GHCND:USC00444128,HOT SPRINGS VA US,19190808,0
GHCND:USC00444128,HOT SPRINGS VA US,19190809,0
GHCND:USC00444128,HOT SPRINGS VA US,19190810,0
GHCND:USC00444128,HOT SPRINGS VA US,19190811,0
