STATION,NAME,DATE,PRCP,SNOW,SNWD,TAVG,TMAX,TMIN
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/1/36,,,,24.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/2/36,,,,22.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/3/36,,,,23.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/4/36,,,,23.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/5/36,,,,23.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/6/36,,,,22.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/7/36,,,,24.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/8/36,,,,28.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/9/36,,,,29.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/10/36,,,,25.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/11/36,,,,27.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/12/36,,,,29.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/13/36,,,,29.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/14/36,,,,24.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/15/36,,,,24.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/16/36,,,,26.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/17/36,,,,24.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/18/36,,,,20.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/19/36,,,,23.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/20/36,,,,20.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/21/36,,,,25.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/22/36,,,,27.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/23/36,,,,26.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/24/36,,,,24,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/25/36,,,,16.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/26/36,,,,18.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/27/36,,,,20.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/28/36,,,,23.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/29/36,,,,14.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",9/30/36,,,,12.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/1/36,,,,18.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/2/36,,,,19.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/3/36,,,,18.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/4/36,,,,16.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/5/36,,,,17.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/6/36,,,,19.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/7/36,,,,22.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/8/36,,,,25,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/9/36,,,,21.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/10/36,,,,24.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/11/36,,,,18.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/12/36,,,,19.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/13/36,,,,15.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/14/36,,,,19.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/15/36,,,,21.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/16/36,,,,19.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/17/36,,,,20.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/18/36,,,,12.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/19/36,,,,16.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/20/36,,,,20.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/21/36,,,,20.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/22/36,,,,22.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/23/36,,,,17.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/24/36,,,,15.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/25/36,,,,14.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/26/36,,,,16.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/27/36,,,,4.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/28/36,,,,7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/29/36,,,,12.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/30/36,,,,10.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",10/31/36,,,,9.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/1/36,,,,12.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/2/36,,,,20.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/3/36,,,,22.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/4/36,,,,23.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/5/36,,,,8.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/6/36,,,,9.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/7/36,,,,12.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/8/36,,,,13.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/9/36,,,,11.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/10/36,,,,10.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/11/36,,,,6.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/12/36,,,,8.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/13/36,,,,10.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/14/36,,,,10.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/15/36,,,,7.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/16/36,,,,4.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/17/36,,,,9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/18/36,,,,9.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/19/36,,,,-0.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/20/36,,,,7.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/21/36,,,,13,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/22/36,,,,6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/23/36,,,,6.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/24/36,,,,7.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/25/36,,,,6.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/26/36,,,,1.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/27/36,,,,-1.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/28/36,,,,1.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/29/36,,,,6.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",11/30/36,,,,0.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/1/36,,,,-2.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/2/36,,,,2.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/3/36,,,,5.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/4/36,,,,6.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/5/36,,,,2.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/6/36,,,,1.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/7/36,,,,3.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/8/36,,,,-0.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/9/36,,,,3.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/10/36,,,,5.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/11/36,,,,7.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/12/36,,,,5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/13/36,,,,3.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/14/36,,,,4.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/15/36,,,,6.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/16/36,,,,3.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/17/36,,,,9.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/18/36,,,,2.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/19/36,,,,0.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/20/36,,,,4.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/21/36,,,,4.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/22/36,,,,2.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/23/36,,,,-0.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/24/36,,,,3.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/25/36,,,,6.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/26/36,,,,8.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/27/36,,,,13.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/28/36,,,,13.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/29/36,,,,5.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/30/36,,,,6.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",12/31/36,,,,13.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/1/37,,,,6.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/2/37,,,,4.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/3/37,,,,8.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/4/37,,,,3.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/5/37,,,,1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/6/37,,,,2.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/7/37,,,,5.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/8/37,,,,13.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/9/37,,,,19.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/10/37,,,,7.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/11/37,,,,3.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/12/37,,,,8.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/13/37,,,,6.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/14/37,,,,14.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/15/37,,,,15.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/16/37,,,,5.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/17/37,,,,2.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/18/37,,,,13.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/19/37,,,,6.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/20/37,,,,1.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/21/37,,,,7.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/22/37,,,,17.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/23/37,,,,4.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/24/37,,,,2.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/25/37,,,,11.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/26/37,,,,6.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/27/37,,,,1.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/28/37,,,,2.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/29/37,,,,5.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/30/37,,,,4.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",1/31/37,,,,4.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/1/37,,,,7.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/2/37,,,,-1.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/3/37,,,,-0.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/4/37,,,,-1.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/5/37,,,,-0.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/6/37,,,,0.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/7/37,,,,5.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/8/37,,,,6.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/9/37,,,,13.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/10/37,,,,2.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/11/37,,,,-1.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/12/37,,,,6.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/13/37,,,,9.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/14/37,,,,7.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/15/37,,,,6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/16/37,,,,1.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/17/37,,,,0.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/18/37,,,,1.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/19/37,,,,6.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/20/37,,,,3.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/21/37,,,,10.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/22/37,,,,5.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/23/37,,,,4.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/24/37,,,,0.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/25/37,,,,-0.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/26/37,,,,-0.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/27/37,,,,2.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",2/28/37,,,,-3.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/1/37,,,,3.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/2/37,,,,5.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/3/37,,,,8.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/4/37,,,,12,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/5/37,,,,9.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/6/37,,,,13.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/7/37,,,,7.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/8/37,,,,7.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/9/37,,,,5.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/10/37,,,,0.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/11/37,,,,1.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/12/37,,,,3.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/13/37,,,,2.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/14/37,,,,0.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/15/37,,,,0.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/16/37,,,,0.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/17/37,,,,4.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/18/37,,,,6.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/19/37,,,,10.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/20/37,,,,12.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/21/37,,,,10.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/22/37,,,,8.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/23/37,,,,10.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/24/37,,,,10.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/25/37,,,,16.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/26/37,,,,2.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/27/37,,,,3.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/28/37,,,,4.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/29/37,,,,7.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/30/37,,,,9.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",3/31/37,,,,11.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/1/37,,,,12.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/2/37,,,,14.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/3/37,,,,11.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/4/37,,,,9.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/5/37,,,,13.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/6/37,,,,18.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/7/37,,,,10.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/8/37,,,,12.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/9/37,,,,9.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/10/37,,,,6.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/11/37,,,,7.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/12/37,,,,10.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/13/37,,,,14.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/14/37,,,,18.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/15/37,,,,18,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/16/37,,,,10.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/17/37,,,,14.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/18/37,,,,24.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/19/37,,,,19.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/20/37,,,,21.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/21/37,,,,12.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/22/37,,,,19.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/23/37,,,,15.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/24/37,,,,9.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/25/37,,,,8.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/26/37,,,,9.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/27/37,,,,14.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/28/37,,,,14.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/29/37,,,,16.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",4/30/37,,,,15.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/1/37,,,,17,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/2/37,,,,19.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/3/37,,,,18.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/4/37,,,,20.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/5/37,,,,22.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/6/37,,,,20.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/7/37,,,,18.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/8/37,,,,16.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/9/37,,,,18.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/10/37,,,,16.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/11/37,,,,17.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/12/37,,,,21.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/13/37,,,,25.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/14/37,,,,16.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/15/37,,,,17.6,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/16/37,,,,18.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/17/37,,,,22.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/18/37,,,,19.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/19/37,,,,18.4,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/20/37,,,,16.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/21/37,,,,22.3,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/22/37,,,,26.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/23/37,,,,24.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/24/37,,,,23.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/25/37,,,,24.8,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/26/37,,,,25.1,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/27/37,,,,28.7,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/28/37,,,,24.5,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/29/37,,,,24.2,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/30/37,,,,25.9,,
USW00013743,"WASHINGTON REAGAN NATIONAL AIRPORT, VA US",5/31/37,,,,26.8,,
