STATION,NAME,DATE,PRCP,TMAX,TMIN
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1873-12-31,3.5,1.9,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-01,0,2.4,-0.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-02,1.5,3.4,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-03,6.2,4.4,2.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-04,0,4.4,1.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-05,0.9,3.9,1.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-06,0,3.9,-0.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-07,0,3.9,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-08,0,1.9,-0.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-09,0.5,1.9,-1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-10,0,1.9,-0.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-11,7,1.9,0
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-12,0,3.9,0.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-13,3.5,2.9,-0.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-14,1.9,6.4,1.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-15,2.1,6.4,1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-16,0,5.9,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-17,0,4.8,3.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-18,3.3,2.8,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-19,0.4,7.2,0
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-20,1.3,7.8,1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-21,0,7.9,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-22,0,6,4.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-23,3.4,4.4,2.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-24,0,5.4,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-25,3.5,1.9,-1.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-26,0.5,7.4,-0.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-27,0,4.4,2.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-28,0,4.4,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-29,0,4.4,-1.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-30,0,5.4,4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-01-31,0,4.4,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-01,1.5,4.2,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-02,0,5.2,-1.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-03,0,6.2,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-04,0,3.7,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-05,0,6.2,0.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-06,0,6.2,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-07,0,4.7,0.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-08,0,2.2,-4.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-09,0,-1.8,-8.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-10,0,-6.3,-8.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-11,0,0.8,-7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-12,0,1,-0.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-13,0,1.8,-4.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-14,0,3.3,1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-15,0,4.2,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-16,4.5,4.2,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-17,0,5.2,1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-18,0.2,3.7,-0.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-19,0,2.7,0.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-20,0,4.2,0.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-21,0,4.7,0.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-22,0,3.3,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-23,0,3.7,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-24,0.6,2.7,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-25,0.5,2.2,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-26,0,1.7,-2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-27,0,3.7,0.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-02-28,0,3.2,-0.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-01,0,1.2,-1.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-02,0,3.2,-2.5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-03,0,3.2,-3.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-04,0,4,-3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-05,0,3.2,-2.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-06,0,3,-1.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-07,0,8.7,-1.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-08,0,8,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-09,7.4,4.2,1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-10,0,3.2,1.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-11,0,1.2,-4.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-12,0,0.7,-7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-13,0,1.7,-7.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-14,4.4,1.7,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-15,0,,-2.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-16,9.6,4.6,-4.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-17,0.6,7.8,2.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-18,0,8,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-19,6,7.3,1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-20,0,4.8,1.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-21,0,5,-2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-22,1.2,4.8,0.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-23,0,8.3,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-24,0,10.3,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-25,0,8.8,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-26,0,10.6,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-27,6.9,10.3,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-28,0,8.3,4.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-29,4.1,8.6,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-30,4.5,10.3,5.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-03-31,3.1,8.3,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-01,1.5,8.8,3.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-02,5.7,6.3,2.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-03,0,12.3,4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-04,0,11.3,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-05,0,12.3,2.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-06,0,8.8,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-07,0,9.3,1.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-08,0,11,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-09,0,11.3,3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-10,3.3,10.3,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-11,0,7.3,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-12,0,9.3,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-13,0,6.3,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-14,0,7.8,3.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-15,0,8.8,2.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-16,2.3,7.3,2.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-17,0,8.3,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-18,0,8.8,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-19,1.8,8.8,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-20,0,15.6,0.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-21,0,16.8,5.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-22,0,21.8,7.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-23,0,15.8,2.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-24,8.3,16.3,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-25,0,10.3,6.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-26,0,13.3,0.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-27,0.6,10.3,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-28,0.2,7.8,-1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-29,4.2,10.8,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-04-30,0,10.3,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-01,0,7.8,2.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-02,0,8.8,1.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-03,0,7.6,-0.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-04,2.5,8.8,0.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-05,2,10.8,-0.7
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-06,0.8,9.3,0.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-07,1,11.8,2.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-08,0,14.3,3.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-09,0,14.2,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-10,0,17.8,4.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-11,0,16.3,4.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-12,0,15.3,6.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-13,0,13.8,4.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-14,0.6,13.8,1
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-15,0,5.8,-0.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-16,1.8,8.8,-2.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-17,4.7,11.3,1.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-18,0,12.3,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-19,0,17.3,-0.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-20,0,17.8,4.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-21,0,12.8,4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-22,0,14.8,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-23,0,14.8,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-24,0,13.8,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-25,0,15.8,-1.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-26,0,19.6,-0.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-27,0,17.6,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-28,1.4,18.3,4.4
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-29,0.2,17.3,8.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-30,0.1,19.3,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-05-31,0,22.3,8.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-01,0,23.8,9.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-02,0.1,24.8,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-03,1.2,22.8,11
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-04,0,19,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-05,0,23.8,5
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-06,0,23.3,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-07,0,19.3,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-08,0,19.6,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-09,3.1,23.8,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-10,0,21.8,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-11,4.5,14.8,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-12,1.5,14.8,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-13,0,15.8,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-14,0,15.8,3.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-15,0,,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-16,0,,4.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-17,0,,7.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-18,0,,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-19,0,,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-20,0,,6.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-21,0,,4.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-22,0,,4.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-23,0,,5.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-24,0,19.8,8.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-25,0.7,22.3,8.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-26,0,22.3,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-27,5.2,23.8,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-28,7.5,24.8,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-29,0.7,20.6,9.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-06-30,9.6,16.3,10.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-01,0,19.8,8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-02,5.2,23.8,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-03,0,23.8,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-04,0,24,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-05,0.6,22.3,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-06,0,18.8,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-07,0,19,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-08,0,21.8,6.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-09,0,24.3,6.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-10,0,24.8,8.2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-11,0,26.8,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-12,18.4,26.3,14
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-13,0,19.8,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-14,0.7,20.8,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-15,0,22.8,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-16,0,20.6,10.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-17,0,24.3,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-18,0,25.8,6.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-19,0,26.3,10
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-20,0,26.3,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-21,11.6,22.8,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-22,7.6,21.3,12
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-23,2.6,20.6,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-24,0,22.6,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-25,8.3,23.8,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-26,12.4,22.3,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-27,1.3,22.8,10.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-28,0,25.3,15.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-29,8.8,25.3,15.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-30,0,19.8,16
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-07-31,6.4,19.8,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-01,1.2,,
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-02,0.5,20.8,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-03,3.5,22.3,17.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-04,5.7,19.8,8.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-05,7.4,19.8,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-06,10.1,16.8,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-07,0,18.8,10.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-08,0,22.8,14.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-09,0,20.8,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-10,5.9,19.8,10.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-11,0.8,21.8,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-12,1,20.8,11.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-13,4.2,20.3,10.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-14,0,22.8,13.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-15,0,22.6,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-16,0,22.6,10.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-17,1.4,21.8,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-18,0,19.8,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-19,0,21.3,7.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-20,2.8,23.8,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-21,0.2,21.8,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-22,0.3,21.8,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-23,0,20.8,12.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-24,4.7,16.3,6.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-25,0.5,18.3,6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-26,0,17.8,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-27,0.3,18.3,2.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-28,7.7,17.8,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-29,3.1,18.3,11.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-30,0.7,17.8,7.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-08-31,3.2,17.8,6.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-01,1.7,20.3,12.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-02,0.5,21.8,14.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-03,13,20.8,11.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-04,2.3,20.3,12.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-05,2.9,17.3,10.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-06,0,16.3,5.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-07,0.2,14.3,6.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-08,0,14.8,2
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-09,9.2,16.3,4.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-10,2.9,17.6,12.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-11,11.6,15.8,9.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-12,3.9,15.8,11
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-13,0.1,17.3,7.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-14,0,15.8,3.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-15,0,17.3,7.6
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-16,0,17.6,9.8
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-17,0,19.3,10.3
DA000030380,"KOEBENHAVN LANDBOHOJSKOLEN 1, DA",1874-09-18,0,17.3,11
