STATION,NAME,DATE,WT01,WT03,WT04,WT05,WT06,WT07,WT08,WT11,WT14
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-08-31,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-09-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-10-31,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-11-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-12-31,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-01-31,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-02-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-03-31,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-04-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-05-31,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-21,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-22,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-23,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-24,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-25,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-26,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-27,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-28,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-29,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-06-30,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-01,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-02,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-03,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-04,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-05,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-06,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-07,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-08,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-09,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-10,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-11,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-12,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-13,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-14,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-15,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-16,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-17,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-18,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-19,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-20,,,,,,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1893-07-21,,,,,,,,,
