STATION,NAME,DATE,DAPR,DASF,MDPR,MDSF,PRCP,SNOW,SNWD,TMAX,TMIN,TOBS
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-01,,,,,,,,20.6,7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-02,,,,,,,,26.7,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-03,,,,,,,,26.1,16.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-04,,,,,7.6,,,22.8,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-05,,,,,,,,13.9,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-06,,,,,,,,14.4,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-07,,,,,4.1,,,10.6,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-08,,,,,,,,13.9,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-09,,,,,,,,15,3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-10,,,,,,,,16.7,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-11,,,,,,,,11.7,3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-12,,,,,,,,12.8,2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-13,,,,,,,,14.4,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-14,,,,,6.4,,,13.9,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-15,,,,,3.3,,,8.9,3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-16,,,,,,,,11.1,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-17,,,,,,,,15,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-18,,,,,,,,12.2,8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-19,,,,,19.6,,,7.8,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-20,,,,,,,,8.9,3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-21,,,,,,,,10,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-22,,,,,,,,6.1,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-23,,,,,,,,8.9,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-24,,,,,,,,13.3,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-25,,,,,1.3,,,17.2,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-26,,,,,,,,15.6,4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-27,,,,,,,,5.6,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-28,,,,,,,,7.8,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-29,,,,,,,,15,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-30,,,,,5.6,,,18.3,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-10-31,,,,,,,,16.1,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-01,,,,,0,0,,7.8,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-02,,,,,0,0,,2.8,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-03,,,,,0,0,,4.4,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-04,,,,,0,0,,5,-3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-05,,,,,0,0,,7.8,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-06,,,,,0,0,,8.3,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-07,,,,,0,0,,12.2,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-08,,,,,8.1,0,,13.9,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-09,,,,,45.2,0,,15,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-10,,,,,0,0,,13.9,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-11,,,,,0.3,0,,10,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-12,,,,,0.5,0,,5.6,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-13,,,,,0,0,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-14,,,,,0,0,,,,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-15,,,,,6.1,0,,5,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-16,,,,,16.5,0,,11.7,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-17,,,,,0.5,0,,1.1,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-18,,,,,0,0,,-3.3,-8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-19,,,,,0,0,,2.2,-9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-20,,,,,0,0,,7.8,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-21,,,,,10.7,0,,11.1,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-22,,,,,17,0,,11.1,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-23,,,,,7.1,0,,7.2,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-24,,,,,0,0,,2.8,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-25,,,,,0,0,,-1.1,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-26,,,,,0,0,,6.1,-5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-27,,,,,14,15,,-1.1,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-28,,,,,0,0,,-5,-10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-29,,,,,0,0,,-6.7,-13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-11-30,,,,,0,0,,-4.4,-12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-01,,,,,,,,2.2,-9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-02,,,,,,,,4.4,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-03,,,,,,,,9.4,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-04,,,,,,,,12.2,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-05,,,,,,,,8.3,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-06,,,,,,,,1.7,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-07,,,,,,,,-0.6,-10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-08,,,,,,,,3.3,-10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-09,,,,,,,,4.4,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-10,,,,,,,,6.7,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-11,,,,,,,,5.6,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-12,,,,,,,,4.4,-1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-13,,,,,,,,9.4,-1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-14,,,,,,,,5,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-15,,,,,,,,13.3,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-16,,,,,,,,2.8,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-17,,,,,,,,-3.3,-8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-18,,,,,,,,-1.1,-10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-19,,,,,,,,2.2,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-20,,,,,,,,5,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-21,,,,,,,,8.9,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-22,,,,,,,,14.4,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-23,,,,,,,,2.8,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-24,,,,,,,,5,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-25,,,,,,,,10,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-26,,,,,,,,10,-7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-27,,,,,,,,-2.2,-7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-28,,,,,,,,5,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-29,,,,,,,,5,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-30,,,,,,,,0.6,-3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1891-12-31,,,,,,,,2.8,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-01,,,,,2.5,0,,11.7,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-02,,,,,0,0,,9.4,-10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-03,,,,,,0,,-6.7,-13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-04,,,,,6.4,64,,-3.3,-10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-05,,,,,,0,,-2.2,-15,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-06,,,,,0,0,,-3.9,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-07,,,,,0,0,,-6.1,-14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-08,,,,,0,0,,-7.2,-13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-09,,,,,,0,,-10.6,-18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-10,,,,,0,0,,-8.3,-20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-11,,,,,2.8,25,,-2.2,-12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-12,,,,,7.1,71,,-1.1,-8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-13,,,,,,0,,-7.2,-11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-14,,,,,0,0,,-7.2,-13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-15,,,,,,0,,-8.3,-20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-16,,,,,,0,,-5,-19.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-17,,,,,,0,,-1.7,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-18,,,,,0,0,,-4.4,-12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-19,,,,,12.7,127,,-11.1,-17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-20,,,,,,0,,-9.4,-22.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-21,,,,,,0,,-2.8,-12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-22,,,,,,0,,0.6,-11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-23,,,,,,0,,-0.6,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-24,,,,,,0,,3.3,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-25,,,,,,0,,3.9,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-26,,,,,,0,,-3.3,-15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-27,,,,,,0,,-6.1,-18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-28,,,,,,0,,3.3,-9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-29,,,,,,0,,5,-1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-30,,,,,0,0,,0.6,-3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-01-31,,,,,,0,,2.8,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-01,,,,,0,0,,6.1,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-02,,,,,7.6,0,,3.9,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-03,,,,,0,0,,2.2,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-04,,,,,0,0,,1.1,-3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-05,,,,,0,0,,-1.7,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-06,,,,,0,0,,1.1,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-07,,,,,10.2,0,,7.8,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-08,,,,,0,0,,2.2,-1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-09,,,,,0,0,,0,-7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-10,,,,,2.5,3,,0.6,-8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-11,,,,,7.6,8,,0.6,-10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-12,,,,,2.5,3,,-9.4,-14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-13,,,,,0,0,,-5,-17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-14,,,,,7.6,8,,0,-8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-15,,,,,0,0,,-0.6,-14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-16,,,,,0,0,,-7.2,-23.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-17,,,,,0,0,,0,-17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-18,,,,,0,0,,3.9,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-19,,,,,5.1,5,,0.6,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-20,,,,,0,0,,2.2,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-21,,,,,0,0,,2.8,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-22,,,,,0,0,,0.6,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-23,,,,,0,0,,2.8,-1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-24,,,,,0,0,,3.9,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-25,,,,,0,0,,3.3,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-26,,,,,0,0,,5.6,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-27,,,,,0,0,,-0.6,-7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-28,,,,,0,0,,3.3,-5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-02-29,,,,,5.1,0,,1.7,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-01,,,,,5.1,5,,-2.2,-8.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-02,,,,,0,0,,-1.7,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-03,,,,,0,0,,5.6,-7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-04,,,,,2.5,3,,2.2,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-05,,,,,0,0,,1.1,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-06,,,,,0,0,,3.9,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-07,,,,,0,0,,7.2,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-08,,,,,1.3,0,,2.8,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-09,,,,,0,0,,10.6,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-10,,,,,0,0,,-2.2,-11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-11,,,,,0,0,,-2.8,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-12,,,,,0,0,,5.6,-5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-13,,,,,7.6,8,,-1.7,-9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-14,,,,,0,0,,-3.9,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-15,,,,,0,0,,-3.9,-12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-16,,,,,0,0,,-2.8,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-17,,,,,0,0,,-3.9,-11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-18,,,,,0,0,,-4.4,-11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-19,,,,,0,0,,-1.7,-6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-20,,,,,0,0,,-2.2,-11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-21,,,,,0,0,,0.6,-11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-22,,,,,0,0,,5.6,-5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-23,,,,,8.9,0,,2.8,-1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-24,,,,,0,0,,8.9,-3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-25,,,,,0,0,,12.2,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-26,,,,,0,0,,12.8,1.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-27,,,,,0,0,,8.3,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-28,,,,,0,0,,8.9,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-29,,,,,0,0,,10,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-30,,,,,0,0,,4.4,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-03-31,,,,,3.8,0,,12.8,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-01,,,,,0,,,17.8,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-02,,,,,0,,,19.4,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-03,,,,,5.1,,,17.2,7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-04,,,,,2.5,,,21.7,10,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-05,,,,,0,,,20.6,7.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-06,,,,,0,,,12.2,2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-07,,,,,0,,,17.8,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-08,,,,,0,,,11.1,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-09,,,,,0,,,0,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-10,,,,,0,,,0.6,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-11,,,,,0,,,0,-6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-12,,,,,0,,,6.7,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-13,,,,,0,,,8.9,-4.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-14,,,,,8.4,8,,3.9,-0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-15,,,,,0,,,9.4,-3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-16,,,,,0,,,11.1,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-17,,,,,0,,,9.4,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-18,,,,,0,,,8.9,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-19,,,,,0,,,9.4,-1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-20,,,,,0,,,12.2,1.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-21,,,,,5.1,,,14.4,3.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-22,,,,,0,,,17.8,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-23,,,,,0,,,17.8,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-24,,,,,0,,,7.8,-2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-25,,,,,0,,,7.8,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-26,,,,,0,,,12.8,-2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-27,,,,,0,,,22.2,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-28,,,,,20.3,,,19.4,7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-29,,,,,0,,,12.2,2.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-04-30,,,,,0,,,13.3,0,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-01,,,,,20.3,,,20.6,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-02,,,,,17.8,,,20.6,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-03,,,,,2.5,,,23.9,11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-04,,,,,,,,18.3,9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-05,,,,,,,,11.7,5.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-06,,,,,10.2,,,16.1,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-07,,,,,,,,8.9,3.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-08,,,,,,,,10,0.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-09,,,,,5.1,,,16.1,2.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-10,,,,,2.5,,,12.8,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-11,,,,,,,,13.3,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-12,,,,,1.3,,,13.9,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-13,,,,,,,,16.1,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-14,,,,,5.1,,,17.2,9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-15,,,,,,,,19.4,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-16,,,,,,,,20,7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-17,,,,,,,,25,9.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-18,,,,,41.9,,,18.3,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-19,,,,,14,,,16.1,7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-20,,,,,,,,16.1,6.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-21,,,,,,,,12.8,6.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-22,,,,,3.8,,,,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-23,,,,,,,,15,8.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-24,,,,,,,,19.4,7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-25,,,,,10.7,,,20.6,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-26,,,,,,,,17.8,10.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-27,,,,,,,,16.1,7.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-28,,,,,2.5,,,20.6,5,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-29,,,,,,,,23.3,12.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-30,,,,,,,,26.1,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-05-31,,,,,11.9,,,27.8,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-01,,,,,8.9,,,25.6,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-02,,,,,,,,25,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-03,,,,,26.7,,,16.1,11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-04,,,,,,,,23.3,11.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-05,,,,,1.3,,,23.3,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-06,,,,,,,,26.1,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-07,,,,,16.8,,,23.3,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-08,,,,,2.5,,,23.3,13.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-09,,,,,,,,23.3,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-10,,,,,,,,26.1,15.6,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-11,,,,,,,,28.9,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-12,,,,,,,,31.1,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-13,,,,,,,,31.1,20,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-14,,,,,,,,26.7,11.7,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-15,,,,,,,,28.9,14.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-16,,,,,,,,32.2,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-17,,,,,4.6,,,27.2,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-18,,,,,4.3,,,26.1,17.2,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-19,,,,,8.4,,,26.1,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-20,,,,,,,,27.8,16.1,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-21,,,,,,,,27.8,18.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-22,,,,,,,,27.2,17.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-23,,,,,7.1,,,26.7,19.4,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-24,,,,,2.5,,,26.7,18.9,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-25,,,,,,,,22.8,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-26,,,,,,,,22.8,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-27,,,,,23.6,,,21.7,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-28,,,,,,,,23.3,12.8,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-29,,,,,0.5,,,23.3,13.3,
USC00200230,"ANN ARBOR U OF MICH, MI US",1892-06-30,,,,,11.9,,,20,13.3,
