Date,Source,Site ID,POC,Daily Mean PM2.5 Concentration,UNITS,DAILY_AQI_VALUE,Site Name,DAILY_OBS_COUNT,PERCENT_COMPLETE,AQS_PARAMETER_CODE,AQS_PARAMETER_DESC,CBSA_CODE,CBSA_NAME,STATE_CODE,STATE,COUNTY_CODE,COUNTY,SITE_LATITUDE,SITE_LONGITUDE
6/25/2019,AQS,490530007,3,3.7,ug/m3 LC,15,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
6/26/2019,AQS,490530007,3,4.8,ug/m3 LC,20,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
6/27/2019,AQS,490530007,3,4.1,ug/m3 LC,17,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
6/28/2019,AQS,490530007,3,3.9,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
6/29/2019,AQS,490530007,3,5.1,ug/m3 LC,21,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
6/30/2019,AQS,490530007,3,3.8,ug/m3 LC,16,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
7/1/2019,AQS,490530007,3,3.1,ug/m3 LC,13,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
7/2/2019,AQS,490530007,3,4.6,ug/m3 LC,19,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
7/3/2019,AQS,490530007,3,4.2,ug/m3 LC,18,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
7/4/2019,AQS,490530007,3,7.5,ug/m3 LC,31,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
7/5/2019,AQS,490530007,3,6.9,ug/m3 LC,29,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
7/6/2019,AQS,490530007,3,5.9,ug/m3 LC,25,,1,100,88101,PM2.5 - Local Conditions,41100,"St. George, UT",49,Utah,53,Washington,37.179125,-113.305096
